region_id,HYSC_Y10_e_No_In_F,HYSC_Y10_e_No_In_P,HYSC_Y10_e_In_s_nsM,HYSC_Y10_e_In_s_nsF,HYSC_Y10_e_In_s_nsP,HYSC_Y10_e_TotM,HYSC_Y10_e_TotF,HYSC_Y10_e_TotP,HYSC_Y9_e_Ind_M,HYSC_Y9_e_Ind_F,HYSC_Y9_e_Ind_P,HYSC_Y9_e_No_In_M,HYSC_Y9_e_No_In_F,HYSC_Y9_e_No_In_P,HYSC_Y9_e_In_st_nsM,HYSC_Y9_e_In_st_nsF,HYSC_Y9_e_In_st_nsP,HYSC_Y9_e_TotM,HYSC_Y9_e_TotF,HYSC_Y9_e_TotP,HYSC_Y8_bel_Ind_M,HYSC_Y8_bel_Ind_F,HYSC_Y8_bel_Ind_P,HYSC_Y8_bel_No_Ind_M,HYSC_Y8_bel_No_Ind_F,HYSC_Y8_bel_No_Ind_P,HYSC_Y8_be_In_st_nsM,HYSC_Y8_be_In_st_nsF,HYSC_Y8_be_In_st_nsP,HYSC_Y8_bel_TotM,HYSC_Y8_bel_TotF,HYSC_Y8_bel_TotP,HYSC_Dng_to_sc_Ind_M,HYSC_Dng_to_sc_Ind_F,HYSC_Dng_to_sc_Ind_P,HYSC_Dng_to_sc_No_In_M,HYSC_Dng_to_sc_No_In_F,HYSC_Dng_to_sc_No_In_P,HYSC_Dng_sc_In_st_nsM,HYSC_Dng_sc_In_st_nsF,HYSC_Dng_sc_In_st_nsP,HYSC_Dng_to_sc_TotM,HYSC_Dng_to_sc_TotF,HYSC_Dng_to_sc_TotP,tpe_ur_occ_pvte_dwg_Sh_Indi_M,tpe_ur_occ_pvte_dwg_Sh_Indi_F,tpe_ur_occ_pvte_dwg_Sh_Indi_P,tpe_ur_occ_pte_dw_Sh_No_Ind_M,tpe_ur_occ_pte_dw_Sh_No_Ind_F,tpe_ur_occ_pte_dw_Sh_No_Ind_P,t_ur_occ_pte_dw_Sh_In_st_nsM,t_ur_occ_pte_dw_Sh_In_st_nsF,t_ur_occ_pte_dw_Sh_In_st_nsP,tpe_ur_occ_pvte_dwg_Sh_TotM,tpe_ur_occ_pvte_dwg_Sh_TotF,tpe_ur_occ_pvte_dwg_Sh_TotP,t_ur_oc_p_dw_im_h_t_s_o_In_M,t_ur_oc_p_dw_im_h_t_s_o_In_F,t_ur_oc_p_dw_im_h_t_s_o_In_P,T_ur_o_pr_d_I_h_t_s_o_No_In_M,T_ur_o_pr_d_I_h_t_s_o_No_In_F,T_ur_o_pr_d_I_h_t_s_o_No_In_P,t_ur_o_p_d_I_h_t_s_o_i_s_nsM,t_ur_o_p_d_I_h_t_s_o_i_s_nsF,t_ur_o_p_d_I_h_t_s_o_i_s_nsP,t_ur_o_p_d_I_h_t_s_o_TotM,t_ur_o_p_d_I_h_t_s_o_TotF,t_ur_o_p_d_I_h_t_s_o_TotP,ty_ur_oc_p_dw_Ot_p_dw_In_M,ty_ur_oc_p_dw_Ot_p_dw_In_F,ty_ur_oc_p_dw_Ot_p_dw_In_P,ty_ur_o_pr_d_Ot_pr_d_No_In_M,ty_ur_o_pr_d_Ot_pr_d_No_In_F,ty_ur_o_pr_d_Ot_pr_d_No_In_P,ty_ur_o_p_d_O_p_d_In_st_nsM,ty_ur_o_p_d_O_p_d_In_st_nsF,ty_ur_o_p_d_O_p_d_In_st_nsP,ty_ur_oc_pr_dw_Ot_pr_dw_TotM,ty_ur_oc_pr_dw_Ot_pr_dw_TotF,ty_ur_oc_pr_dw_Ot_pr_dw_TotP,ty_ur_occ_pri_dw_Tot_Ind_M,ty_ur_occ_pri_dw_Tot_Ind_F,ty_ur_occ_pri_dw_Tot_Ind_P,ty_ur_occ_pri_dw_Tot_No_Ind_M,ty_ur_occ_pri_dw_Tot_No_Ind_F,ty_ur_occ_pri_dw_Tot_No_Ind_P,ty_ur_oc_pr_dw_Tot_In_st_nsM,ty_ur_oc_pr_dw_Tot_In_st_nsF,ty_ur_oc_pr_dw_Tot_In_st_nsP,ty_ur_occ_pri_dw_Tot_TotM,ty_ur_occ_pri_dw_Tot_TotF,ty_ur_occ_pri_dw_Tot_TotP,ty_ur_Non_pri_dw_Ind_M,ty_ur_Non_pri_dw_Ind_F,ty_ur_Non_pri_dw_Ind_P,ty_ur_Non_pri_dw_NonInd_M,ty_ur_Non_pri_dw_NonInd_F,ty_ur_Non_pri_dw_NonInd_P,ty_ur_Non_pri_dw_IndSt_nsM,ty_ur_Non_pri_dw_IndSt_nsF,ty_ur_Non_pri_dw_IndSt_nsP,tpe_ur_Non_pvte_dwg_TotM,tpe_ur_Non_pvte_dwg_TotF,tpe_ur_Non_pvte_dwg_TotP
LGA17640,907,1922,12,7,19,1041,931,1972,4,9,13,321,270,591,4,3,7,329,282,611,6,0,6,294,225,519,8,6,14,308,231,539,3,0,3,12,8,20,0,0,0,15,8,23,53,62,115,3059,3054,6113,131,124,255,3243,3240,6483,0,0,0,3,0,3,3,3,6,6,3,9,0,0,0,61,74,135,4,4,8,65,78,143,53,62,115,3123,3128,6251,138,131,269,3314,3321,6635,0,0,0,28,48,76,0,3,3,28,51,79
LGA17650,744,1480,12,0,12,780,784,1564,23,18,41,238,188,426,0,0,0,261,206,467,27,11,38,176,125,301,3,3,6,206,139,345,0,0,0,9,8,17,3,0,3,12,8,20,138,162,300,2412,2478,4890,102,79,181,2652,2719,5371,0,3,3,0,3,3,0,0,0,0,6,6,19,9,28,62,66,128,7,0,7,88,75,163,157,174,331,2474,2547,5021,109,79,188,2740,2800,5540,0,0,0,15,28,43,0,0,0,15,28,43
LGA17700,138,300,0,0,0,165,142,307,0,5,5,60,42,102,0,0,0,60,47,107,6,0,6,50,34,84,0,0,0,56,34,90,0,0,0,6,0,6,0,0,0,6,0,6,17,17,34,509,459,968,25,33,58,551,509,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,3,0,3,9,3,12,17,17,34,515,462,977,28,33,61,560,512,1072,0,0,0,5,9,14,0,0,0,5,9,14
LGA17750,6831,13479,68,62,130,6992,7149,14141,129,163,292,1854,1881,3735,27,33,60,2010,2077,4087,87,75,162,1257,1168,2425,20,28,48,1364,1271,2635,8,5,13,62,67,129,5,3,8,75,75,150,1125,1214,2339,21928,23286,45214,590,660,1250,23643,25160,48803,0,0,0,14,13,27,0,0,0,14,13,27,92,100,192,2244,2579,4823,145,105,250,2481,2784,5265,1217,1314,2531,24186,25878,50064,735,765,1500,26138,27957,54095,29,13,42,966,889,1855,55,61,116,1050,963,2013
LGA17800,338,762,6,0,6,443,349,792,0,5,5,205,158,363,3,9,12,208,172,380,3,3,6,166,133,299,8,0,8,177,136,313,3,0,3,10,3,13,0,0,0,13,3,16,38,37,75,1589,1499,3088,120,91,211,1747,1627,3374,0,0,0,3,0,3,0,0,0,3,0,3,7,6,13,76,90,166,8,8,16,91,104,195,45,43,88,1668,1589,3257,128,99,227,1841,1731,3572,0,3,3,22,42,64,3,3,6,25,48,73
LGA17850,367,779,0,3,3,427,391,818,8,10,18,122,117,239,0,0,0,130,127,257,19,11,30,125,94,219,3,3,6,147,108,255,0,3,3,3,6,9,0,0,0,3,9,12,93,97,190,1191,1214,2405,27,25,52,1311,1336,2647,0,3,3,0,0,0,0,0,0,0,3,3,9,6,15,43,39,82,4,0,4,56,45,101,102,106,208,1234,1253,2487,31,25,56,1367,1384,2751,0,3,3,25,19,44,3,0,3,28,22,50
LGA17900,424,1063,6,6,12,822,619,1441,97,98,195,223,127,350,5,10,15,325,235,560,90,77,167,238,100,338,11,3,14,339,180,519,15,11,26,13,5,18,3,0,3,31,16,47,714,822,1536,1821,1471,3292,201,169,370,2736,2462,5198,5,4,9,35,15,50,6,3,9,46,22,68,55,45,100,240,130,370,45,12,57,340,187,527,774,871,1645,2096,1616,3712,252,184,436,3122,2671,5793,11,8,19,40,15,55,3,3,6,54,26,80
LGA17950,274,620,0,4,4,371,309,680,16,28,44,95,60,155,0,0,0,111,88,199,28,17,45,102,59,161,5,4,9,135,80,215,3,0,3,3,0,3,0,0,0,6,0,6,130,183,313,1007,979,1986,48,39,87,1185,1201,2386,0,0,0,0,0,0,0,0,0,0,0,0,15,22,37,67,46,113,4,6,10,86,74,160,145,205,350,1074,1025,2099,52,45,97,1271,1275,2546,0,0,0,16,15,31,3,0,3,19,15,34
LGA18000,11580,21916,94,105,199,10494,11733,22227,19,26,45,2488,2974,5462,25,31,56,2532,3031,5563,4,15,19,1443,1716,3159,21,23,44,1468,1754,3222,3,4,7,263,324,587,11,5,16,277,333,610,199,172,371,45379,46121,91500,1141,1114,2255,46719,47407,94126,0,0,0,0,0,0,3,0,3,3,0,3,79,105,184,17755,19525,37280,1160,1073,2233,18994,20703,39697,278,277,555,63134,65646,128780,2304,2187,4491,65716,68110,133826,4,16,20,551,1110,1661,31,34,65,586,1160,1746
LGA18020,1126,2311,17,15,32,1276,1217,2493,39,49,88,434,390,824,11,6,17,484,445,929,40,30,70,402,271,673,8,15,23,450,316,766,3,3,6,21,7,28,0,0,0,24,10,34,376,381,757,3599,3556,7155,224,205,429,4199,4142,8341,3,0,3,19,7,26,0,0,0,22,7,29,11,20,31,116,121,237,11,10,21,138,151,289,390,401,791,3734,3684,7418,235,215,450,4359,4300,8659,8,3,11,30,93,123,4,7,11,42,103,145
LGA18050,2427,4655,35,33,68,2275,2470,4745,9,0,9,588,583,1171,15,12,27,612,595,1207,3,5,8,466,604,1070,7,10,17,476,619,1095,0,3,3,73,89,162,5,3,8,78,95,173,16,19,35,7054,7294,14348,483,472,955,7553,7785,15338,0,0,0,0,0,0,0,0,0,0,0,0,92,77,169,18875,20119,38994,2842,2511,5353,21809,22707,44516,108,96,204,25929,27413,53342,3325,2983,6308,29362,30492,59854,4,11,15,363,393,756,64,62,126,431,466,897
LGA18100,493,985,3,7,10,505,506,1011,0,0,0,200,165,365,8,0,8,208,165,373,3,5,8,171,113,284,4,3,7,178,121,299,0,0,0,7,0,7,0,0,0,7,0,7,39,27,66,1567,1519,3086,58,38,96,1664,1584,3248,0,0,0,0,0,0,3,4,7,3,4,7,0,0,0,56,72,128,7,3,10,63,75,138,39,27,66,1623,1591,3214,68,45,113,1730,1663,3393,0,0,0,12,25,37,6,0,6,18,25,43
LGA18150,868,1748,13,14,27,1058,1023,2081,69,86,155,309,296,605,8,6,14,386,388,774,71,62,133,279,199,478,6,12,18,356,273,629,3,3,6,14,6,20,0,0,0,17,9,26,646,637,1283,2721,2806,5527,178,150,328,3545,3593,7138,0,0,0,4,3,7,0,0,0,4,3,7,36,27,63,100,117,217,9,16,25,145,160,305,682,664,1346,2825,2926,5751,187,166,353,3694,3756,7450,245,25,270,214,67,281,4,20,24,463,112,575
LGA18200,535,1174,8,4,12,710,597,1307,49,61,110,287,244,531,4,0,4,340,305,645,58,47,105,274,172,446,8,3,11,340,222,562,5,6,11,11,3,14,0,0,0,16,9,25,257,312,569,2520,2402,4922,154,116,270,2931,2830,5761,3,0,3,0,0,0,3,0,3,6,0,6,29,34,63,133,109,242,15,11,26,177,154,331,289,346,635,2653,2511,5164,172,127,299,3114,2984,6098,7,0,7,94,39,133,7,0,7,108,39,147
LGA18250,2925,5114,20,16,36,2220,2959,5179,3,3,6,632,806,1438,6,8,14,641,817,1458,3,3,6,532,741,1273,3,14,17,538,758,1296,0,0,0,139,223,362,0,3,3,139,226,365,30,39,69,17477,18322,35799,498,531,1029,18005,18892,36897,0,0,0,0,0,0,0,0,0,0,0,0,33,25,58,12113,13642,25755,857,807,1664,13003,14474,27477,63,64,127,29590,31964,61554,1355,1338,2693,31008,33366,64374,3,0,3,217,406,623,30,28,58,250,434,684
LGA18350,5456,10372,43,38,81,5051,5577,10628,27,35,62,1362,1441,2803,18,18,36,1407,1494,2901,20,18,38,791,763,1554,14,15,29,825,796,1621,3,0,3,46,32,78,3,0,3,52,32,84,326,370,696,17349,18675,36024,650,636,1286,18325,19681,38006,0,0,0,9,6,15,3,0,3,12,6,18,25,22,47,1183,1450,2633,74,73,147,1282,1545,2827,351,392,743,18541,20131,38672,727,709,1436,19619,21232,40851,0,21,21,305,651,956,22,78,100,327,750,1077
LGA18400,5715,12016,48,35,83,6479,5871,12350,32,33,65,1504,1446,2950,14,19,33,1550,1498,3048,21,14,35,854,733,1587,14,10,24,889,757,1646,3,3,6,52,42,94,0,3,3,55,48,103,465,500,965,18844,18868,37712,698,680,1378,20007,20048,40055,0,0,0,18,22,40,0,3,3,18,25,43,13,13,26,533,699,1232,33,34,67,579,746,1325,478,513,991,19395,19589,38984,731,717,1448,20604,20819,41423,3,3,6,70,118,188,10,20,30,83,141,224
LGA18450,21473,42771,205,189,394,21946,22122,44068,200,225,425,6041,6828,12869,68,103,171,6309,7156,13465,124,116,240,4861,5718,10579,81,117,198,5066,5951,11017,6,5,11,519,786,1305,11,18,29,536,809,1345,1460,1509,2969,66631,67836,134467,2104,2186,4290,70195,71531,141726,0,0,0,4,0,4,0,0,0,4,0,4,471,507,978,17457,18455,35912,1396,1119,2515,19324,20081,39405,1931,2016,3947,84092,86291,170383,3500,3305,6805,89523,91612,181135,26,23,49,1228,1695,2923,149,114,263,1403,1832,3235
LGA18500,1952,3261,15,26,41,1332,1987,3319,3,0,3,394,476,870,4,11,15,401,487,888,0,0,0,190,287,477,5,5,10,195,292,487,0,0,0,27,35,62,0,0,0,27,35,62,14,11,25,6957,7318,14275,576,576,1152,7547,7905,15452,0,0,0,0,0,0,0,0,0,0,0,0,26,27,53,13302,16013,29315,1919,1889,3808,15247,17929,33176,40,38,78,20259,23331,43590,2495,2465,4960,22794,25834,48628,15,11,26,433,489,922,47,35,82,495,535,1030
LGA18550,21179,40933,227,193,420,20538,22003,42541,258,266,524,6097,6972,13069,66,79,145,6421,7317,13738,141,137,278,3467,3769,7236,54,58,112,3662,3964,7626,9,5,14,231,174,405,4,9,13,244,188,432,2204,2378,4582,56251,59289,115540,2269,2185,4454,60724,63852,124576,3,0,3,6,3,9,3,0,3,12,3,15,320,316,636,6647,8236,14883,438,500,938,7405,9052,16457,2527,2694,5221,62904,67528,130432,2710,2685,5395,68141,72907,141048,12,6,18,598,1088,1686,72,81,153,682,1175,1857
LGA18710,1361,2838,14,15,29,1526,1397,2923,12,8,20,364,331,695,3,4,7,379,343,722,12,3,15,293,205,498,6,5,11,311,213,524,3,0,3,14,8,22,0,0,0,17,8,25,135,130,265,6247,6372,12619,301,317,618,6683,6819,13502,0,0,0,20,22,42,0,0,0,20,22,42,7,3,10,178,233,411,28,22,50,213,258,471,142,133,275,6445,6627,13072,329,339,668,6916,7099,14015,0,0,0,54,104,158,7,0,7,61,104,165
LGA18750,1584,3256,12,16,28,1708,1637,3345,17,20,37,505,483,988,3,6,9,525,509,1034,18,17,35,442,384,826,5,5,10,465,406,871,0,0,0,22,16,38,0,0,0,22,16,38,152,181,333,4819,5032,9851,235,261,496,5206,5474,10680,0,0,0,0,0,0,4,0,4,4,0,4,12,14,26,267,291,558,21,18,39,300,323,623,164,195,359,5086,5323,10409,260,279,539,5510,5797,11307,3,0,3,53,123,176,9,5,14,65,128,193
LGA19399,114,271,0,0,0,164,117,281,0,0,0,41,35,76,0,0,0,41,35,76,4,3,7,56,30,86,0,3,3,60,36,96,0,0,0,0,3,3,0,0,0,0,3,3,13,17,30,409,350,759,7,10,17,429,377,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,61,0,0,0,32,29,61,13,17,30,441,379,820,7,10,17,461,406,867,0,0,0,29,19,48,5,0,5,34,19,53
LGA19499,953,2300,22,12,34,1455,1051,2506,60,40,100,435,320,755,11,4,15,506,364,870,51,16,67,332,164,496,7,6,13,390,186,576,7,3,10,56,26,82,5,3,8,68,32,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,964,2078,13,14,27,1135,985,2120,8,4,12,503,380,883,8,6,14,519,390,909,4,0,4,413,411,824,15,7,22,432,418,850,0,0,0,24,27,51,0,0,0,24,27,51,39,34,73,4797,4922,9719,188,146,334,5024,5102,10126,0,0,0,6,3,9,3,0,3,9,3,12,3,4,7,253,291,544,15,13,28,271,308,579,42,38,80,5056,5216,10272,206,159,365,5304,5413,10717,3,0,3,71,100,171,0,0,0,74,100,174
LGA20260,815,1761,13,9,22,967,831,1798,5,3,8,479,420,899,7,7,14,491,430,921,3,4,7,413,417,830,13,12,25,429,433,862,0,3,3,54,21,75,0,0,0,54,24,78,36,47,83,4498,4620,9118,170,184,354,4704,4851,9555,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,199,216,415,3,6,9,205,222,427,39,47,86,4697,4836,9533,173,190,363,4909,5073,9982,18,0,18,451,105,556,3,4,7,472,109,581
LGA20570,6671,13594,75,71,146,7072,6831,13903,54,46,100,3220,3092,6312,34,36,70,3308,3174,6482,35,38,73,2327,2721,5048,50,52,102,2412,2811,5223,3,3,6,152,129,281,9,8,17,164,140,304,433,495,928,36072,38663,74735,1423,1436,2859,37928,40594,78522,0,0,0,6,0,6,0,0,0,6,0,6,43,64,107,3193,4142,7335,199,233,432,3435,4439,7874,476,559,1035,39271,42805,82076,1622,1669,3291,41369,45033,86402,19,14,33,864,1069,1933,89,70,159,972,1153,2125
LGA20660,6155,12238,70,55,125,6193,6261,12454,26,15,41,2638,2715,5353,37,35,72,2701,2765,5466,12,19,31,2339,3495,5834,38,59,97,2389,3573,5962,0,0,0,290,365,655,11,8,19,301,373,674,229,238,467,45238,47239,92477,1387,1272,2659,46854,48749,95603,0,0,0,4,0,4,0,0,0,4,0,4,42,61,103,6981,8338,15319,395,436,831,7418,8835,16253,271,299,570,52223,55577,107800,1782,1708,3490,54276,57584,111860,8,7,15,698,1034,1732,106,81,187,812,1122,1934
LGA20740,2424,5106,24,26,50,2727,2464,5191,13,11,24,1265,1149,2414,11,11,22,1289,1171,2460,3,3,6,934,989,1923,25,24,49,962,1016,1978,0,0,0,41,30,71,3,3,6,44,33,77,83,94,177,11595,12003,23598,531,630,1161,12209,12727,24936,0,0,0,5,0,5,0,0,0,5,0,5,7,4,11,779,893,1672,77,77,154,863,974,1837,90,98,188,12379,12896,25275,608,707,1315,13077,13701,26778,3,0,3,135,253,388,35,27,62,173,280,453
LGA20830,3402,7398,29,36,65,4050,3472,7522,28,14,42,1749,1580,3329,15,24,39,1792,1618,3410,12,9,21,1319,1273,2592,25,27,52,1356,1309,2665,0,0,0,50,47,97,0,6,6,50,53,103,171,184,355,17630,18189,35819,607,598,1205,18408,18971,37379,0,0,0,7,6,13,0,0,0,7,6,13,9,23,32,1176,1415,2591,75,59,134,1260,1497,2757,180,207,387,18813,19610,38423,682,657,1339,19675,20474,40149,3,0,3,130,277,407,7,12,19,140,289,429
LGA20910,3934,7120,43,56,99,3238,4005,7243,5,3,8,1229,1449,2678,12,17,29,1246,1469,2715,0,4,4,951,1408,2359,23,23,46,974,1435,2409,0,0,0,111,151,262,3,4,7,114,155,269,36,46,82,30832,32453,63285,1099,1070,2169,31967,33569,65536,0,0,0,0,0,0,0,0,0,0,0,0,31,30,61,8627,10543,19170,542,680,1222,9200,11253,20453,67,76,143,39459,42996,82455,1641,1750,3391,41167,44822,85989,0,4,4,353,903,1256,51,121,172,404,1028,1432
LGA21010,1154,2420,12,6,18,1288,1180,2468,13,6,19,595,551,1146,6,0,6,614,557,1171,3,3,6,503,525,1028,4,18,22,510,546,1056,0,0,0,20,22,42,0,0,0,20,22,42,62,84,146,5480,5663,11143,162,171,333,5704,5918,11622,0,0,0,11,6,17,0,0,0,11,6,17,7,4,11,375,486,861,21,23,44,403,513,916,69,88,157,5866,6155,12021,183,194,377,6118,6437,12555,0,3,3,69,119,188,3,4,7,72,126,198
LGA21110,4979,9026,31,57,88,4086,5049,9135,10,7,17,1815,2064,3879,22,23,45,1847,2094,3941,0,10,10,1707,2558,4265,22,36,58,1729,2604,4333,3,3,6,278,368,646,9,7,16,290,378,668,53,56,109,50914,53576,104490,1381,1392,2773,52348,55024,107372,0,0,0,0,0,0,0,0,0,0,0,0,35,43,78,18087,21210,39297,1188,1068,2256,19310,22321,41631,88,99,187,69001,74786,143787,2569,2460,5029,71658,77345,149003,13,12,25,1225,1982,3207,56,64,120,1294,2058,3352
LGA21180,8627,18178,148,139,287,9744,8821,18565,25,25,50,4114,4098,8212,69,68,137,4208,4191,8399,21,24,45,6958,8870,15828,138,180,318,7117,9074,16191,6,0,6,1662,2521,4183,47,64,111,1715,2585,4300,283,298,581,74192,74407,148599,4798,4509,9307,79273,79214,158487,0,0,0,5,3,8,0,0,0,5,3,8,43,39,82,8150,8379,16529,943,831,1774,9136,9249,18385,326,337,663,82347,82789,165136,5741,5340,11081,88414,88466,176880,3,0,3,396,675,1071,49,68,117,448,743,1191
LGA21270,507,1096,9,6,15,602,519,1121,0,0,0,320,216,536,4,3,7,324,219,543,5,0,5,330,273,603,8,7,15,343,280,623,0,3,3,5,3,8,0,0,0,5,6,11,12,19,31,2814,2709,5523,75,65,140,2901,2793,5694,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,86,100,186,5,3,8,91,103,194,15,19,34,2900,2809,5709,80,68,148,2995,2896,5891,0,0,0,24,54,78,4,6,10,28,60,88
LGA21370,3091,6656,49,45,94,3685,3201,6886,46,43,89,1789,1455,3244,12,14,26,1847,1512,3359,39,29,68,1431,1317,2748,29,31,60,1499,1377,2876,4,5,9,54,38,92,3,3,6,61,46,107,312,326,638,14543,14696,29239,603,607,1210,15458,15629,31087,0,0,0,7,5,12,0,0,0,7,5,12,57,56,113,990,1203,2193,58,93,151,1105,1352,2457,369,382,751,15540,15904,31444,661,700,1361,16570,16986,33556,11,6,17,201,313,514,8,18,26,220,337,557
LGA21450,5433,12038,49,58,107,6694,5525,12219,27,14,41,2824,2285,5109,31,17,48,2882,2316,5198,9,14,23,1587,1610,3197,30,33,63,1626,1657,3283,0,3,3,100,90,190,3,0,3,103,93,196,177,213,390,31907,32436,64343,1252,1194,2446,33336,33843,67179,0,0,0,6,3,9,0,0,0,6,3,9,12,10,22,1527,1808,3335,103,134,237,1642,1952,3594,189,223,412,33440,34247,67687,1355,1328,2683,34984,35798,70782,0,0,0,160,318,478,4,8,12,164,326,490
LGA21610,15850,33980,194,147,341,18431,16107,34538,66,57,123,7313,6621,13934,84,71,155,7463,6749,14212,47,22,69,5133,6239,11372,72,105,177,5252,6366,11618,0,3,3,900,1322,2222,28,30,58,928,1355,2283,634,654,1288,109181,109741,218922,4215,3843,8058,114030,114238,228268,0,0,0,13,3,16,0,0,0,13,3,16,23,40,63,6709,7752,14461,387,422,809,7119,8214,15333,657,694,1351,115903,117496,233399,4602,4265,8867,121162,122455,243617,0,4,4,575,1178,1753,46,51,97,621,1233,1854
LGA21670,1098,2264,9,13,22,1195,1118,2313,3,8,11,726,636,1362,3,10,13,732,654,1386,6,4,10,607,647,1254,13,13,26,626,664,1290,0,0,0,27,19,46,3,0,3,30,19,49,65,62,127,5115,5268,10383,185,173,358,5365,5503,10868,0,0,0,11,7,18,0,0,0,11,7,18,3,0,3,340,323,663,17,17,34,360,340,700,68,62,130,5466,5598,11064,202,190,392,5736,5850,11586,0,0,0,70,112,182,4,0,4,74,112,186
LGA21750,1532,3337,20,20,40,1841,1560,3401,6,12,18,917,752,1669,12,12,24,935,776,1711,8,7,15,801,803,1604,13,17,30,822,827,1649,0,0,0,92,61,153,3,3,6,95,64,159,75,85,160,8335,8316,16651,285,282,567,8695,8683,17378,0,0,0,3,0,3,0,0,0,3,0,3,3,5,8,484,622,1106,34,39,73,521,666,1187,78,90,168,8822,8938,17760,319,321,640,9219,9349,18568,3,0,3,180,215,395,13,20,33,196,235,431
LGA21830,1190,2697,19,18,37,1534,1212,2746,4,6,10,757,587,1344,14,12,26,775,605,1380,8,8,16,733,619,1352,13,15,28,754,642,1396,3,0,3,34,15,49,0,0,0,37,15,52,65,49,114,7108,6980,14088,243,229,472,7416,7258,14674,0,0,0,3,3,6,0,0,0,3,3,6,0,3,3,200,206,406,10,7,17,210,216,426,65,52,117,7311,7189,14500,253,236,489,7629,7477,15106,0,3,3,90,175,265,11,5,16,101,183,284
LGA21890,4660,9776,71,55,126,5277,4812,10089,38,45,83,2424,2442,4866,36,38,74,2498,2525,5023,39,44,83,4893,6704,11597,77,121,198,5009,6869,11878,9,3,12,923,1438,2361,19,33,52,951,1474,2425,342,390,732,43518,45593,89111,2103,2015,4118,45963,47998,93961,0,0,0,0,0,0,3,0,3,3,0,3,153,176,329,15289,16618,31907,1434,1135,2569,16876,17929,34805,495,566,1061,58807,62211,121018,3540,3150,6690,62842,65927,128769,12,9,21,1103,1592,2695,170,144,314,1285,1745,3030
LGA22110,3675,7669,29,32,61,4114,3797,7911,70,75,145,1920,1703,3623,20,19,39,2010,1797,3807,69,55,124,1604,1480,3084,17,39,56,1690,1574,3264,3,8,11,74,43,117,3,4,7,80,55,135,553,560,1113,16058,16530,32588,578,582,1160,17189,17672,34861,0,0,0,20,12,32,3,3,6,23,15,38,66,84,150,1432,1567,2999,106,90,196,1604,1741,3345,619,644,1263,17510,18109,35619,687,675,1362,18816,19428,38244,7,7,14,209,324,533,12,8,20,228,339,567
LGA22170,9656,20037,102,108,210,10559,9862,20421,33,35,68,4123,3950,8073,55,41,96,4211,4026,8237,23,21,44,2441,3066,5507,42,53,95,2506,3140,5646,5,3,8,165,205,370,12,10,22,182,218,400,412,446,858,49408,50954,100362,2221,2137,4358,52041,53537,105578,0,0,0,0,3,3,0,0,0,0,3,3,50,55,105,6106,7302,13408,512,501,1013,6668,7858,14526,462,501,963,55514,58259,113773,2733,2638,5371,58709,61398,120107,6,0,6,484,804,1288,66,84,150,556,888,1444
LGA22250,909,1995,6,11,17,1104,936,2040,6,3,9,566,424,990,6,11,17,578,438,1016,3,7,10,544,432,976,7,7,14,554,446,1000,0,0,0,8,12,20,0,0,0,8,12,20,72,79,151,4325,4354,8679,161,184,345,4558,4617,9175,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,150,189,339,21,14,35,176,203,379,77,79,156,4475,4543,9018,182,198,380,4734,4820,9554,0,0,0,42,85,127,4,10,14,46,95,141
LGA22310,4519,8966,42,60,102,4502,4592,9094,3,3,6,1721,1852,3573,31,37,68,1755,1892,3647,8,7,15,2039,2882,4921,34,56,90,2081,2945,5026,3,0,3,312,347,659,5,7,12,320,354,674,66,58,124,38200,39478,77678,1329,1304,2633,39595,40840,80435,0,0,0,4,0,4,3,3,6,7,3,10,43,53,96,19915,21734,41649,1305,1197,2502,21263,22984,44247,109,111,220,58119,61212,119331,2637,2504,5141,60865,63827,124692,3,0,3,549,1103,1652,33,72,105,585,1175,1760
LGA22410,1667,3547,13,19,32,1927,1719,3646,19,22,41,956,778,1734,11,3,14,986,803,1789,9,15,24,862,695,1557,18,13,31,889,723,1612,0,0,0,18,20,38,0,3,3,18,23,41,163,178,341,7957,7908,15865,326,311,637,8446,8397,16843,0,0,0,13,9,22,0,0,0,13,9,22,16,18,34,441,475,916,31,47,78,488,540,1028,179,196,375,8411,8392,16803,357,358,715,8947,8946,17893,3,4,7,97,175,272,8,6,14,108,185,293
LGA22490,1305,3025,12,9,21,1737,1323,3060,5,0,5,819,608,1427,3,10,13,827,618,1445,4,3,7,475,368,843,7,7,14,486,378,864,0,0,0,19,19,38,0,0,0,19,19,38,61,61,122,8564,8317,16881,254,262,516,8879,8640,17519,0,0,0,16,20,36,3,0,3,19,20,39,0,0,0,58,47,105,10,12,22,68,59,127,61,61,122,8638,8384,17022,267,274,541,8966,8719,17685,0,0,0,24,64,88,0,0,0,24,64,88
