region_id,Psn_15_y_over_Indig_M,Psn_15_y_over_Indig_F,Psn_15_y_over_Indig_P,Psn_15_y_over_NonInd_M,Psn_15_y_over_NonInd_F,Psn_15_y_over_NonInd_P,Psn_15_y_over_Ind_s_nsM,Psn_15_y_over_Ind_s_nsF,Psn_15_y_over_Ind_s_nsP,Psn_15_y_over_TotM,Psn_15_y_over_TotF,Psn_15_y_over_TotP,In_LF_Emp_Indig_M,In_LF_Emp_Indig_F,In_LF_Emp_Indig_P,In_LF_Emp_NonInd_M,In_LF_Emp_NonInd_F,In_LF_Emp_NonInd_P,In_LF_Emp_IndSt_nsM,In_LF_Emp_IndSt_nsF,In_LF_Emp_IndSt_nsP,In_LF_Employd_TotM,In_LF_Employd_TotF,In_LF_Employd_TotP,In_LF_unemp_Ind_M,In_LF_unemp_Ind_F,In_LF_unemp_Ind_P,In_LF_unemp_No_Ind_M,In_LF_unemp_No_Ind_F,In_LF_unemp_No_Ind_P,In_LF_un_IndSt_nsM,In_LF_un_IndSt_nsF,In_LF_un_IndSt_nsP,In_LF_Unemp_TotM,In_LF_Unemp_TotF,In_LF_Unemp_TotP,In_LF_To_LF_Ind_M,In_LF_To_LF_Ind_F,In_LF_To_LF_Ind_P,In_LF_To_la_fo_No_In_M,In_LF_To_la_fo_No_In_F,In_LF_To_la_fo_No_In_P,In_LF_To_l_fo_In_st_nsM,In_LF_To_l_fo_In_st_nsF,In_LF_To_l_fo_In_st_nsP,In_LF_To_LF_TotM,In_LF_To_LF_TotF,In_LF_To_LF_TotP,N_the_LF_Indig_M,N_the_LF_Indig_F,N_the_LF_Indig_P,N_the_LF_No_Indig_M,N_the_LF_No_Indig_F,N_the_LF_No_Indig_P,N_the_LF_Indig_st_nsM,N_the_LF_Indig_st_nsF,N_the_LF_Indig_st_nsP,N_the_LF_TotM,N_the_LF_TotF,N_the_LF_TotP,LF_st_ns_Indig_M,LF_st_ns_Indig_F,LF_st_ns_Indig_P,LF_st_ns_NonInd_M,LF_st_ns_NonInd_F,LF_st_ns_NonInd_P,LF_st_ns_Indig_st_nsM,LF_st_ns_Indig_st_nsF,LF_st_ns_Indig_st_nsP,LF_st_ns_TotM,LF_st_ns_TotF,LF_st_ns_TotP,Pcent_Unemploy_Indig_M,Pcent_Unemploy_Indig_F,Pcent_Unemploy_Indig_P,Pcent_Unemploy_NonInd_M,Pcent_Unemploy_NonInd_F,Pcent_Unemploy_NonInd_P,Pcent_Unem_IndSt_nsM,Pcent_Unemp_IndSt_nsF,Pcent_Unemp_IndSt_nsP,Pcent_Unemploy_TotM,Pcent_Unemploy_TotF,Pcent_Unemploy_TotP,Pcent_LF_part_Indig_M,Pcent_LF_part_Indig_F,Pcent_LF_part_Indig_P,Pcent_LF_part_No_Indig_M,Pcent_LF_part_No_Indig_F,Pcent_LF_part_No_Indig_P,Pcent_LF_part_IndSt_nsM,Pcent_LF_part_IndSt_nsF,Pcent_LF_part_IndSt_nsP,Pcent_LF_part_TotM,Pcent_LF_part_TotF,Pcent_LF_part_TotP,Pcent_Emp_to_pop_Ind_M,Pcent_Emp_to_pop_Ind_F,Pcent_Emp_to_pop_Ind_P,Pcent_Emp_t_pop_NonInd_M,Pcent_Emp_t_pop_NonInd_F,Pcent_Emp_t_pop_NonInd_P,Pcent_Emp_t_pop_IndSt_nsM,Pcent_Emp_t_pop_IndSt_nsF,Pcent_Emp_t_pop_IndSt_nsP,Pcent_Emp_to_pop_TotM,Pcent_Emp_to_pop_TotF,Pcent_Emp_to_pop_TotP,IndSec_Gov_Ind_M,IndSec_Gov_Ind_F,IndSec_Gov_Ind_P,IndSec_Gov_No_Ind_M,IndSec_Gov_No_Ind_F,IndSec_Gov_No_Ind_P,IndSec_Gov_IndSt_nsM,IndSec_Gov_IndSt_nsF,IndSec_Gov_IndSt_nsP,IndSec_Gov_TotM,IndSec_Gov_TotF,IndSec_Gov_TotP,IndSec_Priv_Ind_M,IndSec_Priv_Ind_F,IndSec_Priv_Ind_P,IndSec_Priv_NonInd_M,IndSec_Priv_NonInd_F,IndSec_Priv_NonInd_P,IndSec_Priv_IndSt_nsM,IndSec_Priv_IndSt_nsF,IndSec_Priv_IndSt_nsP,IndSec_Priv_TotM,IndSec_Priv_TotF,IndSec_Priv_TotP,CDEP_participants_Ind_M,CDEP_participants_Ind_F,CDEP_participants_Ind_P,CDEP_participants_NonInd_M,CDEP_participants_NonInd_F,CDEP_participants_NonInd_P,CDEP_participants_IndSt_nsM,CDEP_participants_IndSt_nsF,CDEP_participants_IndSt_nsP,CDEP_participants_TotM,CDEP_participants_TotF,CDEP_participants_TotP,Self_employed_Ind_M,Self_employed_Ind_F,Self_employed_Ind_P,Self_employed_NonInd_M,Self_employed_NonInd_F,Self_employed_NonInd_P,Self_employed_Ind_status_nsM,Self_employed_Ind_status_nsF,Self_employed_Ind_status_nsP,Self_employed_TotM,Self_employed_TotF,Self_employed_TotP,NsQ_PgDL_Ind_M,NsQ_PgDL_Ind_F,NsQ_PgDL_Ind_P,NsQ_PgDL_No_Ind_M,NsQ_PgDL_No_Ind_F,NsQ_PgDL_No_Ind_P,NsQ_PgDL_IndSt_nsM,NsQ_PgDL_IndSt_nsF,NsQ_PgDL_IndSt_nsP,NsQ_PgDL_TotM,NsQ_PgDL_TotF,NsQ_PgDL_TotP,NsQ_GD_GCL_Ind_M,NsQ_GD_GCL_Ind_F,NsQ_GD_GCL_Ind_P,NsQ_GD_GCL_No_In_M,NsQ_GD_GCL_No_In_F,NsQ_GD_GCL_No_In_P,NsQ_GD_GCL_In_st_nsM,NsQ_GD_GCL_In_st_nsF,NsQ_GD_GCL_In_st_nsP,NsQ_GD_GCL_TotM,NsQ_GD_GCL_TotF,NsQ_GD_GCL_TotP,NsQ_BDL_Ind_M,NsQ_BDL_Ind_F,NsQ_BDL_Ind_P,NsQ_BDL_No_Ind_M,NsQ_BDL_No_Ind_F,NsQ_BDL_No_Ind_P,NsQ_BDL_IndSt_nsM,NsQ_BDL_IndSt_nsF,NsQ_BDL_IndSt_nsP,NsQ_BDL_TotM,NsQ_BDL_TotF,NsQ_BDL_TotP,NsQ_AD_DL_Ind_M,NsQ_AD_DL_Ind_F,NsQ_AD_DL_Ind_P,NsQ_AD_DL_No_In_M,NsQ_AD_DL_No_In_F,NsQ_AD_DL_No_In_P,NsQ_AD_DL_In_st_nsM,NsQ_AD_DL_In_st_nsF
LGA14870,309,259,568,7579,7437,15016,409,395,804,8297,8091,16388,112,99,211,4255,3547,7802,30,19,49,4397,3665,8062,24,22,46,335,233,568,4,4,8,363,259,622,136,121,257,4590,3780,8370,34,23,57,4760,3924,8684,166,135,301,2855,3535,6390,43,67,110,3064,3737,6801,7,4,11,132,122,254,332,304,636,471,430,901,17.6,18.2,17.9,7.3,6.2,6.8,11.8,17.4,14.0,7.6,6.6,7.2,44.0,46.5,45.2,60.6,50.8,55.7,8.3,5.8,7.1,57.4,48.5,53.0,36.2,38.1,37.1,56.2,47.7,52.0,7.3,4.8,6.1,53.0,45.3,49.2,17,19,36,697,711,1408,3,3,6,717,733,1450,93,78,171,3508,2804,6312,24,18,42,3625,2900,6525,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,264,155,419,5,0,5,272,155,427,0,0,0,78,73,151,0,0,0,78,73,151,4,0,4,40,115,155,0,0,0,44,115,159,3,7,10,366,539,905,3,4,7,372,550,922,7,7,14,354,495,849,0,4
LGA14900,771,943,1714,62889,65293,128182,4055,3945,8000,67715,70181,137896,364,351,715,40739,32403,73142,400,311,711,41503,33065,74568,62,72,134,2892,2526,5418,37,31,68,2991,2629,5620,426,423,849,43631,34929,78560,437,342,779,44494,35694,80188,298,482,780,18047,29055,47102,321,462,783,18666,29999,48665,46,39,85,1211,1309,2520,3299,3140,6439,4556,4488,9044,14.6,17.0,15.8,6.6,7.2,6.9,8.5,9.1,8.7,6.7,7.4,7.0,55.3,44.8,49.5,69.4,53.5,61.3,10.8,8.7,9.7,65.7,50.9,58.2,47.3,37.2,41.7,64.8,49.6,57.1,9.9,7.9,8.9,61.3,47.1,54.1,73,90,163,4705,5522,10227,26,33,59,4804,5645,10449,280,254,534,35245,26352,61597,342,249,591,35867,26855,62722,0,0,0,0,0,0,0,0,0,0,0,0,15,6,21,2478,931,3409,15,3,18,2508,940,3448,3,8,11,1455,1373,2828,3,5,8,1461,1386,2847,0,6,6,345,545,890,3,0,3,348,551,899,13,37,50,5888,7527,13415,32,57,89,5933,7621,13554,22,52,74,4644,5893,10537,41,54
LGA14920,268,268,536,2623,2628,5251,130,107,237,3021,3003,6024,117,80,197,1613,1251,2864,13,10,23,1743,1341,3084,16,22,38,96,61,157,3,0,3,115,83,198,133,102,235,1709,1312,3021,16,10,26,1858,1424,3282,123,156,279,870,1271,2141,16,15,31,1009,1442,2451,11,10,21,43,47,90,99,80,179,153,137,290,12.0,21.6,16.2,5.6,4.6,5.2,18.8,0,11.5,6.2,5.8,6.0,49.8,38.1,43.9,65.2,49.9,57.5,12.2,9.5,11.0,61.5,47.4,54.5,43.8,29.9,36.8,61.5,47.6,54.5,9.9,9.5,9.7,57.7,44.7,51.2,16,18,34,150,220,370,3,0,3,169,238,407,96,63,159,1440,1009,2449,12,9,21,1548,1081,2629,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,253,111,364,0,3,3,260,114,374,0,0,0,17,12,29,0,0,0,17,12,29,0,0,0,9,35,44,0,0,0,9,35,44,4,11,15,110,214,324,0,0,0,114,225,339,0,10,10,141,169,310,0,0
LGA14950,29,17,46,1129,1105,2234,46,40,86,1204,1162,2366,12,5,17,727,573,1300,9,4,13,748,582,1330,4,0,4,26,28,54,3,0,3,33,28,61,16,5,21,753,601,1354,12,4,16,781,610,1391,15,10,25,357,488,845,3,4,7,375,502,877,0,0,0,20,16,36,29,33,62,49,49,98,25.0,0,19.0,3.5,4.7,4.0,25.0,0,18.8,4.2,4.6,4.4,51.6,33.3,45.7,66.6,54.4,60.6,27.3,9.8,18.8,64.8,52.5,58.8,38.7,33.3,37.0,64.3,51.9,58.2,20.5,9.8,15.3,62.1,50.1,56.2,0,0,0,84,106,190,0,5,5,84,111,195,11,4,15,638,457,1095,9,0,9,658,461,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,48,204,0,0,0,156,48,204,0,0,0,9,9,18,0,0,0,9,9,18,0,0,0,4,20,24,0,0,0,4,20,24,0,3,3,45,123,168,0,4,4,45,130,175,0,0,0,63,88,151,0,0
LGA15050,639,768,1407,23694,25551,49245,1056,945,2001,25389,27264,52653,336,340,676,16466,13817,30283,134,97,231,16936,14254,31190,79,57,136,736,763,1499,0,4,4,815,824,1639,415,397,812,17202,14580,31782,134,101,235,17751,15078,32829,200,338,538,6116,10578,16694,92,122,214,6408,11038,17446,23,33,56,375,394,769,830,722,1552,1228,1149,2377,19.0,14.4,16.7,4.3,5.2,4.7,0,4.0,1.7,4.6,5.5,5.0,65.0,51.7,57.8,72.6,57.1,64.5,12.7,10.7,11.7,69.9,55.3,62.4,52.7,44.3,48.1,69.5,54.1,61.5,12.7,10.3,11.5,66.7,52.3,59.2,39,59,98,1739,2463,4202,16,22,38,1794,2544,4338,294,274,568,14586,11263,25849,109,70,179,14989,11607,26596,0,0,0,0,0,0,0,0,0,0,0,0,11,9,20,717,515,1232,8,6,14,736,530,1266,3,3,6,422,383,805,0,3,3,425,389,814,0,4,4,189,390,579,0,0,0,189,394,583,13,31,44,1722,2652,4374,10,14,24,1745,2697,4442,21,46,67,1558,2212,3770,16,16
LGA15150,49,43,92,14479,15629,30108,1070,962,2032,15598,16634,32232,26,24,50,10788,9704,20492,70,53,123,10884,9781,20665,3,0,3,401,366,767,3,4,7,407,370,777,29,24,53,11189,10070,21259,73,57,130,11291,10151,21442,18,17,35,3152,5373,8525,22,54,76,3192,5444,8636,0,0,0,139,186,325,975,853,1828,1114,1039,2153,10.3,0,5.7,3.6,3.6,3.6,4.1,7.0,5.4,3.6,3.6,3.6,61.7,58.5,60.2,77.3,64.4,70.6,6.8,5.9,6.4,72.4,61.0,66.5,55.3,58.5,56.8,74.5,62.1,68.1,6.5,5.5,6.0,69.8,58.8,64.1,5,3,8,803,1162,1965,6,3,9,814,1168,1982,22,20,42,9891,8471,18362,62,49,111,9975,8540,18515,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,723,667,1390,3,3,6,729,673,1402,0,0,0,1620,1315,2935,4,10,14,1624,1325,2949,3,0,3,340,517,857,0,0,0,343,517,860,3,6,9,4440,4659,9099,16,17,33,4459,4682,9141,4,3,7,1473,2164,3637,6,17
LGA15200,368,475,843,29164,30687,59851,2497,2073,4570,32029,33235,65264,199,236,435,20771,20419,41190,137,116,253,21107,20771,41878,21,26,47,1242,1011,2253,14,12,26,1277,1049,2326,220,262,482,22013,21430,43443,151,128,279,22384,21820,44204,130,201,331,6736,8855,15591,106,124,230,6972,9180,16152,19,13,32,413,404,817,2242,1819,4061,2674,2236,4910,9.5,9.9,9.8,5.6,4.7,5.2,9.3,9.4,9.3,5.7,4.8,5.3,59.6,55.0,57.0,75.5,69.8,72.6,6.0,6.2,6.1,69.9,65.7,67.7,53.9,49.6,51.5,71.2,66.5,68.8,5.5,5.6,5.5,65.9,62.5,64.2,50,81,131,3363,4884,8247,22,19,41,3435,4984,8419,142,152,294,17182,15386,32568,106,88,194,17430,15626,33056,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12,1479,1008,2487,4,5,9,1492,1016,2508,6,23,29,2539,2952,5491,13,11,24,2558,2986,5544,10,5,15,648,1217,1865,0,10,10,658,1232,1890,26,59,85,6733,8299,15032,28,43,71,6787,8401,15188,17,33,50,2660,3092,5752,16,15
LGA15270,296,251,547,8029,8240,16269,570,410,980,8895,8901,17796,165,102,267,4975,4057,9032,40,26,66,5180,4185,9365,33,17,50,271,231,502,8,4,12,312,252,564,198,119,317,5246,4288,9534,48,30,78,5492,4437,9929,92,125,217,2635,3787,6422,56,74,130,2783,3986,6769,6,7,13,148,166,314,465,305,770,619,478,1097,16.7,14.3,15.8,5.2,5.4,5.3,16.7,13.3,15.4,5.7,5.7,5.7,66.9,47.4,58.0,65.3,52.0,58.6,8.4,7.3,8.0,61.7,49.8,55.8,55.7,40.6,48.8,62.0,49.2,55.5,7.0,6.4,6.7,58.2,47.0,52.6,15,11,26,422,675,1097,3,3,6,440,689,1129,144,91,235,4506,3341,7847,37,20,57,4687,3452,8139,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13,453,269,722,0,0,0,461,274,735,0,3,3,91,91,182,3,0,3,94,94,188,0,0,0,58,135,193,0,0,0,58,135,193,9,7,16,494,840,1334,3,0,3,506,847,1353,10,13,23,381,683,1064,6,3
LGA15300,856,968,1824,3942,3727,7669,415,375,790,5213,5070,10283,267,260,527,2956,2303,5259,24,5,29,3247,2568,5815,131,81,212,97,56,153,3,3,6,231,140,371,398,341,739,3053,2359,5412,27,8,35,3478,2708,6186,402,575,977,804,1300,2104,15,33,48,1221,1908,3129,56,52,108,86,69,155,373,333,706,515,454,969,32.9,23.8,28.7,3.2,2.4,2.8,11.1,37.5,17.1,6.6,5.2,6.0,46.5,35.2,40.5,77.4,63.3,70.6,6.5,2.1,4.4,66.7,53.4,60.2,31.2,26.9,28.9,75.0,61.8,68.6,5.8,1.3,3.7,62.3,50.7,56.5,45,76,121,271,437,708,3,0,3,319,513,832,218,178,396,2644,1837,4481,18,6,24,2880,2021,4901,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,281,123,404,5,0,5,295,127,422,3,3,6,30,49,79,0,0,0,33,52,85,0,0,0,23,56,79,0,0,0,23,56,79,4,17,21,269,471,740,0,4,4,273,492,765,14,41,55,206,327,533,3,4
LGA15350,11,14,25,9440,11349,20789,800,820,1620,10251,12183,22434,11,9,20,7003,6391,13394,39,35,74,7053,6435,13488,0,3,3,229,273,502,3,3,6,232,279,511,11,12,23,7232,6664,13896,42,38,80,7285,6714,13999,3,0,3,2151,4568,6719,13,48,61,2167,4616,6783,0,0,0,57,116,173,742,736,1478,799,852,1651,0,25.0,13.0,3.2,4.1,3.6,7.1,7.9,7.5,3.2,4.2,3.7,78.6,100,88.5,76.6,58.7,66.8,5.3,4.6,4.9,71.1,55.1,62.4,78.6,75.0,76.9,74.2,56.3,64.4,4.9,4.3,4.6,68.8,52.8,60.1,4,0,4,583,711,1294,0,4,4,587,715,1302,7,11,18,6375,5635,12010,34,28,62,6416,5674,12090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,479,914,0,3,3,435,482,917,0,0,0,1383,1222,2605,3,5,8,1386,1227,2613,0,0,0,220,424,644,0,0,0,220,424,644,0,4,4,3308,3578,6886,17,20,37,3325,3602,6927,0,0,0,894,1518,2412,4,10
LGA15500,82,85,167,2676,2697,5373,130,101,231,2888,2883,5771,25,36,61,1606,1371,2977,10,8,18,1641,1415,3056,13,6,19,70,57,127,0,0,0,83,63,146,38,42,80,1676,1428,3104,10,8,18,1724,1478,3202,37,41,78,953,1224,2177,13,16,29,1003,1281,2284,5,3,8,47,45,92,108,77,185,160,125,285,34.2,14.3,23.8,4.2,4.0,4.1,0,0,0,4.8,4.3,4.6,47.5,48.8,48.2,62.6,52.9,57.8,7.6,7.9,7.8,59.7,51.2,55.5,31.3,41.9,36.7,60.0,50.8,55.4,7.6,7.9,7.8,56.8,49.1,53.0,4,12,16,111,217,328,0,0,0,115,229,344,22,24,46,1477,1135,2612,8,6,14,1507,1165,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,77,243,3,0,3,169,77,246,3,0,3,15,22,37,0,3,3,18,25,43,0,0,0,12,46,58,0,0,0,12,46,58,0,3,3,153,257,410,0,0,0,153,260,413,3,3,6,131,173,304,0,0
LGA15550,84,73,157,774,711,1485,54,51,105,912,835,1747,49,27,76,557,415,972,6,10,16,612,452,1064,6,5,11,22,13,35,0,0,0,28,18,46,55,32,87,579,428,1007,6,10,16,640,470,1110,28,42,70,182,267,449,9,4,13,219,313,532,0,3,3,14,15,29,38,36,74,52,54,106,10.9,15.6,12.6,3.8,3.0,3.5,0,0,0,4.4,3.8,4.1,66.3,41.6,54.4,74.7,60.3,67.8,11.3,20.0,15.5,70.3,56.2,63.5,59.0,35.1,47.5,71.9,58.5,65.5,11.3,20.0,15.5,67.2,54.0,60.9,5,6,11,48,59,107,3,0,3,56,65,121,42,22,64,491,348,839,5,8,13,538,378,916,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,66,24,90,0,3,3,69,27,96,0,0,0,3,8,11,0,0,0,3,8,11,0,0,0,3,7,10,0,0,0,3,7,10,0,0,0,38,72,110,0,0,0,38,72,110,0,3,3,38,51,89,0,0
LGA15650,269,256,525,5687,5296,10983,368,314,682,6324,5866,12190,130,111,241,4103,2997,7100,39,21,60,4272,3129,7401,31,19,50,150,174,324,0,3,3,181,196,377,161,130,291,4253,3171,7424,39,24,63,4453,3325,7778,100,118,218,1340,2015,3355,27,41,68,1467,2174,3641,8,7,15,95,109,204,303,249,552,406,365,771,19.3,14.6,17.2,3.5,5.5,4.4,0,12.5,4.8,4.1,5.9,4.8,59.9,51.0,55.5,74.8,59.9,67.6,10.6,7.6,9.2,70.4,56.7,63.8,48.3,43.5,46.0,72.1,56.6,64.6,10.6,6.7,8.8,67.5,53.4,60.7,13,22,35,391,451,842,3,6,9,407,479,886,117,87,204,3656,2511,6167,36,11,47,3809,2609,6418,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,157,99,256,3,0,3,160,102,262,0,0,0,49,47,96,0,0,0,49,47,96,0,0,0,34,64,98,0,0,0,34,64,98,0,12,12,282,431,713,0,0,0,282,443,725,5,10,15,282,357,639,0,3
LGA15700,385,427,812,6718,7203,13921,305,289,594,7408,7919,15327,111,109,220,2959,2801,5760,23,21,44,3093,2931,6024,59,50,109,354,258,612,3,0,3,416,308,724,170,159,329,3313,3059,6372,26,21,47,3509,3239,6748,204,253,457,3277,3991,7268,46,51,97,3527,4295,7822,11,16,27,128,153,281,233,217,450,372,386,758,34.7,31.4,33.1,10.7,8.4,9.6,11.5,0,6.4,11.9,9.5,10.7,44.2,37.1,40.5,49.3,42.5,45.8,8.5,7.3,7.9,47.4,40.9,44.0,28.8,25.5,27.1,44.0,38.9,41.4,7.5,7.3,7.4,41.8,37.0,39.3,27,23,50,327,464,791,0,5,5,354,492,846,77,82,159,2599,2305,4904,21,17,38,2697,2404,5101,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,494,232,726,5,0,5,502,235,737,3,3,6,75,82,157,0,0,0,78,85,163,0,0,0,60,98,158,0,0,0,60,98,158,11,7,18,433,611,1044,3,3,6,447,621,1068,6,23,29,323,599,922,3,3
LGA15750,382,466,848,4375,4359,8734,252,220,472,5009,5045,10054,149,140,289,3058,2451,5509,26,14,40,3233,2605,5838,56,47,103,112,114,226,3,4,7,171,165,336,205,187,392,3170,2565,5735,29,18,47,3404,2770,6174,160,257,417,1117,1715,2832,21,35,56,1298,2007,3305,17,22,39,88,78,166,203,168,371,308,268,576,27.3,25.1,26.3,3.5,4.4,3.9,10.3,22.2,14.9,5.0,6.0,5.4,53.7,40.1,46.2,72.5,58.9,65.7,11.5,8.1,9.9,67.9,54.9,61.4,39.0,30.0,34.1,69.9,56.2,63.1,10.3,6.3,8.4,64.5,51.6,58.1,17,21,38,310,444,754,3,6,9,330,471,801,122,116,238,2705,1972,4677,24,6,30,2851,2094,4945,0,0,0,0,0,0,0,0,0,0,0,0,13,5,18,316,146,462,0,0,0,329,151,480,0,0,0,59,41,100,0,3,3,59,44,103,3,0,3,19,75,94,0,0,0,22,75,97,6,10,16,232,418,650,3,3,6,241,431,672,3,13,16,171,317,488,3,0
LGA15800,175,172,347,1986,2035,4021,149,144,293,2310,2351,4661,81,66,147,1236,1019,2255,17,23,40,1334,1108,2442,12,13,25,47,61,108,0,0,0,59,74,133,93,79,172,1283,1080,2363,17,23,40,1393,1182,2575,64,82,146,664,915,1579,18,18,36,746,1015,1761,19,11,30,39,40,79,113,105,218,171,156,327,12.9,16.5,14.5,3.7,5.6,4.6,0,0,0,4.2,6.3,5.2,52.8,45.9,49.4,64.6,53.1,58.8,11.5,15.8,13.6,60.3,50.2,55.2,46.0,38.4,42.2,62.2,50.1,56.1,11.5,15.8,13.6,57.7,47.1,52.4,19,24,43,170,194,364,0,3,3,189,221,410,61,40,101,1045,801,1846,15,16,31,1121,857,1978,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,155,71,226,0,0,0,160,71,231,0,0,0,18,11,29,0,0,0,18,11,29,0,0,0,11,33,44,0,0,0,11,33,44,0,4,4,89,183,272,0,3,3,89,190,279,0,4,4,67,134,201,0,4
LGA15850,336,410,746,2021,2020,4041,115,109,224,2472,2539,5011,157,158,315,1405,1081,2486,12,10,22,1574,1249,2823,38,39,77,48,44,92,3,3,6,89,86,175,195,197,392,1453,1125,2578,15,13,28,1663,1335,2998,122,195,317,544,852,1396,11,15,26,677,1062,1739,20,17,37,25,43,68,88,80,168,133,140,273,19.5,19.8,19.6,3.3,3.9,3.6,20.0,23.1,21.4,5.4,6.4,5.8,57.9,48.2,52.5,71.9,55.7,63.8,13.2,12.0,12.6,67.2,52.6,59.8,46.6,38.6,42.2,69.5,53.5,61.5,10.5,9.3,9.9,63.6,49.2,56.3,24,39,63,120,236,356,0,3,3,144,278,422,129,116,245,1265,833,2098,11,7,18,1405,956,2361,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,197,83,280,3,4,7,204,90,294,0,0,0,23,15,38,0,0,0,23,15,38,0,0,0,10,30,40,0,0,0,10,30,40,0,16,16,92,224,316,0,6,6,92,246,338,3,16,19,97,162,259,3,0
LGA15900,1315,1377,2692,55875,59359,115234,2851,2448,5299,60041,63184,123225,680,655,1335,35842,32694,68536,223,164,387,36745,33513,70258,121,85,206,2224,1812,4036,27,14,41,2372,1911,4283,801,740,1541,38066,34506,72572,250,178,428,39117,35424,74541,456,594,1050,16885,23814,40699,257,422,679,17598,24830,42428,59,41,100,924,1040,1964,2342,1849,4191,3325,2930,6255,15.1,11.5,13.4,5.8,5.3,5.6,10.8,7.9,9.6,6.1,5.4,5.7,60.9,53.8,57.3,68.1,58.1,63.0,8.8,7.3,8.1,65.2,56.1,60.5,51.7,47.6,49.6,64.1,55.1,59.5,7.8,6.7,7.3,61.2,53.0,57.0,103,174,277,5889,7240,13129,24,18,42,6016,7432,13448,564,474,1038,29650,25203,54853,189,140,329,30403,25817,56220,0,0,0,0,0,0,0,0,0,0,0,0,26,7,33,1716,1122,2838,14,5,19,1756,1134,2890,8,18,26,2392,2061,4453,10,5,15,2410,2084,4494,6,3,9,702,1216,1918,3,5,8,711,1224,1935,65,118,183,7743,9818,17561,31,51,82,7839,9987,17826,58,90,148,3914,5352,9266,23,21
LGA15950,61,51,112,23699,26884,50583,2421,2237,4658,26181,29172,55353,47,37,84,18837,18717,37554,90,63,153,18974,18817,37791,4,0,4,740,695,1435,0,6,6,744,701,1445,51,37,88,19577,19412,38989,90,69,159,19718,19518,39236,10,11,21,3985,7266,11251,39,74,113,4034,7351,11385,3,3,6,136,207,343,2291,2093,4384,2430,2303,4733,7.8,0,4.5,3.8,3.6,3.7,0,8.7,3.8,3.8,3.6,3.7,79.7,72.5,76.5,82.6,72.2,77.1,3.7,3.1,3.4,75.3,66.9,70.9,73.4,72.5,73.0,79.5,69.6,74.2,3.7,2.8,3.3,72.5,64.5,68.3,15,0,15,1646,2446,4092,12,5,17,1673,2451,4124,33,36,69,17079,16161,33240,75,55,130,17187,16252,33439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,880,1898,5,5,10,1023,885,1908,6,3,9,3550,3409,6959,20,15,35,3576,3427,7003,0,5,5,678,1119,1797,6,3,9,684,1127,1811,14,11,25,8647,9498,18145,31,29,60,8692,9538,18230,5,5,10,2327,3421,5748,10,19
LGA16100,69,48,117,1950,1807,3757,84,67,151,2103,1922,4025,29,15,44,1282,981,2263,5,4,9,1316,1000,2316,5,5,10,54,50,104,3,3,6,62,58,120,34,20,54,1336,1031,2367,8,7,15,1378,1058,2436,33,25,58,591,742,1333,13,8,21,637,775,1412,0,4,4,23,33,56,63,52,115,86,89,175,14.7,25.0,18.5,4.0,4.8,4.4,37.5,42.9,40.0,4.5,5.5,4.9,50.7,40.8,46.6,68.5,57.1,63.0,9.5,10.4,9.9,65.6,55.0,60.6,43.3,30.6,37.9,65.7,54.3,60.3,6.0,6.0,6.0,62.6,52.0,57.6,3,3,6,146,173,319,0,0,0,149,176,325,25,12,37,1121,796,1917,6,4,10,1152,812,1964,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,150,70,220,3,3,6,156,73,229,3,3,6,29,41,70,0,0,0,32,44,76,0,0,0,18,20,38,0,0,0,18,20,38,0,3,3,88,165,253,0,0,0,88,168,256,3,0,3,85,144,229,0,0
