region_id,Neg_Nil_inc_hh_with_Ind_psns,Neg_Nil_inc_Other_households,Neg_Nil_income_Tot_hhlds,HI1_199_Hhd_with_Indig_psns,HI1_199_Other_households,HI1_199_Tot_hhlds,HI200_299_Hhd_with_Indig_psns,HI200_299_Other_households,HI200_299_Tot_hhlds,HI300_399_Hhd_with_Indig_psns,HI300_399_Other_households,HI300_399_Tot_hhlds,HI400_599_Hhd_with_Indig_psns,HI400_599_Other_households,HI400_599_Tot_hhlds,HI600_799_Hhd_with_Indig_psns,HI600_799_Other_households,HI600_799_Tot_hhlds,HI800_999_Hhd_with_Indig_psns,HI800_999_Other_households,HI800_999_Tot_hhlds,HI1000_1249_Hh_with_Indig_psn,HI1000_1249_Other_households,HI1000_1249_Tot_hhlds,HI1250_1499_Hh_with_Indig_psn,HI1250_1499_Other_households,HI1250_1499_Tot_hhlds,HI1500_1999_Hh_with_Indig_psn,HI1500_1999_Other_households,HI1500_1999_Tot_hhlds,HI2000_2499_Hh_with_Indig_psn,HI2000_2499_Other_households,HI2000_2499_Tot_hhlds,HI2500_2999_Hh_with_Indig_psn,HI2500_2999_Other_households,HI2500_2999_Tot_hhlds,HI3000_more_Hh_with_Indig_psn,HI3000_more_Other_households,HI3000_more_Tot_hhlds,Part_inc_st_Hh_with_Indig_psn,Partial_inc_stated_Other_hhds,Partial_inc_stated_Tot_hhlds,All_inc_ns_Hh_with_Ind_psns,All_income_ns_Other_household,All_inc_NS_Tot_hhlds,Tot_Household_with_Indig_psns,Tot_Other_households,Tot_Tot_hhlds
LGA10050,12,182,194,20,267,287,27,599,626,43,1463,1506,73,2014,2087,56,1855,1911,46,1581,1627,40,1539,1579,34,1309,1343,37,2092,2129,18,1497,1515,12,929,941,12,1025,1037,42,1220,1262,31,541,572,503,18113,18616
LGA10110,4,97,101,23,149,172,28,277,305,43,619,662,75,875,950,85,837,922,54,717,771,40,690,730,26,586,612,55,877,932,24,581,605,14,426,440,10,490,500,40,617,657,33,198,231,554,8036,8590
LGA10150,0,269,269,0,255,255,4,371,375,7,767,774,11,1116,1127,6,1076,1082,13,1050,1063,13,1237,1250,7,1145,1152,16,1810,1826,15,1271,1286,4,1412,1416,14,2003,2017,11,1093,1104,4,295,299,125,15170,15295
LGA10200,3,552,555,4,457,461,9,619,628,3,1059,1062,18,1992,2010,6,2088,2094,4,1782,1786,5,1897,1902,9,1617,1626,17,2403,2420,9,1722,1731,11,1465,1476,10,1863,1873,13,1798,1811,8,635,643,129,21949,22078
LGA10250,3,169,172,9,195,204,22,428,450,39,1282,1321,71,1932,2003,68,1722,1790,52,1542,1594,40,1278,1318,33,1135,1168,53,1512,1565,25,940,965,16,624,640,18,761,779,58,1140,1198,28,402,430,535,15062,15597
LGA10300,3,11,14,0,7,7,3,27,30,6,62,68,14,78,92,11,93,104,8,78,86,3,70,73,4,57,61,3,86,89,7,40,47,0,27,27,0,28,28,5,53,58,3,42,45,70,759,829
LGA10350,13,834,847,9,1142,1151,40,1997,2037,36,3970,4006,59,5806,5865,61,5268,5329,45,4470,4515,60,4602,4662,43,3932,3975,66,6063,6129,53,4473,4526,46,3249,3295,45,4545,4590,68,4399,4467,27,1816,1843,671,56566,57237
LGA10470,11,108,119,14,180,194,23,406,429,45,945,990,67,1335,1402,71,1185,1256,52,1072,1124,54,1046,1100,45,980,1025,63,1535,1598,44,1141,1185,17,871,888,24,953,977,59,937,996,24,350,374,613,13044,13657
LGA10550,0,136,136,13,244,257,21,425,446,30,1131,1161,54,1751,1805,46,1475,1521,29,1358,1387,45,1082,1127,22,844,866,23,1144,1167,10,683,693,9,375,384,8,361,369,39,915,954,29,374,403,378,12298,12676
LGA10600,0,61,61,5,104,109,15,185,200,13,467,480,27,758,785,25,601,626,20,516,536,14,396,410,15,307,322,21,393,414,4,224,228,3,129,132,0,137,137,18,412,430,0,139,139,180,4829,5009
LGA10650,3,57,60,0,72,72,0,125,125,9,335,344,7,499,506,13,357,370,5,335,340,8,258,266,6,193,199,6,261,267,4,148,152,0,91,91,3,81,84,11,220,231,3,134,137,78,3166,3244
LGA10750,53,937,990,82,1282,1364,148,2247,2395,221,4553,4774,386,6860,7246,353,6744,7097,261,6319,6580,271,7345,7616,222,6847,7069,317,11936,12253,240,9721,9961,132,7101,7233,165,9216,9381,280,6812,7092,163,2445,2608,3294,90365,93659
LGA10800,0,50,50,0,49,49,3,86,89,8,184,192,15,277,292,13,218,231,10,229,239,17,153,170,9,154,163,6,202,208,7,108,115,0,109,109,3,86,89,9,163,172,3,90,93,103,2158,2261
LGA10850,0,24,24,3,28,31,3,78,81,3,216,219,10,260,270,10,212,222,4,202,206,5,197,202,9,178,187,9,288,297,9,153,162,4,139,143,3,210,213,8,190,198,3,91,94,83,2466,2549
LGA10900,8,229,237,7,364,371,13,703,716,32,1794,1826,43,2552,2595,57,2264,2321,59,2145,2204,62,2180,2242,42,1925,1967,71,3228,3299,60,2360,2420,42,2202,2244,66,2838,2904,60,2100,2160,12,515,527,634,27399,28033
LGA10950,4,17,21,3,20,23,8,33,41,11,86,97,23,100,123,13,86,99,9,62,71,15,62,77,14,58,72,20,87,107,7,49,56,8,50,58,6,37,43,15,84,99,15,47,62,171,878,1049
LGA11000,0,12,12,0,32,32,3,40,43,3,96,99,0,121,121,3,129,132,0,104,104,3,85,88,3,60,63,0,85,85,0,58,58,0,32,32,0,17,17,3,71,74,4,40,44,22,982,1004
LGA11050,0,19,19,0,28,28,0,29,29,3,113,116,8,134,142,0,111,111,3,69,72,0,68,68,0,80,80,3,80,83,0,43,43,0,39,39,0,34,34,6,64,70,0,32,32,23,943,966
LGA11100,0,223,223,7,250,257,15,520,535,16,1001,1017,36,1153,1189,36,1085,1121,14,923,937,19,1063,1082,14,964,978,21,1546,1567,24,1145,1169,32,980,1012,31,1556,1587,29,1020,1049,14,382,396,308,13811,14119
LGA11150,0,11,11,5,10,15,9,16,25,20,49,69,24,56,80,35,43,78,28,44,72,22,64,86,17,46,63,27,71,98,16,49,65,6,41,47,9,35,44,50,61,111,32,43,75,300,639,939
LGA11200,6,8,14,15,6,21,19,5,24,32,25,57,37,25,62,54,14,68,22,26,48,35,16,51,11,15,26,21,28,49,17,13,30,8,14,22,0,16,16,31,33,64,10,12,22,318,256,574
LGA11250,6,61,67,10,113,123,31,295,326,43,929,972,84,948,1032,66,748,814,29,584,613,47,484,531,35,397,432,42,594,636,23,368,391,15,282,297,19,315,334,57,461,518,38,312,350,545,6891,7436
LGA11300,0,336,336,0,227,227,0,294,294,0,554,554,10,906,916,4,752,756,6,762,768,5,757,762,0,762,762,6,1181,1187,3,837,840,8,824,832,4,1357,1361,9,872,881,3,249,252,58,10670,10728
LGA11350,3,149,152,6,181,187,6,473,479,31,918,949,26,1371,1397,31,1234,1265,27,1130,1157,23,912,935,14,785,799,22,967,989,19,575,594,5,439,444,8,491,499,43,1061,1104,9,238,247,273,10924,11197
LGA11400,5,67,72,7,84,91,9,159,168,12,363,375,16,484,500,15,390,405,17,382,399,14,399,413,13,326,339,22,446,468,17,350,367,6,225,231,0,325,325,19,384,403,6,143,149,178,4527,4705
LGA11450,3,156,159,0,183,183,5,234,239,12,662,674,14,1046,1060,40,1024,1064,20,1052,1072,35,1181,1216,42,1190,1232,75,2483,2558,71,2261,2332,54,1749,1803,64,2480,2544,50,1335,1385,22,332,354,507,17368,17875
LGA11500,15,459,474,53,602,655,89,1185,1274,137,2663,2800,216,3864,4080,208,3799,4007,172,3413,3585,177,4070,4247,150,3606,3756,216,5760,5976,169,4502,4671,95,2905,3000,94,3636,3730,162,3642,3804,98,1132,1230,2051,45238,47289
LGA11520,3,605,608,3,402,405,6,565,571,6,1230,1236,14,1681,1695,10,1437,1447,12,1466,1478,5,1681,1686,12,1593,1605,17,2993,3010,13,2180,2193,17,3534,3551,30,5778,5808,11,2193,2204,6,514,520,165,27852,28017
LGA11550,4,924,928,12,962,974,22,1689,1711,39,3015,3054,38,4959,4997,37,4428,4465,22,3832,3854,23,3928,3951,28,3318,3346,47,4821,4868,32,3050,3082,22,2365,2387,34,3249,3283,32,3491,3523,23,1481,1504,415,45512,45927
LGA11600,0,22,22,0,18,18,3,20,23,9,73,82,15,94,109,12,91,103,8,82,90,9,81,90,0,72,72,5,93,98,4,70,74,4,27,31,3,37,40,10,96,106,0,26,26,82,902,984
LGA11700,0,7,7,4,15,19,17,26,43,19,67,86,32,49,81,36,51,87,34,42,76,23,41,64,10,39,49,14,36,50,5,23,28,5,20,25,3,23,26,18,39,57,7,33,40,227,511,738
LGA11720,5,188,193,11,247,258,21,543,564,53,1506,1559,115,1968,2083,108,1699,1807,89,1329,1418,100,1326,1426,78,1168,1246,97,1841,1938,73,1183,1256,69,1191,1260,52,1182,1234,102,1247,1349,49,588,637,1022,17206,18228
LGA11730,15,190,205,35,374,409,57,759,816,79,1861,1940,171,3005,3176,139,2290,2429,116,1859,1975,110,1497,1607,80,1156,1236,72,1489,1561,44,813,857,19,474,493,18,471,489,117,1288,1405,51,607,658,1123,18133,19256
LGA11750,6,19,25,3,25,28,16,36,52,11,119,130,29,133,162,25,100,125,18,85,103,21,104,125,13,93,106,25,151,176,14,91,105,25,173,198,22,150,172,24,125,149,6,61,67,258,1465,1723
LGA11800,10,248,258,27,369,396,52,941,993,71,2130,2201,173,3422,3595,140,2817,2957,106,2445,2551,118,2204,2322,87,1754,1841,120,2471,2591,66,1597,1663,35,956,991,19,1043,1062,120,1777,1897,50,706,756,1194,24880,26074
LGA11860,0,23,23,0,16,16,0,17,17,0,22,22,0,62,62,3,54,57,3,57,60,0,48,48,0,46,46,4,61,65,0,30,30,0,14,14,0,18,18,3,45,48,0,24,24,13,537,550
LGA12000,0,22,22,0,25,25,0,48,48,0,153,153,10,212,222,3,150,153,0,133,133,13,104,117,6,97,103,5,141,146,0,73,73,0,53,53,0,61,61,4,121,125,0,54,54,41,1447,1488
LGA12050,0,37,37,7,86,93,8,125,133,6,342,348,15,440,455,14,367,381,14,362,376,10,290,300,6,248,254,10,374,384,5,234,239,3,209,212,9,216,225,5,286,291,3,98,101,115,3714,3829
LGA12150,3,20,23,3,20,23,32,44,76,35,124,159,68,137,205,53,112,165,43,104,147,39,85,124,23,80,103,31,77,108,11,64,75,12,33,45,9,44,53,38,106,144,30,56,86,430,1106,1536
LGA12200,0,32,32,5,39,44,6,118,124,14,339,353,24,435,459,16,335,351,9,237,246,13,207,220,11,194,205,13,225,238,11,148,159,3,98,101,3,96,99,8,189,197,5,122,127,141,2814,2955
LGA12300,4,54,58,3,88,91,3,146,149,4,380,384,15,650,665,7,458,465,10,449,459,0,362,362,3,362,365,6,425,431,5,262,267,3,127,130,0,132,132,7,269,276,3,173,176,73,4337,4410
LGA12350,7,55,62,9,92,101,21,191,212,27,503,530,53,650,703,41,483,524,32,442,474,29,366,395,26,301,327,25,342,367,17,204,221,8,123,131,4,135,139,26,297,323,40,191,231,365,4375,4740
LGA12500,0,29,29,3,56,59,11,100,111,11,290,301,25,358,383,13,307,320,3,270,273,9,212,221,4,223,227,8,272,280,3,164,167,0,89,89,0,87,87,12,198,210,13,143,156,115,2798,2913
LGA12600,9,114,123,37,158,195,87,332,419,122,867,989,214,1204,1418,196,1125,1321,168,1062,1230,152,1011,1163,123,940,1063,204,1433,1637,120,1018,1138,59,677,736,80,777,857,230,1057,1287,89,374,463,1890,12149,14039
LGA12700,0,31,31,0,48,48,3,79,82,7,257,264,19,360,379,11,318,329,12,235,247,15,229,244,13,212,225,10,312,322,7,204,211,4,183,187,3,201,204,19,232,251,5,88,93,128,2989,3117
LGA12750,10,151,161,18,262,280,47,503,550,52,1312,1364,99,2283,2382,96,1695,1791,68,1534,1602,66,1165,1231,45,903,948,49,1085,1134,20,588,608,12,390,402,10,329,339,65,977,1042,43,460,503,700,13637,14337
LGA12850,7,991,998,13,1208,1221,33,2022,2055,42,3509,3551,55,5977,6032,60,5666,5726,47,4563,4610,56,4729,4785,29,4088,4117,57,5822,5879,36,4076,4112,32,2530,2562,40,3528,3568,56,4734,4790,37,1793,1830,600,55236,55836
LGA12900,0,53,53,11,69,80,23,117,140,34,325,359,49,426,475,55,360,415,31,330,361,33,259,292,26,221,247,33,259,292,19,191,210,12,102,114,4,117,121,29,221,250,11,143,154,370,3193,3563
LGA12950,0,23,23,7,26,33,14,62,76,20,151,171,38,186,224,26,176,202,11,151,162,11,105,116,17,86,103,19,114,133,6,57,63,3,47,50,0,45,45,26,147,173,15,62,77,213,1438,1651
LGA13010,3,55,58,4,97,101,8,153,161,15,374,389,28,524,552,23,387,410,25,329,354,17,252,269,11,205,216,13,260,273,10,135,145,5,68,73,3,73,76,25,225,250,13,126,139,203,3263,3466
LGA13050,4,24,28,0,49,49,3,73,76,10,205,215,14,283,297,17,208,225,17,199,216,6,143,149,9,114,123,9,161,170,8,77,85,4,86,90,3,64,67,8,131,139,0,70,70,112,1887,1999
LGA13100,15,586,601,38,867,905,60,1703,1763,97,4700,4797,159,6660,6819,180,5515,5695,153,4917,5070,137,4688,4825,142,4148,4290,181,6603,6784,137,4437,4574,94,3875,3969,112,4538,4650,169,4522,4691,67,1796,1863,1741,59555,61296
LGA13310,4,103,107,8,177,185,13,382,395,22,905,927,35,1230,1265,43,971,1014,23,860,883,24,853,877,14,714,728,38,1126,1164,23,753,776,14,487,501,22,540,562,24,715,739,16,318,334,323,10134,10457
LGA13320,6,180,186,20,300,320,25,503,528,61,1432,1493,106,2455,2561,74,1922,1996,55,1496,1551,50,932,982,47,819,866,49,939,988,30,487,517,16,375,391,15,363,378,55,918,973,29,548,577,638,13669,14307
LGA13340,3,49,52,0,83,83,3,108,111,9,305,314,12,442,454,10,349,359,6,327,333,8,311,319,3,272,275,14,361,375,8,231,239,4,157,161,3,148,151,8,248,256,0,130,130,91,3521,3612
LGA13380,15,186,201,38,341,379,60,701,761,90,1842,1932,155,2743,2898,132,2196,2328,86,1709,1795,91,1433,1524,79,1139,1218,70,1431,1501,35,819,854,13,449,462,9,452,461,82,1141,1223,52,572,624,1007,17154,18161
LGA13450,4,111,115,13,157,170,40,243,283,44,518,562,57,838,895,41,786,827,32,681,713,55,659,714,19,701,720,43,979,1022,25,621,646,14,382,396,8,436,444,39,565,604,30,312,342,464,7989,8453
LGA13500,0,20,20,0,28,28,3,42,45,0,138,138,3,160,163,11,142,153,3,132,135,4,120,124,4,100,104,4,137,141,0,84,84,3,47,50,0,56,56,5,104,109,0,54,54,40,1364,1404
LGA13550,4,43,47,11,68,79,28,129,157,44,364,408,75,507,582,70,386,456,51,329,380,37,274,311,45,299,344,40,424,464,19,243,262,16,230,246,19,226,245,38,283,321,35,150,185,532,3955,4487
LGA13650,3,25,28,4,29,33,3,69,72,11,146,157,13,200,213,22,171,193,19,147,166,14,148,162,8,113,121,6,130,136,4,60,64,3,32,35,0,33,33,21,112,133,8,60,68,139,1475,1614
LGA13660,5,45,50,0,61,61,5,74,79,8,229,237,6,305,311,18,206,224,9,204,213,9,133,142,4,118,122,4,128,132,0,89,89,0,44,44,0,52,52,11,156,167,0,92,92,79,1936,2015
LGA13700,0,29,29,3,23,26,3,52,55,5,161,166,17,206,223,9,144,153,7,111,118,5,108,113,4,91,95,4,127,131,3,64,67,3,33,36,0,44,44,9,118,127,0,55,55,72,1366,1438
LGA13800,9,219,228,11,271,282,26,398,424,31,1050,1081,63,1534,1597,64,1473,1537,57,1487,1544,71,1643,1714,52,1599,1651,74,2651,2725,61,2045,2106,46,1528,1574,69,2058,2127,65,1643,1708,25,521,546,724,20120,20844
LGA13850,0,14,14,3,27,30,4,52,56,4,118,122,10,123,133,9,128,137,3,110,113,7,91,98,0,75,75,9,71,80,5,52,57,3,34,37,0,29,29,8,116,124,5,53,58,70,1093,1163
LGA13950,8,429,437,11,576,587,15,993,1008,24,2028,2052,41,2968,3009,38,2746,2784,31,2592,2623,32,2832,2864,28,2505,2533,39,4016,4055,34,2785,2819,28,2224,2252,29,2766,2795,36,2291,2327,14,854,868,408,32605,33013
LGA14000,7,686,693,4,681,685,7,789,796,9,1893,1902,11,3077,3088,20,3075,3095,17,3184,3201,16,3322,3338,22,3191,3213,31,5684,5715,35,4486,4521,32,6395,6427,46,10718,10764,22,4317,4339,13,882,895,292,52380,52672
LGA14100,0,80,80,0,44,44,0,126,126,0,202,202,0,231,231,0,214,214,0,226,226,0,200,200,3,203,206,3,357,360,3,272,275,0,623,623,3,1184,1187,3,397,400,0,115,115,15,4474,4489
LGA14150,4,519,523,4,440,444,7,720,727,19,1595,1614,25,2326,2351,18,2223,2241,13,2093,2106,25,2149,2174,19,1921,1940,21,3105,3126,25,2374,2399,12,2069,2081,20,3150,3170,23,1977,2000,10,640,650,245,27301,27546
LGA14200,4,99,103,19,122,141,21,214,235,29,531,560,52,860,912,59,715,774,40,580,620,33,466,499,33,384,417,16,502,518,17,276,293,5,133,138,5,177,182,36,407,443,24,223,247,393,5689,6082
LGA14250,0,18,18,0,4,4,3,12,15,3,49,52,3,68,71,3,58,61,3,51,54,3,44,47,0,34,34,3,60,63,0,20,20,0,15,15,0,12,12,3,50,53,0,28,28,24,523,547
LGA14300,0,30,30,3,38,41,3,68,71,6,171,177,9,224,233,22,182,204,8,142,150,7,147,154,4,140,144,6,178,184,4,116,120,3,63,66,5,81,86,6,147,153,3,72,75,89,1799,1888
LGA14350,14,97,111,32,199,231,52,423,475,101,1064,1165,174,1579,1753,142,1200,1342,99,990,1089,80,811,891,73,583,656,58,753,811,29,417,446,24,262,286,14,201,215,94,678,772,53,321,374,1039,9578,10617
LGA14400,0,57,57,3,93,96,4,162,166,4,429,433,11,727,738,7,666,673,8,653,661,15,495,510,3,482,485,15,813,828,16,571,587,9,580,589,11,769,780,18,629,647,11,153,164,135,7279,7414
LGA14450,0,393,393,6,289,295,9,370,379,3,853,856,5,1435,1440,11,1374,1385,13,1374,1387,8,1416,1424,5,1298,1303,12,2239,2251,9,1652,1661,11,1724,1735,7,2823,2830,10,1588,1598,3,408,411,112,19236,19348
LGA14500,0,547,547,0,379,379,0,359,359,3,840,843,4,1520,1524,3,1505,1508,0,1759,1759,3,1671,1674,0,1829,1829,6,2976,2982,6,2252,2258,14,5585,5599,19,10239,10258,11,3615,3626,4,626,630,73,35702,35775
LGA14550,3,35,38,4,83,87,13,180,193,13,402,415,30,599,629,32,413,445,20,365,385,17,253,270,10,215,225,11,238,249,8,134,142,0,95,95,0,71,71,22,229,251,11,97,108,194,3409,3603
LGA14600,9,62,71,4,61,65,13,74,87,41,194,235,45,252,297,55,204,259,37,195,232,20,179,199,24,136,160,33,212,245,13,104,117,9,65,74,10,83,93,52,144,196,30,115,145,395,2080,2475
LGA14650,18,573,591,53,852,905,84,1789,1873,147,5400,5547,304,7600,7904,255,6363,6618,212,5468,5680,218,5075,5293,179,4537,4716,283,7509,7792,199,5401,5600,113,4546,4659,145,5884,6029,242,5139,5381,112,1859,1971,2564,67995,70559
LGA14700,0,148,148,0,130,130,5,179,184,0,402,402,3,547,550,0,510,510,4,577,581,3,682,685,0,660,660,4,1201,1205,3,888,891,3,1753,1756,6,3045,3051,7,936,943,4,181,185,42,11839,11881
LGA14750,4,45,49,6,72,78,13,114,127,22,269,291,38,421,459,32,373,405,23,307,330,18,324,342,19,285,304,28,405,433,10,251,261,11,141,152,3,140,143,17,258,275,14,125,139,258,3530,3788
LGA14800,3,224,227,10,227,237,22,475,497,28,900,928,20,946,966,23,960,983,18,909,927,17,1079,1096,9,1141,1150,22,2018,2040,22,1359,1381,16,3307,3323,41,5601,5642,19,1566,1585,10,326,336,280,21038,21318
LGA14850,10,156,166,23,267,290,34,661,695,66,1368,1434,89,2049,2138,109,1748,1857,68,1517,1585,75,1462,1537,54,1235,1289,84,1627,1711,29,929,958,19,583,602,19,581,600,76,1044,1120,34,327,361,789,15554,16343
LGA14870,5,72,77,14,147,161,15,343,358,30,742,772,41,1025,1066,39,741,780,26,594,620,29,532,561,27,418,445,44,688,732,16,406,422,20,466,486,19,519,538,38,462,500,20,248,268,383,7403,7786
LGA14900,17,626,643,34,908,942,62,1510,1572,81,2646,2727,112,4254,4366,114,4168,4282,83,3859,3942,92,4437,4529,66,3993,4059,124,6421,6545,102,5252,5354,51,3635,3686,64,4871,4935,103,4328,4431,60,1521,1581,1165,52429,53594
LGA14920,0,37,37,5,57,62,11,124,135,25,259,284,59,377,436,54,299,353,44,230,274,33,194,227,30,171,201,26,229,255,5,124,129,3,115,118,9,88,97,29,204,233,12,97,109,345,2605,2950
LGA14950,0,21,21,0,22,22,0,44,44,4,88,92,7,141,148,5,119,124,5,115,120,4,84,88,0,96,96,0,94,94,0,57,57,0,36,36,0,40,40,3,98,101,3,41,44,31,1096,1127
LGA15050,9,188,197,24,250,274,26,531,557,47,1587,1634,97,2148,2245,112,1925,2037,96,1686,1782,96,1766,1862,83,1575,1658,120,2806,2926,80,2057,2137,53,2000,2053,79,2292,2371,88,1665,1753,48,562,610,1058,23038,24096
LGA15150,0,182,182,0,148,148,5,215,220,10,494,504,5,719,724,4,732,736,3,759,762,5,799,804,5,791,796,4,1423,1427,9,1038,1047,3,2443,2446,15,3737,3752,0,1302,1302,0,284,284,68,15066,15134
LGA15200,6,379,385,13,361,374,27,737,764,31,1373,1404,33,1927,1960,52,1827,1879,34,1786,1820,44,2140,2184,30,2058,2088,53,3604,3657,51,2608,2659,44,3148,3192,64,4820,4884,41,2121,2162,19,544,563,542,29433,29975
LGA15270,4,109,113,6,153,159,10,273,283,31,783,814,47,1005,1052,37,771,808,35,656,691,26,538,564,34,493,527,49,739,788,22,476,498,21,511,532,26,503,529,34,649,683,18,302,320,400,7961,8361
LGA15300,15,68,83,30,73,103,78,85,163,70,240,310,101,340,441,103,328,431,75,338,413,81,328,409,47,338,385,55,422,477,39,282,321,22,197,219,9,276,285,91,296,387,76,157,233,892,3768,4660
LGA15350,0,158,158,0,113,113,0,140,140,0,316,316,0,471,471,0,478,478,4,514,518,3,562,565,3,600,603,3,968,971,4,527,531,4,2009,2013,3,2780,2783,0,897,897,0,184,184,24,10717,10741
LGA15500,0,41,41,5,34,39,9,75,84,9,239,248,17,384,401,15,313,328,4,263,267,11,199,210,7,180,187,11,226,237,3,146,149,0,100,100,3,111,114,5,196,201,3,100,103,102,2607,2709
LGA15550,0,16,16,0,10,10,8,21,29,5,63,68,10,94,104,18,79,97,15,81,96,13,64,77,9,49,58,9,80,89,5,46,51,0,31,31,0,23,23,11,53,64,3,20,23,106,730,836
LGA15650,5,47,52,7,71,78,11,136,147,22,307,329,34,429,463,36,405,441,16,350,366,24,355,379,25,359,384,41,554,595,37,366,403,30,634,664,34,645,679,24,367,391,10,152,162,356,5177,5533
LGA15700,6,74,80,9,144,153,20,356,376,47,899,946,85,1266,1351,74,983,1057,63,749,812,41,558,599,28,405,433,37,496,533,17,232,249,4,134,138,7,141,148,37,460,497,23,221,244,498,7118,7616
LGA15750,11,66,77,16,64,80,26,135,161,49,348,397,71,466,537,75,388,463,34,360,394,42,335,377,25,335,360,49,434,483,26,307,333,18,230,248,8,222,230,55,341,396,40,206,246,545,4237,4782
LGA15800,0,32,32,7,47,54,7,90,97,22,211,233,32,281,313,38,209,247,23,209,232,16,146,162,11,136,147,22,168,190,13,127,140,5,55,60,5,56,61,23,153,176,16,85,101,240,2005,2245
LGA15850,3,43,46,21,34,55,27,76,103,37,212,249,75,231,306,60,196,256,40,175,215,44,143,187,29,151,180,46,186,232,20,115,135,7,76,83,12,75,87,47,172,219,30,67,97,498,1952,2450
LGA15900,24,560,584,34,764,798,110,1963,2073,132,4806,4938,182,5454,5636,190,4773,4963,168,4174,4342,157,4336,4493,133,3844,3977,198,6314,6512,173,4568,4741,118,4162,4280,110,5171,5281,186,4097,4283,89,1462,1551,2004,56448,58452
LGA15950,3,434,437,0,250,250,3,450,453,4,824,828,4,1163,1167,6,1132,1138,3,1342,1345,5,1702,1707,4,1804,1808,13,3156,3169,16,1771,1787,9,5261,5270,22,6692,6714,7,1918,1925,0,431,431,99,28330,28429
LGA16100,0,29,29,0,27,27,0,68,68,4,137,141,0,208,208,8,177,185,13,177,190,11,155,166,0,138,138,13,213,226,3,124,127,3,82,85,3,93,96,8,130,138,3,60,63,69,1818,1887
LGA16150,9,120,129,27,194,221,43,397,440,58,995,1053,105,1269,1374,77,1138,1215,58,983,1041,73,1027,1100,47,949,996,78,1519,1597,36,1039,1075,42,893,935,42,1146,1188,75,962,1037,55,409,464,825,13040,13865
LGA16180,0,54,54,5,58,63,0,60,60,0,191,191,5,286,291,7,276,283,3,291,294,3,265,268,9,307,316,16,537,553,14,460,474,15,454,469,14,995,1009,11,426,437,0,85,85,102,4745,4847
LGA16200,5,61,66,13,110,123,26,185,211,55,534,589,82,608,690,59,482,541,40,398,438,43,393,436,35,329,364,25,484,509,25,293,318,15,235,250,22,241,263,45,378,423,29,152,181,519,4883,5402
LGA16250,11,947,958,19,1026,1045,46,1752,1798,57,3148,3205,69,4475,4544,63,4434,4497,62,4221,4283,36,4599,4635,36,4262,4298,52,6804,6856,51,4877,4928,36,4357,4393,57,5735,5792,56,3931,3987,33,1451,1484,684,56019,56703
LGA16350,20,527,547,54,641,695,75,1261,1336,103,2918,3021,187,4273,4460,187,4263,4450,177,4109,4286,206,4884,5090,188,4486,4674,312,7813,8125,251,6239,6490,133,4308,4441,200,5523,5723,196,4284,4480,74,1499,1573,2363,57028,59391
LGA16370,0,239,239,4,207,211,0,263,263,0,657,657,7,1160,1167,10,1122,1132,7,1232,1239,3,1206,1209,6,1220,1226,13,2071,2084,18,1729,1747,17,2381,2398,26,3753,3779,13,1938,1951,4,469,473,128,19647,19775
LGA16380,6,274,280,25,516,541,37,963,1000,82,2669,2751,181,4216,4397,159,3409,3568,93,2881,2974,98,2221,2319,89,1894,1983,90,2462,2552,63,1457,1520,32,1046,1078,28,1175,1203,87,1868,1955,49,891,940,1119,27942,29061
LGA16400,13,226,239,15,311,326,31,647,678,62,1829,1891,111,2883,2994,119,2342,2461,76,2095,2171,97,1797,1894,76,1655,1731,119,2483,2602,61,1730,1791,54,1279,1333,39,1359,1398,101,1666,1767,35,665,700,1009,22967,23976
LGA16470,7,93,100,7,100,107,22,269,291,27,698,725,47,802,849,33,802,835,27,812,839,38,1007,1045,43,1001,1044,68,1756,1824,50,1348,1398,33,1316,1349,63,2366,2429,33,937,970,27,279,306,525,13586,14111
LGA16550,9,1329,1338,24,822,846,51,1290,1341,53,2414,2467,65,3000,3065,67,2712,2779,41,2780,2821,50,2919,2969,51,2875,2926,58,4736,4794,58,3681,3739,65,5016,5081,93,8334,8427,64,3774,3838,40,1093,1133,789,46775,47564
LGA16610,14,69,83,15,170,185,26,309,335,39,837,876,75,1233,1308,76,982,1058,39,849,888,50,702,752,34,554,588,45,717,762,32,397,429,5,168,173,7,143,150,52,504,556,38,278,316,547,7912,8459
LGA16650,5,650,655,6,592,598,4,851,855,10,1982,1992,20,2946,2966,18,2711,2729,26,2602,2628,27,2757,2784,19,2517,2536,37,4131,4168,35,2977,3012,31,2504,2535,28,3459,3487,19,2556,2575,10,877,887,295,34112,34407
LGA16700,0,943,943,0,589,589,7,929,936,9,1925,1934,13,2730,2743,8,2446,2454,15,2515,2530,10,2765,2775,17,2576,2593,24,4158,4182,26,3027,3053,22,3753,3775,25,5783,5808,18,2607,2625,3,733,736,197,37479,37676
LGA16900,5,181,186,19,293,312,29,655,684,60,1598,1658,97,2480,2577,92,1904,1996,68,1711,1779,71,1629,1700,60,1513,1573,90,2630,2720,56,1880,1936,37,1390,1427,46,1515,1561,76,1616,1692,47,588,635,853,21583,22436
