region_id,Med_ag_pe_In_pe_h_I_p,Me_ag_ps_N_In_ps_ot_hh,Med_age_psns_Tot,Me_p_in_wk_In_ps_hh_In_p,Me_ps_in_wk_No_In_ps_ot_hh,Med_psnl_inc_wk_Tot,Me_hh_in_wk_In_ps_hh_In_ps,Me_hh_in_wk_No_In_ps_ot_hh,Med_hhd_inc_wk_Tot,Me_mo_re_mt_In_ps_hh_In_ps,Me_mo_re_mt_No_In_ps_ot_hh,Med_mort_repay_mth_Tot,Me_re_wk_In_ps_hh_Ind_psns,Me_re_wk_No_In_psns_oth_hh,Med_rent_wk_Tot,Av_N_p_pe_be_In_ps_hh_wi_In_p,Av_Nu_ps_pe_be_No_In_ps_ot_hh,Avg_Nu_psns_per_bed_Tot,Av_hh_si_In_ps_hh_wi_Ind_psns,Avg_hh_si_No_Ind_psn_othr_hhd,Avg_household_size_Tot,P_d_n_x_b_In_ps_hh_w_In_p,P_d_n_x_b_No_In_p_oth_hh,P_d_n_x_b_Tot
LGA14920,24,46,44,358,444,432,788,802,798,1083,1160,1127,150,150,150,1.1,1.1,1.1,3.0,2.3,2.4,6.1,1.3,1.9
LGA14950,18,44,44,444,455,454,640,871,861,867,1000,975,85,110,105,1.3,1.1,1.1,2.5,2.5,2.5,9.4,0.8,1.1
LGA15050,19,36,36,394,567,562,1136,1301,1292,1733,1733,1733,228,260,259,1.2,1.1,1.1,3.3,2.6,2.7,8.8,2.1,2.3
LGA15150,25,37,37,519,987,986,1274,2228,2222,2500,3033,3033,540,520,520,1.3,1.1,1.1,2.6,2.5,2.5,7.4,3.2,3.2
LGA15200,28,36,36,551,775,772,1254,1611,1605,3031,2492,2492,280,375,370,1.2,1.2,1.2,2.6,2.3,2.3,11.6,6.0,6.1
LGA15270,19,42,41,369,453,449,1043,925,930,1616,1517,1538,200,200,200,1.2,1.1,1.1,3.2,2.4,2.4,9.0,2.0,2.3
LGA15300,23,38,35,315,639,558,740,1139,1047,1300,1275,1287,135,150,140,1.2,1.1,1.1,3.3,2.4,2.5,12.3,1.8,3.8
LGA15350,43,40,40,1041,1118,1118,1583,2470,2464,0,3033,3033,250,475,475,1.1,1.1,1.1,1.9,2.3,2.3,0,2.5,2.5
LGA15500,28,47,47,336,469,463,714,852,847,1780,1430,1454,100,200,200,1.1,1.1,1.1,2.7,2.3,2.3,2.9,1.0,1.1
LGA15550,28,39,38,395,525,511,864,900,894,1300,1083,1083,150,140,140,1.2,1.1,1.1,2.6,2.5,2.5,7.5,1.6,2.4
LGA15650,20,35,34,456,630,619,1285,1409,1401,1733,1733,1733,208,233,230,1.2,1.1,1.1,3.2,2.5,2.6,5.3,2.2,2.4
LGA15700,19,51,49,323,381,377,740,697,700,1487,1200,1213,180,195,190,1.3,1.1,1.1,3.4,2.2,2.3,16.5,2.0,3.0
LGA15750,21,41,39,343,543,520,745,1013,981,1300,1300,1300,140,140,140,1.2,1.1,1.1,3.1,2.4,2.5,9.0,1.6,2.4
LGA15800,21,45,43,391,457,452,768,816,809,1153,1000,1040,150,140,140,1.2,1.1,1.1,3.1,2.3,2.4,7.5,1.5,2.2
LGA15850,18,44,39,410,508,492,766,873,850,1224,1083,1083,150,120,140,1.2,1.1,1.1,3.1,2.3,2.5,6.2,1.1,2.2
LGA15900,23,37,37,411,567,563,1044,1169,1165,1733,1777,1777,250,275,275,1.2,1.1,1.1,2.9,2.3,2.4,8.0,2.5,2.7
LGA15950,31,36,36,972,1217,1216,2150,2206,2206,4500,2700,2700,430,480,480,1.1,1.2,1.2,2.2,2.0,2.0,5.1,3.7,3.7
LGA16100,24,42,41,384,530,527,1102,987,993,1495,1525,1517,128,170,170,1.2,1.1,1.1,3.0,2.4,2.5,4.3,2.1,2.2
LGA16150,18,37,36,376,594,582,894,1179,1160,1387,1630,1625,195,231,230,1.2,1.1,1.1,3.2,2.5,2.5,10.4,1.7,2.2
LGA16180,22,41,41,653,826,824,1781,1808,1808,2383,2156,2162,350,250,250,1.2,1.1,1.1,3.3,2.7,2.7,6.7,1.9,2.0
LGA16200,18,41,39,358,468,456,733,900,882,1100,1300,1300,145,150,150,1.2,1.1,1.1,3.1,2.4,2.5,7.9,1.8,2.4
LGA16250,26,33,33,415,545,544,903,1292,1288,1975,2060,2058,210,340,340,1.2,1.2,1.2,2.8,2.7,2.7,10.8,8.5,8.5
LGA16350,21,34,34,486,626,623,1299,1402,1398,2000,1993,1993,275,300,300,1.2,1.1,1.1,3.3,2.8,2.9,8.0,3.5,3.7
LGA16370,22,42,42,627,754,754,2125,1816,1819,2450,3000,3000,490,500,500,1.1,1.1,1.1,3.3,2.7,2.7,6.2,2.0,2.1
LGA16380,19,47,47,372,450,447,804,838,837,1600,1647,1647,240,250,250,1.2,1.1,1.1,3.1,2.3,2.3,8.4,1.6,1.8
LGA16400,19,43,42,380,502,498,1027,998,999,1766,1713,1733,230,250,250,1.2,1.1,1.1,3.3,2.5,2.5,9.9,1.8,2.2
LGA16470,22,36,35,595,849,842,1398,1670,1659,1950,2000,2000,250,290,285,1.1,1.1,1.1,3.0,2.5,2.5,7.2,2.6,2.8
LGA16550,26,35,35,451,722,718,1159,1586,1578,2513,2600,2600,233,450,440,1.2,1.2,1.2,2.8,2.4,2.4,9.4,6.1,6.1
LGA16610,19,44,42,333,414,407,759,792,790,1304,1300,1300,200,200,200,1.2,1.1,1.1,3.3,2.4,2.4,11.0,2.4,3.0
LGA16650,26,37,36,649,555,555,1486,1275,1276,2167,2167,2167,380,370,370,1.3,1.2,1.2,2.9,2.7,2.7,11.8,9.0,9.0
LGA16700,28,36,36,617,635,635,1717,1465,1466,2535,2314,2314,285,370,370,1.2,1.2,1.2,2.8,2.6,2.6,6.7,5.3,5.3
LGA16900,18,38,37,379,482,479,981,1134,1127,1885,1900,1900,210,255,250,1.2,1.1,1.1,3.4,2.7,2.7,8.7,2.3,2.6
LGA16950,20,47,46,346,430,426,822,822,822,1528,1517,1517,205,220,220,1.2,1.1,1.1,3.2,2.3,2.3,7.8,1.6,1.9
LGA17000,19,35,35,460,647,640,1531,1702,1693,2167,2000,2000,250,260,260,1.2,1.1,1.1,3.3,2.7,2.7,7.8,2.4,2.6
LGA17050,25,39,39,612,634,634,1562,1152,1154,1700,1517,1517,235,225,225,1.1,1.1,1.1,2.6,2.4,2.4,11.4,3.1,3.3
LGA17100,26,33,33,619,558,558,1333,1420,1419,1300,2200,2200,360,400,400,1.4,1.3,1.3,3.4,2.9,2.9,15.1,10.9,10.9
LGA17150,25,39,39,569,719,718,1628,1675,1674,2600,2400,2400,350,370,370,1.2,1.1,1.1,3.0,2.7,2.7,8.3,2.5,2.5
LGA17200,30,32,32,388,895,888,781,1652,1639,2800,2535,2539,213,470,465,1.2,1.3,1.3,2.2,1.9,1.9,8.8,8.5,8.5
LGA17310,19,41,39,377,527,516,866,968,958,1388,1430,1430,200,205,200,1.2,1.1,1.1,3.2,2.4,2.5,8.7,1.7,2.3
LGA17350,27,45,44,281,421,417,733,783,782,1239,1083,1083,147,130,130,1.1,1.1,1.1,3.1,2.3,2.3,5.8,1.7,1.8
LGA17400,20,49,47,289,384,377,636,699,693,1064,1083,1083,135,160,155,1.2,1.1,1.1,3.2,2.2,2.3,12.1,2.1,2.8
LGA17420,23,38,38,569,720,720,1810,2045,2043,2817,2560,2561,400,450,450,1.1,1.1,1.1,3.5,3.1,3.1,6.1,1.8,1.8
LGA17450,28,45,44,272,477,471,1083,879,883,2058,1083,1083,168,150,150,1.4,1.1,1.1,3.3,2.3,2.3,14.3,1.7,2.0
LGA17500,19,42,41,351,487,480,752,949,939,1250,1300,1300,155,165,163,1.2,1.1,1.1,3.0,2.4,2.4,7.5,1.5,1.8
LGA17550,20,46,45,380,444,442,991,839,845,1800,1733,1733,290,295,295,1.2,1.1,1.1,3.2,2.3,2.4,8.7,2.2,2.5
LGA17620,19,39,39,413,557,553,1136,1070,1073,1218,1625,1600,180,170,170,1.2,1.1,1.1,3.3,2.4,2.4,6.6,1.4,1.6
LGA17640,24,47,46,345,494,491,1231,936,942,542,1463,1447,275,140,150,1.1,1.1,1.1,3.5,2.4,2.4,5.4,1.5,1.6
LGA17650,24,43,42,374,487,481,823,939,932,1300,1243,1257,145,160,155,1.2,1.1,1.1,3.0,2.5,2.6,5.7,1.8,2.1
LGA17700,41,46,45,533,389,391,500,728,714,400,542,520,150,75,90,1.2,1.1,1.1,2.4,2.4,2.4,17.6,1.4,2.0
LGA17750,19,35,34,396,594,586,866,1168,1148,1517,1548,1545,190,230,220,1.2,1.1,1.1,3.1,2.5,2.5,6.3,1.6,1.9
LGA17800,36,48,48,328,417,414,860,798,801,1588,960,968,120,120,120,1.1,1.1,1.1,2.9,2.3,2.4,6.8,1.9,2.0
LGA17850,23,46,45,302,471,459,539,853,825,600,867,867,120,93,100,1.3,1.1,1.1,3.3,2.3,2.4,13.8,0.9,1.8
LGA17900,25,47,41,341,402,386,724,698,705,806,867,867,130,40,100,1.2,1.1,1.2,3.1,2.0,2.3,12.1,2.7,5.0
LGA17950,24,45,42,341,535,498,689,915,877,730,900,900,130,100,120,1.1,1.1,1.1,2.8,2.3,2.4,6.9,1.0,1.8
LGA18000,32,38,38,672,745,745,1725,1721,1721,2600,2600,2600,450,440,440,1.2,1.1,1.1,2.9,2.7,2.7,5.1,3.4,3.4
LGA18020,18,47,45,317,385,380,703,687,689,779,910,867,138,111,120,1.2,1.1,1.1,3.3,2.3,2.4,9.9,1.8,2.5
LGA18050,27,35,35,831,973,973,1523,1914,1912,3678,3000,3000,479,500,500,1.3,1.2,1.2,2.4,2.3,2.3,6.2,4.4,4.4
LGA18100,38,48,47,337,384,383,774,717,719,1105,867,867,150,100,100,1.1,1.1,1.1,3.0,2.3,2.3,0,1.4,1.3
LGA18150,23,46,41,350,432,412,759,771,769,1083,1213,1196,135,130,130,1.2,1.1,1.1,3.1,2.3,2.4,6.3,1.9,2.6
LGA18200,22,43,41,326,502,474,752,907,889,867,1213,1200,155,138,150,1.3,1.1,1.1,3.2,2.4,2.5,16.2,2.1,3.5
LGA18250,30,37,37,645,858,858,1395,1999,1997,3650,2817,2817,476,490,490,1.2,1.2,1.2,2.5,2.6,2.6,3.7,5.6,5.6
LGA18350,20,45,45,412,550,548,1052,1095,1094,1975,1870,1885,270,260,260,1.2,1.1,1.1,3.4,2.4,2.5,6.6,1.5,1.6
LGA18400,20,37,36,496,620,617,1394,1480,1477,2080,2167,2167,270,275,273,1.1,1.1,1.1,3.5,3.0,3.0,5.4,2.3,2.4
LGA18450,21,39,38,375,492,489,931,1107,1101,1978,1950,1950,205,250,250,1.2,1.1,1.1,3.0,2.5,2.5,9.2,3.0,3.2
LGA18500,28,38,38,700,1146,1145,2050,2400,2397,4333,3217,3217,500,550,549,1.3,1.1,1.1,2.6,2.2,2.3,11.5,2.4,2.5
LGA18550,19,41,40,398,471,469,1009,930,934,1733,1733,1733,260,265,260,1.2,1.1,1.1,3.2,2.5,2.5,8.5,2.5,2.7
LGA18710,23,40,40,495,761,756,1109,1637,1626,2000,2000,2000,220,245,236,1.2,1.1,1.1,3.1,2.7,2.7,8.8,2.2,2.4
LGA18750,18,41,40,311,444,439,630,818,810,1300,1246,1246,180,180,180,1.2,1.1,1.1,3.2,2.5,2.5,7.4,1.7,1.9
LGA19399,22,46,45,500,554,552,433,959,946,2500,1040,1102,0,50,50,1.0,1.1,1.1,2.5,2.4,2.4,0,1.6,1.5
LGA19499,30,38,37,283,356,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,15,48,48,419,462,462,825,829,829,0,1300,1300,198,170,170,1.2,1.1,1.1,2.6,2.3,2.3,6.8,1.4,1.4
LGA20260,28,45,45,414,479,479,700,845,843,1083,1040,1040,150,153,151,1.1,1.1,1.1,3.0,2.3,2.3,6.7,2.0,2.0
LGA20570,20,37,37,355,514,512,827,990,988,1300,1320,1311,190,200,200,1.2,1.1,1.1,3.0,2.4,2.4,9.0,1.9,2.0
LGA20660,21,39,39,467,619,618,1035,1398,1395,1839,1900,1900,250,300,300,1.2,1.1,1.1,2.9,2.6,2.6,7.4,2.5,2.5
LGA20740,20,46,46,379,472,472,891,856,856,1600,1300,1300,210,224,221,1.2,1.1,1.1,2.8,2.2,2.2,7.3,1.6,1.7
LGA20830,19,41,40,436,512,511,1014,1026,1025,1300,1387,1387,182,200,200,1.2,1.1,1.1,3.2,2.5,2.5,7.0,2.0,2.1
LGA20910,34,42,42,409,758,758,1361,1828,1826,1800,2418,2417,340,390,390,1.1,1.1,1.1,2.5,2.6,2.6,5.8,1.4,1.4
LGA21010,18,47,46,332,466,465,630,831,827,1274,1200,1200,153,175,171,1.2,1.1,1.1,3.2,2.3,2.3,6.3,1.8,1.9
LGA21110,25,38,38,505,773,772,2031,1893,1893,1950,2400,2400,388,364,365,1.2,1.1,1.1,2.4,2.6,2.6,2.1,2.6,2.6
LGA21180,23,35,35,455,429,429,1042,1106,1106,1733,1600,1600,270,265,265,1.2,1.1,1.1,3.1,2.9,2.9,9.9,7.0,7.0
LGA21270,19,48,48,350,407,406,1050,742,743,433,737,717,150,100,100,1.1,1.1,1.1,3.0,2.3,2.3,13.6,1.9,2.0
LGA21370,20,43,42,366,471,469,689,893,886,1131,1300,1300,170,170,170,1.2,1.1,1.1,2.9,2.4,2.4,9.0,1.9,2.1
LGA21450,22,34,34,522,593,592,1175,1304,1303,1863,1733,1733,277,280,280,1.2,1.1,1.1,3.3,2.8,2.8,6.1,2.2,2.3
LGA21610,19,33,33,424,572,572,1208,1343,1342,1733,1733,1733,260,295,294,1.2,1.1,1.1,3.5,3.0,3.0,10.3,3.7,3.8
LGA21670,26,48,48,280,382,381,650,686,685,1040,867,867,166,150,150,1.2,1.1,1.1,2.9,2.2,2.2,8.9,2.3,2.4
LGA21750,26,42,42,363,498,497,822,915,914,975,1255,1252,190,175,175,1.2,1.1,1.1,2.8,2.4,2.4,6.9,2.1,2.1
LGA21830,24,43,43,475,480,480,784,911,910,1500,1050,1058,175,130,135,1.2,1.1,1.1,3.1,2.5,2.5,6.8,1.8,1.8
LGA21890,26,36,36,475,535,534,1065,1179,1178,2125,1900,1900,261,295,293,1.2,1.1,1.1,2.8,2.5,2.5,11.4,5.1,5.2
LGA22110,20,48,47,346,440,436,757,801,798,1335,1278,1300,170,180,180,1.2,1.1,1.1,3.0,2.3,2.3,8.0,1.6,1.8
LGA22170,21,37,37,491,569,568,1168,1140,1140,1874,1647,1647,260,265,265,1.2,1.1,1.1,3.2,2.5,2.5,8.7,2.3,2.3
LGA22250,20,47,47,364,423,422,591,766,763,988,970,975,145,125,125,1.2,1.1,1.1,3.0,2.3,2.3,3.9,1.6,1.6
LGA22310,27,38,37,500,680,679,1304,1446,1445,1430,2145,2139,326,335,335,1.2,1.1,1.1,2.8,2.5,2.5,7.8,3.6,3.7
LGA22410,23,44,43,386,465,463,823,901,898,1082,1151,1146,135,165,160,1.2,1.1,1.1,2.8,2.3,2.3,3.1,1.7,1.8
LGA22490,16,39,39,414,538,538,1093,1220,1218,1517,1500,1500,300,200,200,1.1,1.1,1.1,3.5,2.8,2.8,10.1,2.2,2.3
LGA22620,19,38,38,374,514,513,828,994,991,1253,1300,1300,175,200,200,1.2,1.1,1.1,3.1,2.4,2.5,10.3,2.1,2.2
LGA22670,24,35,35,380,396,396,816,954,953,1409,1517,1517,215,250,250,1.3,1.2,1.2,3.0,2.8,2.8,11.2,9.5,9.5
LGA22750,20,39,39,382,518,517,966,1050,1049,1367,1517,1517,220,231,231,1.1,1.1,1.1,3.0,2.4,2.4,7.4,2.0,2.1
LGA22830,20,38,38,367,514,510,745,989,980,1300,1300,1300,180,190,185,1.2,1.1,1.1,3.0,2.5,2.5,7.9,2.9,3.1
LGA22910,31,46,46,355,452,451,1125,848,850,1322,1231,1246,225,180,185,1.3,1.1,1.1,3.3,2.3,2.3,9.1,2.5,2.5
LGA22980,40,48,47,364,441,439,700,787,784,910,769,800,95,120,120,1.1,1.1,1.1,2.8,2.3,2.3,8.5,2.0,2.1
LGA23110,29,38,38,496,582,582,1171,1287,1286,1505,1800,1800,270,281,281,1.2,1.1,1.1,2.8,2.5,2.6,8.5,3.9,3.9
LGA23190,22,41,40,378,532,530,772,948,946,921,1170,1170,160,170,170,1.2,1.1,1.1,2.9,2.4,2.4,9.8,1.5,1.6
LGA23270,21,33,33,454,477,477,1164,1215,1214,1863,1703,1710,270,281,281,1.2,1.1,1.1,3.3,3.1,3.1,10.8,5.6,5.7
LGA23350,19,45,44,480,541,540,1018,1064,1064,1820,1400,1400,215,180,180,1.1,1.1,1.1,3.3,2.5,2.5,7.7,1.8,1.8
LGA23430,26,39,39,581,598,598,1383,1291,1292,2167,1950,1950,270,300,300,1.2,1.1,1.1,2.8,2.5,2.5,7.2,2.6,2.7
LGA23670,19,38,38,530,598,598,1352,1401,1401,1733,1733,1733,300,300,300,1.2,1.1,1.1,3.4,2.8,2.8,7.2,2.1,2.1
LGA23810,20,39,39,340,470,468,802,945,943,1023,1200,1200,160,160,160,1.2,1.1,1.1,3.0,2.4,2.4,10.5,2.1,2.3
LGA23940,21,50,50,266,378,377,645,690,689,672,739,737,93,100,100,1.4,1.1,1.1,3.0,2.2,2.2,14.8,1.9,2.2
LGA24130,25,41,41,363,594,593,1187,1398,1396,2167,1733,1733,235,240,240,1.2,1.1,1.1,3.1,2.7,2.7,2.8,1.5,1.5
LGA24210,34,42,42,454,572,572,1268,1467,1467,1409,2000,2000,395,360,360,1.1,1.1,1.1,2.9,2.8,2.8,5.5,1.9,1.9
LGA24250,18,45,45,379,489,488,712,894,890,0,1200,1200,248,175,175,1.1,1.1,1.1,3.0,2.3,2.3,0,1.5,1.5
LGA24330,31,34,34,496,577,577,1201,1258,1258,1910,2000,2000,260,280,280,1.2,1.2,1.2,2.5,2.5,2.5,9.3,6.9,7.0
LGA24410,21,38,38,418,612,611,1208,1309,1309,1907,1733,1733,230,290,290,1.1,1.1,1.1,3.0,2.6,2.6,5.4,2.6,2.6
LGA24600,27,28,28,581,711,711,1702,1351,1352,2548,2162,2162,339,400,400,1.3,1.2,1.2,2.0,2.0,2.0,10.6,8.2,8.2
LGA24650,21,32,32,406,611,610,1053,1367,1363,1309,1733,1733,250,270,270,1.2,1.1,1.1,3.3,3.0,3.0,7.9,3.0,3.0
LGA24780,18,40,39,332,468,463,710,887,878,1218,1268,1268,160,175,170,1.2,1.1,1.1,3.1,2.4,2.5,11.2,2.5,2.8
LGA24850,20,37,37,423,549,548,1199,1170,1170,1717,1582,1582,160,205,205,1.1,1.1,1.1,3.2,2.7,2.7,9.0,2.5,2.6
LGA24900,21,44,44,351,438,437,762,829,827,1300,1200,1202,150,165,162,1.2,1.1,1.1,2.9,2.4,2.4,10.1,2.2,2.3
LGA24970,24,38,38,389,520,520,1406,1321,1321,1500,2000,2000,350,345,345,1.1,1.1,1.1,3.2,2.7,2.7,8.9,3.6,3.6
LGA25060,26,38,38,589,628,628,1381,1377,1377,2383,2000,2000,300,300,300,1.2,1.1,1.1,2.6,2.5,2.5,11.1,3.4,3.4
LGA25150,24,39,39,522,540,540,1125,1184,1183,1213,1517,1517,175,208,203,1.2,1.1,1.1,3.1,2.7,2.7,3.7,2.0,2.0
LGA25250,26,35,35,439,552,551,1151,1215,1215,1950,1950,1950,270,310,310,1.2,1.2,1.2,2.7,2.5,2.5,7.3,5.6,5.6
LGA25340,21,44,43,432,538,538,1024,1055,1054,1668,1733,1733,250,260,260,1.1,1.1,1.1,3.1,2.4,2.4,7.1,1.5,1.5
LGA25430,25,47,47,342,461,460,587,840,837,867,1200,1200,189,190,190,1.3,1.1,1.1,2.7,2.3,2.3,8.3,2.0,2.1
LGA25490,23,41,41,363,533,531,900,1045,1042,1617,1300,1300,160,150,150,1.2,1.1,1.1,3.1,2.6,2.6,3.2,1.8,1.8
LGA25620,36,45,45,295,474,473,628,921,917,1084,1400,1387,150,170,170,1.1,1.1,1.1,2.3,2.4,2.4,0,2.0,1.9
LGA25710,23,39,39,394,700,698,1575,1872,1870,2275,1950,1950,296,312,312,1.1,1.1,1.1,3.5,3.0,3.0,0,1.7,1.6
LGA25810,20,45,45,374,448,447,707,820,817,715,910,910,150,140,140,1.2,1.1,1.1,2.8,2.3,2.3,6.6,1.8,1.9
LGA25900,34,35,35,705,986,985,1354,1673,1672,1500,2200,2200,275,365,361,1.2,1.2,1.2,1.9,2.0,2.0,5.8,3.5,3.5
LGA25990,43,48,48,350,389,389,739,731,731,1200,997,1000,160,125,128,1.3,1.1,1.1,2.5,2.3,2.3,13.2,2.0,2.2
LGA26080,26,55,55,350,577,576,1125,1020,1023,0,1500,1500,0,220,220,1.0,1.0,1.0,2.4,2.1,2.1,0,0.8,0.8
LGA26170,23,44,44,361,482,481,792,921,920,1100,1300,1300,200,180,180,1.2,1.1,1.1,3.1,2.4,2.4,5.3,1.7,1.8
LGA26260,18,44,44,338,506,503,560,911,907,771,1083,1083,150,150,150,1.1,1.1,1.1,2.9,2.3,2.3,0,1.5,1.5
LGA26350,30,35,35,863,902,902,1723,1722,1722,2600,2448,2448,400,360,360,1.2,1.1,1.1,2.4,2.2,2.2,6.6,3.1,3.1
LGA26430,23,50,50,379,457,457,918,840,842,1138,1100,1100,170,150,152,1.2,1.1,1.1,3.0,2.2,2.2,6.4,1.9,1.9
LGA26490,23,40,40,388,603,601,1262,1277,1277,1300,1800,1800,350,285,285,1.2,1.1,1.1,3.1,2.6,2.6,11.8,1.4,1.4
LGA26610,19,40,39,359,486,481,712,895,886,1144,1192,1192,150,160,155,1.2,1.1,1.1,3.1,2.5,2.5,12.2,2.6,3.0
LGA26670,30,48,47,354,460,458,579,857,853,1325,1083,1083,140,130,130,1.2,1.1,1.1,3.1,2.3,2.3,12.8,1.2,1.4
LGA26700,20,43,43,364,499,498,927,913,913,1300,1300,1300,190,175,175,1.3,1.1,1.1,2.9,2.4,2.4,6.1,1.5,1.5
LGA26730,18,38,38,334,534,531,741,1032,1025,1300,1500,1500,175,225,220,1.2,1.1,1.1,2.9,2.4,2.4,6.7,2.0,2.1
LGA26810,22,42,41,345,480,479,791,908,906,1387,1213,1213,180,170,170,1.2,1.1,1.1,3.2,2.4,2.4,5.8,1.5,1.6
LGA26890,45,46,46,257,489,485,350,819,810,895,732,732,120,80,80,1.3,1.1,1.1,2.7,2.3,2.3,0,1.1,1.1
LGA26980,29,39,39,478,561,561,1267,1317,1317,1600,1950,1950,249,320,320,1.1,1.1,1.1,3.0,2.6,2.6,9.4,3.0,3.0
LGA27070,21,34,34,476,519,519,1200,1276,1275,1898,1863,1863,281,300,300,1.2,1.1,1.1,3.4,3.0,3.0,8.7,4.2,4.2
LGA27170,18,35,35,369,580,577,808,1081,1074,1571,1473,1473,183,210,205,1.2,1.1,1.1,3.1,2.5,2.5,7.7,1.5,1.7
LGA27260,20,32,32,494,636,635,1188,1427,1425,1500,1800,1800,270,280,280,1.1,1.1,1.1,3.2,2.9,2.9,7.8,3.2,3.2
LGA27350,30,33,33,458,868,866,1062,1683,1681,2170,2265,2265,254,370,370,1.1,1.2,1.2,2.4,2.2,2.2,8.2,4.4,4.4
LGA27450,22,38,38,391,580,579,1157,1283,1282,1613,1643,1642,240,266,265,1.1,1.1,1.1,3.1,2.7,2.7,4.7,2.2,2.2
LGA27630,18,48,48,340,429,427,611,775,770,759,650,650,150,100,110,1.2,1.1,1.1,3.2,2.2,2.3,11.1,1.3,1.4
LGA29399,25,31,31,1041,733,738,0,912,912,0,1500,1500,0,750,750,0,1.2,1.2,0,1.9,1.9,0,12.3,12.3
LGA29499,31,32,32,254,358,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA30250,25,35,25,249,1146,259,1045,1666,1151,0,0,0,85,19,80,1.9,1.1,1.7,5.7,1.6,5.0,59.7,0,50.5
LGA30300,20,39,36,405,605,569,937,1039,1020,1239,1200,1200,150,100,124,1.3,1.1,1.1,3.4,2.5,2.6,10.7,1.9,3.5
LGA30370,20,36,35,466,637,630,1020,1411,1394,1517,1626,1625,154,145,147,1.2,1.1,1.1,3.0,2.6,2.6,5.2,1.7,1.9
LGA30410,19,41,39,545,572,571,1025,1037,1036,650,867,864,120,63,75,1.2,1.1,1.1,3.1,2.4,2.4,3.3,2.3,2.4
LGA30450,30,42,40,724,651,657,900,1009,981,0,453,453,0,60,29,1.3,1.2,1.2,2.4,2.3,2.3,0,2.5,2.3
LGA30760,19,42,41,409,511,505,933,860,862,433,986,932,95,100,100,1.1,1.1,1.1,2.7,2.3,2.3,15.8,1.1,1.7
LGA30900,26,35,31,339,695,558,933,1115,1069,520,480,500,80,7,51,1.7,1.1,1.3,3.6,2.1,2.6,21.8,3.6,9.6
LGA31000,23,35,34,491,699,696,1298,1553,1547,2000,2100,2100,310,350,350,1.2,1.1,1.1,3.0,2.6,2.6,9.6,2.9,3.0
LGA31750,27,34,34,675,723,715,1833,923,958,397,934,867,53,75,75,1.2,1.1,1.1,3.3,2.3,2.5,0,0,0
LGA31820,18,44,43,351,426,423,806,834,833,1300,1365,1350,230,230,230,1.2,1.1,1.1,3.4,2.4,2.4,10.5,2.4,2.7
LGA31900,19,42,41,362,550,541,833,1024,1011,1300,1300,1300,185,180,180,1.3,1.1,1.1,3.2,2.4,2.5,11.0,2.2,2.7
LGA31950,27,40,35,691,896,830,1125,1273,1230,1000,867,884,90,80,80,1.9,1.3,1.4,3.8,2.0,2.5,21.2,8.2,11.9
LGA32070,20,37,36,393,640,620,926,1168,1145,1733,1733,1733,203,260,250,1.3,1.1,1.1,3.2,2.4,2.5,15.2,2.4,3.6
LGA32250,29,42,37,394,672,592,900,1047,1002,900,996,977,150,70,120,1.5,1.2,1.3,3.7,2.0,2.6,20.8,3.9,9.3
LGA32260,21,44,42,402,512,503,893,936,932,1389,1300,1300,190,200,200,1.3,1.1,1.1,3.3,2.4,2.5,15.9,3.2,4.4
LGA32270,20,32,31,620,840,831,1863,2009,2000,2201,2000,2000,180,111,118,1.2,1.1,1.1,3.4,2.8,2.8,9.5,3.2,3.5
LGA32310,19,39,38,355,499,487,782,1000,981,1200,1300,1300,160,175,170,1.2,1.1,1.1,3.2,2.5,2.5,10.3,2.9,3.5
LGA32330,21,49,22,281,333,281,786,100,781,0,0,0,75,0,75,1.5,2.0,1.5,4.3,2.0,4.3,30.9,100,32.0
LGA32450,27,35,34,406,1031,883,1052,1580,1467,1200,1560,1517,130,75,100,1.3,1.1,1.2,3.3,2.5,2.7,15.9,3.4,6.6
LGA32500,23,40,38,345,540,496,820,840,836,1344,1000,1047,126,140,140,1.5,1.2,1.3,3.5,2.1,2.3,20.7,5.8,8.4
LGA32600,18,40,33,312,549,481,566,985,971,0,844,844,170,72,115,1.6,1.2,1.3,3.5,2.6,2.8,10.7,4.0,5.8
LGA32750,44,33,36,637,703,690,582,1145,1075,0,780,780,116,61,100,1.0,1.1,1.1,2.3,2.3,2.3,0,5.5,4.0
LGA32770,21,31,22,272,1108,281,1086,1375,1117,303,0,303,110,8,105,2.1,1.2,1.9,5.5,2.3,5.0,58.9,0,49.3
LGA33100,44,43,44,350,491,485,582,736,715,0,650,650,115,20,47,1.3,1.2,1.2,2.5,2.2,2.2,15.8,3.1,3.8
LGA33200,22,42,41,383,557,542,825,950,941,834,650,670,140,78,85,1.3,1.1,1.1,2.9,2.3,2.3,7.8,2.1,2.6
LGA33220,19,45,44,350,398,396,795,779,780,1408,1387,1387,240,235,235,1.2,1.1,1.1,3.3,2.4,2.4,9.2,2.0,2.3
LGA33360,19,36,35,480,697,689,1633,1727,1723,2167,2000,2000,250,300,300,1.2,1.1,1.1,3.4,2.7,2.7,9.3,2.5,2.8
