region_id,M_Y12_equivalent_Indigenous,M_Y12_equivalent_Non_Indig,M_Y12_equiv_IndigStat_ns,M_Y12_equivalent_Tot,M_Y11_equivalent_Indigenous,M_Y11_equiv_Non_Indig,M_Y11_equiv_IndigStat_ns,M_Y11_equivalent_Tot,M_Y10_equivalent_Indigenous,M_Y10_equiv_Non_Indig,M_Y10_equiv_IndigStat_ns,M_Y10_equivalent_Tot,M_Y9_equivalent_Indigenous,M_Y9_equiv_Non_Indig,M_Y9_equiv_IndigStat_ns,M_Y9_equivalent_Tot,M_Y8_below_Indigenous,M_Y8_below_Non_Indig,M_Y8_below_IndigStat_ns,M_Y8_below_Tot,M_Did_not_go_to_school_Indig,M_Did_not_go_to_sch_Non_Indig,M_Di_no_go_to_sch_IndSt_ns,M_Did_not_go_to_school_Tot,M_Highest_yr_school_ns_Indig,M_Highest_yr_sch_ns_Non_Indig,M_Highe_yr_sch_ns_IndSt_ns,M_Highest_yr_school_ns_Tot,M_Tot_Indigenous,M_Tot_Non_Indigenous,M_Tot_IndigStat_ns,M_Tot_Tot,F_Y12_equivalent_Indigenous,F_Y12_equivalent_Non_Indig,F_Y12_equiv_IndigStat_ns,F_Y12_equivalent_Tot,F_Y11_equivalent_Indigenous,F_Y11_equiv_Non_Indig,F_Y11_equiv_IndigStat_ns,F_Y11_equivalent_Tot,F_Y10_equivalent_Indigenous,F_Y10_equiv_Non_Indig,F_Y10_equiv_IndigStat_ns,F_Y10_equivalent_Tot,F_Y9_equivalent_Indigenous,F_Y9_equiv_Non_Indig,F_Y9_equiv_IndigStat_ns,F_Y9_equivalent_Tot,F_Y8_below_Indigenous,F_Y8_below_Non_Indig,F_Y8_below_IndigStat_ns,F_Y8_below_Tot,F_Did_not_go_to_school_Indig,F_Did_not_go_to_sch_Non_Indig,F_Di_no_go_to_sch_IndSt_ns,F_Did_not_go_to_school_Tot,F_Highest_yr_school_ns_Indig,F_Highest_yr_sch_ns_Non_Indig,F_Highe_yr_sch_ns_IndSt_ns,F_Highest_yr_school_ns_Tot,F_Tot_Indigenous,F_Tot_Non_Indigenous,F_Tot_IndigStat_ns,F_Tot_Tot,P_Y12_equivalent_Indigenous,P_Y12_equivalent_Non_Indig,P_Y12_equiv_IndigStat_ns,P_Y12_equivalent_Tot,P_Y11_equivalent_Indigenous,P_Y11_equiv_Non_Indig,P_Y11_equiv_IndigStat_ns,P_Y11_equivalent_Tot,P_Y10_equivalent_Indigenous,P_Y10_equiv_Non_Indig,P_Y10_equiv_IndigStat_ns,P_Y10_equivalent_Tot,P_Y9_equivalent_Indigenous,P_Y9_equiv_Non_Indig,P_Y9_equiv_IndigStat_ns,P_Y9_equivalent_Tot,P_Y8_below_Indigenous,P_Y8_below_Non_Indig,P_Y8_below_IndigStat_ns,P_Y8_below_Tot,P_Did_not_go_to_school_Indig,P_Did_not_go_to_sch_Non_Indig,P_Di_no_go_to_sch_IndSt_ns,P_Did_not_go_to_school_Tot,P_Highest_yr_school_ns_Indig,P_Highest_yr_sch_ns_Non_Indig,P_Highe_yr_sch_ns_IndSt_ns,P_Highest_yr_school_ns_Tot,P_Tot_Indigenous,P_Tot_Non_Indigenous,P_Tot_IndigStat_ns,P_Tot_Tot
LGA33960,480,24186,173,24839,148,4688,33,4869,448,15998,134,16580,174,3420,35,3629,149,4028,65,4242,14,360,13,387,235,2435,2598,5268,1648,55115,3051,59814,584,26646,188,27418,178,4395,31,4604,521,15953,143,16617,198,3125,30,3353,147,4513,68,4728,14,345,10,369,108,2314,2174,4596,1750,57291,2644,61685,1064,50832,361,52257,326,9083,64,9473,969,31951,277,33197,372,6545,65,6982,296,8541,133,8970,28,705,23,756,343,4749,4772,9864,3398,112406,5695,121499
LGA33980,75,3200,17,3292,14,792,5,811,60,2578,26,2664,17,495,8,520,15,425,8,448,0,21,0,21,9,240,1279,1528,190,7751,1343,9284,82,3421,25,3528,27,539,6,572,46,1726,11,1783,14,270,9,293,4,245,3,252,0,11,0,11,5,178,431,614,178,6390,485,7053,157,6621,42,6820,41,1331,11,1383,106,4304,37,4447,31,765,17,813,19,670,11,700,0,32,0,32,14,418,1710,2142,368,14141,1828,16337
LGA34420,54,24,0,78,32,0,0,32,132,16,0,148,17,0,0,17,59,0,0,59,5,0,0,5,0,3,0,3,299,43,0,342,69,25,0,94,51,0,0,51,131,10,3,144,17,0,0,17,61,0,0,61,9,0,0,9,0,0,0,0,338,35,3,376,123,49,0,172,83,0,0,83,263,26,3,292,34,0,0,34,120,0,0,120,14,0,0,14,0,3,0,3,637,78,3,718
LGA34570,26,10,0,36,18,0,0,18,59,12,0,71,12,0,0,12,11,3,0,14,3,0,0,3,4,3,3,10,133,28,3,164,28,18,0,46,23,0,0,23,68,0,0,68,16,0,0,16,14,0,0,14,0,0,0,0,5,0,0,5,154,18,0,172,54,28,0,82,41,0,0,41,127,12,0,139,28,0,0,28,25,3,0,28,3,0,0,3,9,3,3,15,287,46,3,336
LGA34580,64,3838,47,3949,16,768,5,789,68,3967,37,4072,35,943,11,989,28,1469,20,1517,3,75,6,84,15,574,739,1328,229,11634,865,12728,75,5018,32,5125,34,847,7,888,87,3819,39,3945,31,790,11,832,22,1259,18,1299,3,49,0,52,14,579,626,1219,266,12361,733,13360,139,8856,79,9074,50,1615,12,1677,155,7786,76,8017,66,1733,22,1821,50,2728,38,2816,6,124,6,136,29,1153,1365,2547,495,23995,1598,26088
LGA34590,619,41483,350,42452,184,8314,72,8570,580,26654,232,27466,221,6079,67,6367,172,5495,79,5746,16,688,15,719,122,3802,4564,8488,1914,92515,5379,99808,809,46198,333,47340,256,8200,70,8526,646,26700,205,27551,210,5170,46,5426,170,5656,110,5936,20,806,31,857,160,4009,3985,8154,2271,96739,4780,103790,1428,87681,683,89792,440,16514,142,17096,1226,53354,437,55017,431,11249,113,11793,342,11151,189,11682,36,1494,46,1576,282,7811,8549,16642,4185,189254,10159,203598
LGA34710,22,508,8,538,5,86,0,91,18,433,4,455,5,103,0,108,5,154,0,159,3,8,3,14,5,52,66,123,63,1344,81,1488,29,724,6,759,8,111,0,119,23,360,8,391,9,62,0,71,8,104,5,117,0,7,0,7,10,61,52,123,87,1429,71,1587,51,1232,14,1297,13,197,0,210,41,793,12,846,14,165,0,179,13,258,5,276,3,15,3,21,15,113,118,246,150,2773,152,3075
LGA34770,451,14679,119,15249,143,3788,30,3961,407,13150,130,13687,128,2475,23,2626,123,3106,48,3277,16,111,3,130,115,1540,3580,5235,1383,38849,3933,44165,489,16679,111,17279,167,3101,23,3291,403,11664,94,12161,122,2039,37,2198,107,2792,54,2953,9,96,3,108,107,1572,1520,3199,1404,37943,1842,41189,940,31358,230,32528,310,6889,53,7252,810,24814,224,25848,250,4514,60,4824,230,5898,102,6230,25,207,6,238,222,3112,5100,8434,2787,76792,5775,85354
LGA34800,3,191,3,197,0,34,0,34,3,147,0,150,3,22,3,28,3,42,0,45,3,0,0,3,4,14,68,86,19,450,74,543,4,150,0,154,3,21,0,24,3,78,3,84,0,14,3,17,0,20,0,20,0,3,0,3,0,17,20,37,10,303,26,339,7,341,3,351,3,55,0,58,6,225,3,234,3,36,6,45,3,62,0,65,3,3,0,6,4,31,88,123,29,753,100,882
LGA34830,16,7,0,23,3,3,0,6,35,4,0,39,15,0,0,15,21,3,0,24,0,0,0,0,0,0,0,0,90,17,0,107,7,7,0,14,8,0,0,8,34,0,0,34,13,0,0,13,23,0,0,23,0,0,0,0,4,0,0,4,89,7,0,96,23,14,0,37,11,3,0,14,69,4,0,73,28,0,0,28,44,3,0,47,0,0,0,0,4,0,0,4,179,24,0,203
LGA34860,46,1475,19,1540,30,298,3,331,103,1532,9,1644,36,278,5,319,45,452,6,503,4,35,0,39,26,173,412,611,290,4243,454,4987,71,1894,16,1981,36,289,3,328,76,1275,15,1366,27,194,4,225,27,368,6,401,6,20,0,26,29,137,316,482,272,4177,360,4809,117,3369,35,3521,66,587,6,659,179,2807,24,3010,63,472,9,544,72,820,12,904,10,55,0,65,55,310,728,1093,562,8420,814,9796
LGA35010,722,59182,356,60260,237,11037,87,11361,640,36670,298,37608,227,7612,86,7925,180,7980,90,8250,20,417,19,456,210,5024,5656,10890,2236,127922,6592,136750,918,65596,374,66888,265,10691,80,11036,709,39525,331,40565,240,7410,90,7740,181,8518,149,8848,10,343,7,360,139,5390,4759,10288,2462,137473,5790,145725,1640,124778,730,127148,502,21728,167,22397,1349,76195,629,78173,467,15022,176,15665,361,16498,239,17098,30,760,26,816,349,10414,10415,21178,4698,265395,12382,282475
LGA35250,28,34,0,62,28,6,0,34,105,21,0,126,32,3,0,35,63,5,0,68,5,0,0,5,5,3,3,11,266,72,3,341,79,34,0,113,38,3,0,41,89,11,0,100,43,3,0,46,60,3,0,63,5,0,0,5,15,0,0,15,329,54,0,383,107,68,0,175,66,9,0,75,194,32,0,226,75,6,0,81,123,8,0,131,10,0,0,10,20,3,3,26,595,126,3,724
LGA35300,212,2780,22,3014,82,575,6,663,220,1982,20,2222,77,338,4,419,141,326,15,482,31,19,3,53,99,234,1225,1558,862,6254,1295,8411,252,2901,24,3177,119,408,3,530,279,1358,17,1654,80,205,5,290,140,209,7,356,31,17,0,48,102,175,846,1123,1003,5273,902,7178,464,5681,46,6191,201,983,9,1193,499,3340,37,3876,157,543,9,709,281,535,22,838,62,36,3,101,201,409,2071,2681,1865,11527,2197,15589
LGA35600,27,476,5,508,14,91,0,105,29,458,3,490,17,127,4,148,33,204,5,242,6,8,0,14,11,73,109,193,137,1437,126,1700,47,621,6,674,18,102,4,124,54,429,8,491,13,85,0,98,26,167,6,199,0,4,0,4,14,92,82,188,172,1500,106,1778,74,1097,11,1182,32,193,4,229,83,887,11,981,30,212,4,246,59,371,11,441,6,12,0,18,25,165,191,381,309,2937,232,3478
LGA35670,53,7,0,60,27,5,0,32,106,10,0,116,22,0,0,22,40,3,0,43,0,0,0,0,0,0,0,0,248,25,0,273,36,0,0,36,35,0,0,35,106,4,0,110,25,0,0,25,48,0,0,48,0,0,0,0,0,0,0,0,250,4,0,254,89,7,0,96,62,5,0,67,212,14,0,226,47,0,0,47,88,3,0,91,0,0,0,0,0,0,0,0,498,29,0,527
LGA35760,40,935,20,995,17,219,0,236,52,1181,15,1248,17,311,4,332,31,655,11,697,8,20,0,28,11,257,240,508,176,3578,290,4044,49,1166,13,1228,23,227,0,250,52,1140,15,1207,15,223,5,243,29,482,9,520,4,14,0,18,7,208,189,404,179,3460,231,3870,89,2101,33,2223,40,446,0,486,104,2321,30,2455,32,534,9,575,60,1137,20,1217,12,34,0,46,18,465,429,912,355,7038,521,7914
LGA35780,194,66,0,260,69,9,0,78,141,47,0,188,27,4,0,31,59,9,0,68,0,0,0,0,24,11,14,49,514,146,14,674,244,83,0,327,101,8,0,109,145,14,0,159,14,4,0,18,71,3,0,74,4,0,0,4,27,3,8,38,606,115,8,729,438,149,0,587,170,17,0,187,286,61,0,347,41,8,0,49,130,12,0,142,4,0,0,4,51,14,22,87,1120,261,22,1403
LGA35790,127,23,3,153,102,7,0,109,228,17,0,245,110,3,3,116,148,3,3,154,5,0,0,5,12,3,3,18,732,56,12,800,145,45,0,190,117,3,0,120,201,3,0,204,99,0,0,99,126,0,0,126,0,0,0,0,9,0,7,16,697,51,7,755,272,68,3,343,219,10,0,229,429,20,0,449,209,3,3,215,274,3,3,280,5,0,0,5,21,3,10,34,1429,107,19,1555
LGA35800,33,174,0,207,12,27,3,42,38,183,5,226,30,44,0,74,19,83,3,105,8,10,0,18,12,28,31,71,152,549,42,743,44,182,5,231,26,39,0,65,47,140,0,187,15,22,0,37,31,63,0,94,0,4,0,4,11,17,16,44,174,467,21,662,77,356,5,438,38,66,3,107,85,323,5,413,45,66,0,111,50,146,3,199,8,14,0,22,23,45,47,115,326,1016,63,1405
LGA36070,25,14,0,39,18,6,0,24,63,11,0,74,40,0,0,40,56,3,0,59,6,0,0,6,3,0,3,6,211,34,3,248,35,9,0,44,28,0,0,28,74,9,0,83,29,0,0,29,47,3,0,50,7,0,0,7,0,0,0,0,220,21,0,241,60,23,0,83,46,6,0,52,137,20,0,157,69,0,0,69,103,6,0,109,13,0,0,13,3,0,3,6,431,55,3,489
LGA36150,10,114,3,127,4,31,0,35,13,121,0,134,7,28,0,35,7,39,4,50,0,3,0,3,0,14,17,31,41,350,24,415,12,152,5,169,5,14,0,19,11,93,0,104,0,14,0,14,6,11,0,17,0,0,0,0,0,18,4,22,34,302,9,345,22,266,8,296,9,45,0,54,24,214,0,238,7,42,0,49,13,50,4,67,0,3,0,3,0,32,21,53,75,652,33,760
LGA36250,256,23570,147,23973,70,4074,21,4165,219,13931,111,14261,69,2387,28,2484,57,2642,33,2732,4,135,5,144,37,1677,1573,3287,712,48416,1918,51046,293,25726,168,26187,78,3885,24,3987,265,15250,109,15624,68,2392,17,2477,63,3029,56,3148,6,138,4,148,47,1927,1372,3346,820,52347,1750,54917,549,49296,315,50160,148,7959,45,8152,484,29181,220,29885,137,4779,45,4961,120,5671,89,5880,10,273,9,292,84,3604,2945,6633,1532,100763,3668,105963
LGA36300,0,83,0,83,0,14,0,14,9,113,4,126,4,21,0,25,0,48,0,48,0,0,0,0,3,17,28,48,16,296,32,344,4,113,3,120,5,19,0,24,10,77,0,87,0,14,0,14,0,24,0,24,0,0,0,0,0,12,15,27,19,259,18,296,4,196,3,203,5,33,0,38,19,190,4,213,4,35,0,39,0,72,0,72,0,0,0,0,3,29,43,75,35,555,50,640
LGA36360,446,14211,99,14756,142,2770,28,2940,431,11211,106,11748,136,2325,26,2487,165,3498,53,3716,19,181,7,207,242,1982,2919,5143,1581,36178,3238,40997,572,16157,104,16833,198,2586,20,2804,517,11435,104,12056,131,2055,29,2215,165,3289,55,3509,17,137,8,162,127,1837,2216,4180,1727,37496,2536,41759,1018,30368,203,31589,340,5356,48,5744,948,22646,210,23804,267,4380,55,4702,330,6787,108,7225,36,318,15,369,369,3819,5135,9323,3308,73674,5774,82756
LGA36510,68,5020,31,5119,27,961,11,999,75,3938,40,4053,29,911,7,947,21,1271,15,1307,0,44,3,47,22,582,490,1094,242,12727,597,13566,102,5848,35,5985,20,1034,5,1059,81,3923,31,4035,22,800,16,838,27,1184,11,1222,0,25,0,25,19,536,403,958,271,13350,501,14122,170,10868,66,11104,47,1995,16,2058,156,7861,71,8088,51,1711,23,1785,48,2455,26,2529,0,69,3,72,41,1118,893,2052,513,26077,1098,27688
LGA36580,28,2235,18,2281,14,567,3,584,53,2709,27,2789,15,684,12,711,26,981,20,1027,3,47,4,54,6,375,332,713,145,7598,416,8159,47,2868,19,2934,19,562,11,592,51,2560,24,2635,17,512,6,535,14,815,14,843,3,30,0,33,12,347,263,622,163,7694,337,8194,75,5103,37,5215,33,1129,14,1176,104,5269,51,5424,32,1196,18,1246,40,1796,34,1870,6,77,4,87,18,722,595,1335,308,15292,753,16353
LGA36630,87,3066,28,3181,35,752,6,793,91,3717,35,3843,38,959,14,1011,50,1545,26,1621,3,56,0,59,41,600,434,1075,345,10695,543,11583,103,3878,23,4004,50,757,3,810,99,3659,36,3794,59,807,7,873,39,1300,32,1371,3,32,3,38,36,599,348,983,389,11032,452,11873,190,6944,51,7185,85,1509,9,1603,190,7376,71,7637,97,1766,21,1884,89,2845,58,2992,6,88,3,97,77,1199,782,2058,734,21727,995,23456
LGA36660,46,3885,18,3949,24,811,11,846,105,3993,32,4130,37,961,12,1010,34,1386,21,1441,0,67,4,71,24,537,426,987,270,11640,524,12434,84,4564,33,4681,46,888,6,940,98,4191,31,4320,46,818,12,876,27,1287,32,1346,0,69,4,73,28,663,381,1072,329,12480,499,13308,130,8449,51,8630,70,1699,17,1786,203,8184,63,8450,83,1779,24,1886,61,2673,53,2787,0,136,8,144,52,1200,807,2059,599,24120,1023,25742
LGA36710,430,51204,339,51973,144,9681,70,9895,392,30026,255,30673,125,6011,45,6181,86,5651,75,5812,13,248,11,272,64,3998,4886,8948,1254,106819,5681,113754,523,57623,370,58516,140,10282,76,10498,424,33566,264,34254,100,6094,59,6253,78,6147,109,6334,11,215,7,233,65,4969,4019,9053,1341,118896,4904,125141,953,108827,709,110489,284,19963,146,20393,816,63592,519,64927,225,12105,104,12434,164,11798,184,12146,24,463,18,505,129,8967,8905,18001,2595,225715,10585,238895
LGA36810,242,5279,45,5566,113,1124,16,1253,312,4451,55,4818,124,933,7,1064,152,1655,33,1840,23,97,8,128,499,858,894,2251,1465,14397,1058,16920,287,6012,54,6353,149,1107,9,1265,369,4388,50,4807,140,795,16,951,178,1343,28,1549,16,115,4,135,136,766,653,1555,1275,14526,814,16615,529,11291,99,11919,262,2231,25,2518,681,8839,105,9625,264,1728,23,2015,330,2998,61,3389,39,212,12,263,635,1624,1547,3806,2740,28923,1872,33535
LGA36910,369,21612,128,22109,112,3290,27,3429,359,15217,116,15692,162,2993,31,3186,163,4843,99,5105,18,276,8,302,107,2084,2272,4463,1290,50315,2681,54286,490,24992,127,25609,148,3482,25,3655,443,16072,144,16659,141,2633,42,2816,125,4855,94,5074,11,221,6,238,114,2576,2003,4693,1472,54831,2441,58744,859,46604,255,47718,260,6772,52,7084,802,31289,260,32351,303,5626,73,6002,288,9698,193,10179,29,497,14,540,221,4660,4275,9156,2762,105146,5122,113030
LGA36950,234,215,5,454,46,32,0,78,112,86,7,205,22,16,0,38,42,18,0,60,3,0,0,3,78,14,108,200,537,381,120,1038,296,230,6,532,56,26,3,85,136,49,0,185,16,7,0,23,67,18,0,85,7,0,0,7,91,5,99,195,669,335,108,1112,530,445,11,986,102,58,3,163,248,135,7,390,38,23,0,61,109,36,0,145,10,0,0,10,169,19,207,395,1206,716,228,2150
LGA36960,429,60,4,493,139,7,0,146,246,31,0,277,69,7,0,76,178,29,0,207,0,0,0,0,56,6,30,92,1117,140,34,1291,523,52,0,575,151,12,0,163,217,23,0,240,40,4,0,44,203,25,0,228,8,4,0,12,52,3,9,64,1194,123,9,1326,952,112,4,1068,290,19,0,309,463,54,0,517,109,11,0,120,381,54,0,435,8,4,0,12,108,9,39,156,2311,263,43,2617
LGA37010,935,28150,173,29258,287,5255,41,5583,698,15690,142,16530,209,3044,40,3293,209,3279,43,3531,34,191,8,233,564,2045,4363,6972,2936,57654,4810,65400,1148,31559,176,32883,392,4495,47,4934,816,15484,141,16441,213,2514,28,2755,212,3237,51,3500,26,178,4,208,371,2044,3319,5734,3178,59511,3766,66455,2083,59709,349,62141,679,9750,88,10517,1514,31174,283,32971,422,5558,68,6048,421,6516,94,7031,60,369,12,441,935,4089,7682,12706,6114,117165,8576,131855
LGA37300,73,401,5,479,25,113,0,138,32,324,5,361,14,51,0,65,9,26,5,40,0,0,0,0,25,34,139,198,178,949,154,1281,75,459,5,539,22,70,0,92,39,210,0,249,8,34,0,42,5,14,0,19,0,0,0,0,16,23,109,148,165,810,114,1089,148,860,10,1018,47,183,0,230,71,534,5,610,22,85,0,107,14,40,5,59,0,0,0,0,41,57,248,346,343,1759,268,2370
LGA37310,75,3486,22,3583,19,806,4,829,118,3729,38,3885,54,806,15,875,67,1379,19,1465,7,53,3,63,22,425,864,1311,362,10684,965,12011,115,4178,24,4317,44,712,7,763,137,3213,31,3381,42,551,11,604,47,1088,22,1157,0,36,3,39,29,413,615,1057,414,10191,713,11318,190,7664,46,7900,63,1518,11,1592,255,6942,69,7266,96,1357,26,1479,114,2467,41,2622,7,89,6,102,51,838,1479,2368,776,20875,1678,23329
LGA37340,107,4101,29,4237,38,1136,14,1188,137,3699,32,3868,27,741,13,781,53,858,17,928,5,59,3,67,29,475,1537,2041,396,11069,1645,13110,125,4488,28,4641,46,978,3,1027,123,3105,31,3259,25,617,6,648,38,678,13,729,5,35,0,40,25,421,969,1415,387,10322,1050,11759,232,8589,57,8878,84,2114,17,2215,260,6804,63,7127,52,1358,19,1429,91,1536,30,1657,10,94,3,107,54,896,2506,3456,783,21391,2695,24869
LGA37400,11,148,0,159,0,28,0,28,20,183,0,203,0,40,0,40,7,67,4,78,0,5,0,5,5,27,20,52,43,498,24,565,13,190,3,206,6,32,3,41,6,127,0,133,3,24,3,30,10,38,0,48,3,3,0,6,0,27,8,35,41,441,17,499,24,338,3,365,6,60,3,69,26,310,0,336,3,64,3,70,17,105,4,126,3,8,0,11,5,54,28,87,84,939,41,1064
LGA37550,26,15,0,41,27,0,0,27,103,6,0,109,38,3,0,41,31,3,3,37,0,0,0,0,16,0,3,19,241,27,6,274,36,14,0,50,36,3,0,39,131,6,0,137,41,0,0,41,40,0,0,40,0,0,0,0,13,0,3,16,297,23,3,323,62,29,0,91,63,3,0,66,234,12,0,246,79,3,0,82,71,3,3,77,0,0,0,0,29,0,6,35,538,50,9,597
LGA37570,20,4,0,24,20,0,0,20,23,0,0,23,6,0,0,6,21,0,0,21,4,0,0,4,0,0,0,0,94,4,0,98,21,6,0,27,21,0,0,21,29,0,0,29,10,0,0,10,21,0,0,21,0,0,0,0,3,0,0,3,105,6,0,111,41,10,0,51,41,0,0,41,52,0,0,52,16,0,0,16,42,0,0,42,4,0,0,4,3,0,0,3,199,10,0,209
LGA37600,183,13,0,196,111,3,3,117,249,5,0,254,93,3,0,96,74,3,0,77,3,0,0,3,9,0,4,13,722,27,7,756,152,11,0,163,133,0,0,133,278,3,4,285,93,0,0,93,74,0,0,74,3,0,0,3,8,0,0,8,741,14,4,759,335,24,0,359,244,3,3,250,527,8,4,539,186,3,0,189,148,3,0,151,6,0,0,6,17,0,4,21,1463,41,11,1515
LGA39399,5,79,0,84,0,21,0,21,5,68,5,78,0,13,0,13,0,12,0,12,0,0,0,0,0,10,41,51,10,203,46,259,0,61,0,61,0,15,0,15,0,39,0,39,0,7,0,7,0,17,0,17,0,3,0,3,0,9,25,34,0,151,25,176,5,140,0,145,0,36,0,36,5,107,5,117,0,20,0,20,0,29,0,29,0,3,0,3,0,19,66,85,10,354,71,435
LGA39499,34,2039,23,2096,23,480,4,507,82,1528,16,1626,30,469,8,507,49,414,3,466,8,38,6,52,140,492,684,1316,366,5460,744,6570,39,1941,20,2000,19,372,4,395,52,1134,5,1191,23,304,3,330,15,251,4,270,0,10,0,10,77,237,319,633,225,4249,355,4829,73,3980,43,4096,42,852,8,902,134,2662,21,2817,53,773,11,837,64,665,7,736,8,48,6,62,217,729,1003,1949,591,9709,1099,11399
LGA40070,20,6525,36,6581,7,659,3,669,16,497,5,518,6,150,0,156,3,146,3,152,0,40,3,43,66,386,891,1343,118,8403,941,9462,29,6329,31,6389,10,634,8,652,12,463,8,483,6,131,0,137,7,152,3,162,0,37,0,37,5,273,618,896,69,8019,668,8756,49,12854,67,12970,17,1293,11,1321,28,960,13,1001,12,281,0,293,10,298,6,314,0,77,3,80,71,659,1509,2239,187,16422,1609,18218
LGA40120,31,8008,46,8085,11,2690,11,2712,9,2031,16,2056,8,521,6,535,5,438,11,454,0,22,0,22,3,377,376,756,67,14087,466,14620,24,8544,41,8609,13,2466,13,2492,8,1928,11,1947,5,443,6,454,0,479,11,490,0,30,0,30,4,433,289,726,54,14323,371,14748,55,16552,87,16694,24,5156,24,5204,17,3959,27,4003,13,964,12,989,5,917,22,944,0,52,0,52,7,810,665,1482,121,28410,837,29368
LGA40220,26,3150,20,3196,8,1944,15,1967,25,1961,25,2011,6,703,6,715,6,616,13,635,0,19,3,22,3,318,245,566,74,8711,327,9112,17,3784,22,3823,26,1995,15,2036,20,2065,10,2095,11,613,8,632,6,589,10,605,0,22,0,22,7,347,245,599,87,9415,310,9812,43,6934,42,7019,34,3939,30,4003,45,4026,35,4106,17,1316,14,1347,12,1205,23,1240,0,41,3,44,10,665,490,1165,161,18126,637,18924
LGA40250,44,75,0,119,37,22,3,62,106,24,0,130,146,10,0,156,208,13,0,221,74,3,0,77,40,3,7,50,655,150,10,815,51,95,0,146,79,15,3,97,155,12,0,167,131,5,0,136,183,3,0,186,70,0,0,70,52,5,7,64,721,135,10,866,95,170,0,265,116,37,6,159,261,36,0,297,277,15,0,292,391,16,0,407,144,3,0,147,92,8,14,114,1376,285,20,1681
LGA40310,6,3035,10,3051,8,1844,15,1867,17,1673,9,1699,3,566,4,573,4,644,6,654,3,14,3,20,5,213,225,443,46,7989,272,8307,4,3481,31,3516,4,1725,10,1739,10,1589,13,1612,6,494,6,506,13,774,11,798,0,3,0,3,0,278,181,459,37,8344,252,8633,10,6516,41,6567,12,3569,25,3606,27,3262,22,3311,9,1060,10,1079,17,1418,17,1452,3,17,3,23,5,491,406,902,83,16333,524,16940
LGA40430,3,232,3,238,0,208,0,208,3,224,0,227,0,110,4,114,3,142,5,150,0,4,0,4,3,41,35,79,12,961,47,1020,3,297,0,300,5,205,0,210,0,192,5,197,0,90,3,93,0,110,3,113,0,0,0,0,3,39,25,67,11,933,36,980,6,529,3,538,5,413,0,418,3,416,5,424,0,200,7,207,3,252,8,263,0,4,0,4,6,80,60,146,23,1894,83,2000
LGA40520,21,1039,14,1074,20,730,8,758,26,835,14,875,22,321,3,346,18,430,5,453,5,36,0,41,19,204,179,402,131,3595,223,3949,20,1253,7,1280,24,768,10,802,34,803,8,845,16,285,10,311,16,424,6,446,3,37,3,43,27,273,139,439,140,3843,183,4166,41,2292,21,2354,44,1498,18,1560,60,1638,22,1720,38,606,13,657,34,854,11,899,8,73,3,84,46,477,318,841,271,7438,406,8115
LGA40700,15,11065,48,11128,9,1601,13,1623,15,1165,13,1193,7,260,4,271,0,395,6,401,0,47,3,50,7,417,520,944,53,14950,607,15610,30,11846,57,11933,3,2071,19,2093,4,1787,22,1813,0,380,4,384,3,583,8,594,0,59,3,62,6,634,503,1143,46,17360,616,18022,45,22911,105,23061,12,3672,32,3716,19,2952,35,3006,7,640,8,655,3,978,14,995,0,106,6,112,13,1051,1023,2087,99,32310,1223,33632
LGA40910,17,9479,71,9567,17,2787,33,2837,13,2110,25,2148,0,625,7,632,9,1547,23,1579,3,196,3,202,3,694,434,1131,62,17438,596,18096,25,10285,86,10396,12,2849,27,2888,17,2428,44,2489,5,793,11,809,8,1928,24,1960,3,349,4,356,8,852,443,1303,78,19484,639,20201,42,19764,157,19963,29,5636,60,5725,30,4538,69,4637,5,1418,18,1441,17,3475,47,3539,6,545,7,558,11,1546,877,2434,140,36922,1235,38297
LGA41010,25,286,4,315,47,233,3,283,71,259,5,335,40,99,0,139,45,115,5,165,0,5,0,5,25,25,47,97,253,1022,64,1339,55,370,3,428,55,198,3,256,86,204,3,293,40,53,0,93,35,83,3,121,0,7,0,7,22,32,36,90,293,947,48,1288,80,656,7,743,102,431,6,539,157,463,8,628,80,152,0,232,80,198,8,286,0,12,0,12,47,57,83,187,546,1969,112,2627
LGA41060,96,19422,144,19662,101,6693,57,6851,87,5610,51,5748,33,1766,19,1818,36,3139,67,3242,3,492,13,508,35,1813,1436,3284,391,38935,1787,41113,159,19992,135,20286,87,6314,44,6445,100,6135,85,6320,32,2109,46,2187,33,4214,81,4328,4,741,15,760,43,2191,1211,3445,458,41696,1617,43771,255,39414,279,39948,188,13007,101,13296,187,11745,136,12068,65,3875,65,4005,69,7353,148,7570,7,1233,28,1268,78,4004,2647,6729,849,80631,3404,84884
LGA41140,4,1143,3,1150,6,777,5,788,7,654,4,665,3,228,3,234,3,262,6,271,0,0,3,3,0,115,87,202,23,3179,111,3313,8,1317,7,1332,3,744,3,750,10,626,4,640,3,197,0,200,3,259,5,267,0,4,0,4,0,133,82,215,27,3280,101,3408,12,2460,10,2482,9,1521,8,1538,17,1280,8,1305,6,425,3,434,6,521,11,538,0,4,3,7,0,248,169,417,50,6459,212,6721
