region_id,OH_T_NS_DS_FUA,OH_T_NS_DS_OD_CCH,OH_T_NS_DS_OD_IH_t_SO,OH_T_NS_OD_HF_a_SO,OH_T_NS_DS_OD_Tot,OH_T_NS_DS_NS,OH_T_NS_DS_Tot,OH_Tot_DS_SHouse,OH_Tot_DS_SDRTHT,OH_Tot_DS_F_u_or_a,OH_Tot_DS_OD_CCHb,OH_Tot_DS_OD_IH_t_SO,OH_Tot_DS_OD_HF_a_to_a_s_o,OH_Tot_DS_OD_Tot,OH_Tot_DS_NS,OH_Tot_Tot,T_h_OO_DS_SH,T_h_OO_DS_SDRTHT,T_h_OO_DS_FUA,T_h_OO_DS_OD_CCH,T_h_OO_DS_OD_IH_t_SO,T_h_OO_OD_HF_a_SO,T_h_OO_DS_OD_Tot,T_h_OO_DS_NS,T_h_OO_DS_Tot,T_h_M_DS_SH,T_h_M_DS_SDRTHT,T_h_M_DS_FUA,T_h_M_DS_OD_CCH,T_h_M_DS_OD_IH_t_SO,T_h_M_OD_HF_a_SO,T_h_M_DS_OD_Tot,T_h_M_DS_NS,T_h_M_DS_Tot,T_h_RREA_DS_SH,T_h_RREA_DS_SDRTHT,T_h_RREA_DS_FUA,T_h_RREA_DS_OD_CCH,T_h_RREA_DS_OD_IH_t_SO,T_h_RREA_OD_HF_a_SO,T_h_RREA_DS_OD_Tot,T_h_RREA_DS_NS,T_h_RREA_DS_Tot,T_h_RHA_DS_SH,T_h_RHA_DS_SDRTHT,T_h_RHA_DS_FUA,T_h_RHA_DS_OD_CCH,T_h_RHA_DS_OD_IH_t_SO,T_h_RHA_OD_HF_a_SO,T_h_RHA_DS_OD_Tot,T_h_RHA_DS_NS,T_h_RHA_DS_Tot,T_h_R_PSH_DS_SH,T_h_R_PSH_DS_SDRTHT,T_h_R_PSH_DS_FUA,T_h_R_PSH_DS_OD_CCH,T_h_R_PSH_DS_OD_IH_t_SO,T_h_R_PSH_OD_HF_a_SO,T_h_R_PSH_DS_OD_Tot,T_h_R_PSH_DS_NS,T_h_R_PSH_DS_Tot,T_h_R_HCC_DS_SH,T_h_R_HCC_DS_SDRTHT,T_h_R_HCC_DS_FUA,T_h_R_HCC_DS_OD_CCH,T_h_R_HCC_DS_OD_IH_t_SO,T_h_R_HCC_OD_HF_a_SO,T_h_R_HCC_DS_OD_Tot,T_h_R_HCC_DS_NS,T_h_R_HCC_DS_Tot,T_h_R_OLT_DS_SH,T_h_R_OLT_DS_SDRTHT,T_h_R_OLT_DS_FUA,T_h_R_OLT_DS_OD_CCH,T_h_R_OLT_DS_OD_IH_t_SO,T_h_R_OLT_OD_HF_a_SO,T_h_R_OLT_DS_OD_Tot,T_h_R_OLT_DS_NS,T_h_R_OLT_DS_Tot,T_h_R_LNS_DS_SH,T_h_R_LNS_DS_SDRTHT,T_h_R_LNS_DS_FUA,T_h_R_LNS_DS_OD_CCH,T_h_R_LNS_DS_OD_IH_t_SO,T_h_R_LNS_OD_HF_a_SO,T_h_R_LNS_DS_OD_Tot,T_h_R_LNS_DS_NS,T_h_R_LNS_DS_Tot,T_h_R_Tot_DS_SH,T_h_R_Tot_DS_SDRTHT,T_h_R_Tot_DS_FUA,T_h_R_Tot_DS_OD_CCH,T_h_R_Tot_DS_OD_IH_t_SO,T_h_R_Tot_OD_HF_a_SO,T_h_R_Tot_DS_OD_Tot,T_h_R_Tot_DS_NS,T_h_R_Tot_DS_Tot,T_h_OTT_DS_SH,T_h_OTT_DS_SDRTHT,T_h_OTT_DS_FUA,T_h_OTT_DS_OD_CCH,T_h_OTT_DS_OD_IH_t_SO,T_h_OTT_OD_HF_a_SO,T_h_OTT_DS_OD_Tot,T_h_OTT_DS_NS,T_h_OTT_DS_Tot,T_h_T_NS_DS_SH,T_h_T_NS_DS_SDRTHT,T_h_T_NS_DS_FUA,T_h_T_NS_DS_OD_CCH,T_h_T_NS_DS_OD_IH_t_SO,T_h_T_NS_OD_HF_a_SO,T_h_T_NS_DS_OD_Tot,T_h_T_NS_DS_NS,T_h_T_NS_DS_Tot,T_h_Tot_DS_SH,T_h_Tot_DS_SDRTHT,T_h_Tot_DS_FUA,T_h_Tot_DS_OD_CCH,T_h_Tot_DS_OD_IH_t_SO,T_h_Tot_OD_HF_a_SO,T_h_Tot_DS_OD_Tot,T_h_Tot_DS_NS,T_h_Tot_DS_Tot
LGA17400,0,0,0,0,0,0,62,2324,29,64,56,21,6,83,9,2509,1203,4,5,36,10,0,46,3,1261,662,3,0,13,5,3,21,3,689,172,22,29,0,0,0,0,0,223,44,5,11,0,0,0,0,0,60,184,0,10,7,3,3,13,0,207,34,0,6,0,0,0,0,0,40,52,0,7,0,0,0,0,3,62,31,0,3,0,3,0,3,0,37,517,27,66,7,6,3,16,3,629,36,0,3,0,0,0,0,0,39,66,0,0,0,0,0,0,0,66,2484,34,74,56,21,6,83,9,2684
LGA17420,64,4,0,0,4,0,725,44551,5644,2673,42,3,11,56,63,52987,17303,1289,568,20,0,0,20,10,19190,21675,2200,821,0,0,5,5,17,24718,3425,1251,918,3,0,0,3,8,5605,138,173,43,0,0,0,0,8,362,1183,284,151,5,3,6,14,0,1632,43,96,18,0,0,0,0,6,163,171,136,36,10,0,0,10,10,363,139,31,20,0,0,0,0,0,190,5099,1971,1186,18,3,6,27,32,8315,165,123,48,0,0,0,0,7,343,571,92,64,4,0,0,4,0,731,44813,5675,2687,42,3,11,56,66,53297
LGA17450,0,3,0,0,3,0,50,1211,0,30,9,3,9,21,0,1262,569,0,0,6,3,0,9,0,578,327,0,0,0,0,3,3,0,330,84,0,7,0,0,3,3,0,94,12,0,3,0,0,0,0,0,15,128,0,9,0,0,3,3,0,140,5,0,0,0,0,0,0,0,5,36,0,6,0,0,0,0,0,42,19,0,5,0,0,0,0,0,24,284,0,30,0,0,6,6,0,320,12,0,0,0,0,0,0,0,12,47,0,0,3,0,0,3,0,50,1239,0,30,9,3,9,21,0,1290
LGA17500,10,3,0,0,3,16,129,3639,72,228,21,3,11,35,16,3990,1603,21,31,7,3,3,13,0,1668,1205,0,14,0,0,8,8,0,1227,357,9,124,0,0,0,0,0,490,171,17,9,0,0,0,0,0,197,232,4,30,3,0,0,3,0,269,9,9,0,0,0,0,0,0,18,90,3,10,8,0,0,8,0,111,39,3,10,0,0,3,3,0,55,898,45,183,11,0,3,14,0,1140,20,3,3,0,0,0,0,0,26,106,3,10,3,0,0,3,16,138,3832,72,241,21,3,14,38,16,4199
LGA17550,180,46,3,3,52,3,950,20985,6160,3988,1049,11,62,1122,45,32300,9361,2238,1027,742,5,14,761,14,13401,7588,1253,511,41,0,9,50,5,9407,2135,1353,1426,4,0,12,16,9,4939,263,385,265,0,0,0,0,0,913,1539,642,511,30,0,18,48,11,2751,65,61,52,0,0,0,0,0,178,162,67,70,186,0,6,192,3,494,137,43,38,18,3,0,21,0,239,4301,2551,2362,238,3,36,277,23,9514,130,130,57,15,0,0,15,0,332,514,242,190,49,3,3,55,3,1004,21894,6414,4147,1085,11,62,1158,45,33658
LGA17620,9,0,0,0,0,3,155,4611,105,190,82,0,20,102,6,5014,1776,6,17,42,0,4,46,3,1848,1592,7,9,4,0,4,8,0,1616,381,55,89,0,0,4,4,0,529,105,14,26,0,0,0,0,0,145,411,9,19,0,0,5,5,0,444,30,3,14,0,0,0,0,0,47,211,3,12,36,0,3,39,0,265,126,0,0,0,0,0,0,0,126,1264,84,160,36,0,12,48,0,1556,57,3,3,0,0,0,0,0,63,140,8,9,0,0,0,0,3,160,4829,108,198,82,0,20,102,6,5243
LGA17640,3,0,0,0,0,0,71,2649,40,18,14,3,20,37,0,2744,1342,21,3,6,3,7,16,0,1382,808,3,3,5,0,7,12,0,826,113,3,0,0,0,3,3,0,119,15,0,3,0,0,0,0,0,18,210,0,3,0,0,0,0,0,213,9,7,3,0,0,0,0,0,19,61,0,0,0,0,0,0,0,61,46,3,0,0,0,3,3,0,52,454,13,9,0,0,6,6,0,482,34,0,0,3,0,0,3,0,37,65,3,3,0,0,0,0,0,71,2703,40,18,14,3,20,37,0,2798
LGA17650,3,0,0,0,0,0,41,1959,9,51,15,0,12,27,0,2046,928,0,7,10,0,5,15,0,950,725,3,3,3,0,3,6,0,737,132,3,30,0,0,0,0,0,165,10,0,7,0,0,0,0,0,17,160,0,5,3,0,4,7,0,172,3,0,0,0,0,0,0,0,3,59,0,0,8,0,0,8,0,67,22,0,3,0,0,0,0,0,25,386,3,45,11,0,4,15,0,449,16,0,3,0,0,0,0,0,19,40,3,6,0,0,0,0,0,49,2095,9,64,24,0,12,36,0,2204
LGA17700,0,0,0,0,0,0,17,424,0,0,0,0,3,3,0,427,222,0,0,0,0,3,3,0,225,116,0,0,0,0,0,0,0,116,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,41,0,0,0,0,0,0,0,41,3,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,11,82,0,0,0,0,0,0,0,82,5,0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,17,442,0,0,0,0,3,3,0,445
LGA17750,103,12,0,3,15,0,536,17369,895,2119,52,6,71,129,20,20532,5961,210,288,17,0,6,23,3,6485,7103,130,183,3,6,9,18,0,7434,2185,314,1183,0,0,31,31,17,3730,959,64,150,0,0,3,3,0,1176,1082,68,178,3,0,13,16,0,1344,36,18,50,0,0,0,0,0,104,467,19,21,17,0,3,20,0,527,109,10,17,3,0,3,6,0,142,4838,493,1599,23,0,53,76,17,7023,93,47,47,0,0,0,0,0,187,416,42,111,12,0,3,15,0,584,18411,922,2228,55,6,71,132,20,21713
LGA17800,3,4,0,0,4,0,52,1343,12,76,16,3,10,29,3,1463,667,5,19,6,0,3,9,3,703,356,0,3,0,3,3,6,0,365,52,3,35,0,0,0,0,0,90,9,0,0,0,0,0,0,0,9,137,4,13,3,0,4,7,0,161,3,0,0,0,0,0,0,0,3,67,0,3,3,0,3,6,0,76,30,0,0,0,0,0,0,0,30,298,7,51,6,0,7,13,0,369,18,0,3,0,0,0,0,0,21,45,0,6,4,0,0,4,0,55,1384,12,82,16,3,13,32,3,1513
LGA17850,0,3,0,0,3,0,39,1071,12,26,6,0,12,18,0,1127,552,0,3,0,0,3,3,0,558,268,0,3,0,0,3,3,0,274,37,9,10,0,0,0,0,0,56,23,0,10,0,0,0,0,0,33,99,3,3,0,3,3,6,0,111,6,0,0,0,0,0,0,0,6,54,0,3,3,0,0,3,0,60,49,0,3,0,0,0,0,0,52,268,12,29,3,3,3,9,0,318,20,0,0,0,0,3,3,0,23,38,3,0,3,0,0,3,0,44,1146,15,35,6,3,12,21,0,1217
LGA17900,5,19,3,3,25,0,109,1575,16,70,159,33,19,211,7,1879,867,3,3,105,24,11,140,7,1020,329,3,6,3,0,3,6,0,344,58,5,10,3,0,0,3,0,76,148,0,20,3,0,0,3,0,171,168,0,11,7,3,3,13,0,192,105,0,19,0,0,0,0,0,124,192,7,26,7,0,5,12,0,237,79,3,3,8,4,5,17,0,102,750,15,89,28,7,13,48,0,902,52,0,0,12,8,0,20,3,75,112,0,8,22,3,3,28,0,148,2110,21,106,170,42,30,242,10,2489
LGA17950,3,0,0,3,3,0,33,868,26,32,9,0,9,18,0,944,448,5,0,7,0,3,10,0,463,225,3,0,0,0,0,0,0,228,18,5,5,0,0,0,0,0,28,51,0,0,0,0,0,0,0,51,102,8,10,6,0,3,9,0,129,12,0,14,0,0,0,0,0,26,71,7,0,4,0,0,4,0,82,40,0,0,0,0,0,0,0,40,294,20,29,10,0,3,13,0,356,10,3,0,0,0,0,0,0,13,31,0,7,0,0,3,3,0,41,1008,31,36,17,0,9,26,0,1101
LGA18000,448,11,0,3,14,0,1077,30474,3094,16559,46,3,86,135,41,50303,12988,914,2984,18,0,13,31,7,16924,13152,779,4842,0,0,14,14,10,18797,2207,484,5634,0,0,30,30,10,8365,201,210,488,0,0,0,0,0,899,1183,268,1413,7,3,22,32,10,2906,42,82,284,0,0,0,0,0,408,102,71,97,10,0,4,14,4,288,128,32,106,0,0,0,0,0,266,3863,1147,8022,17,3,56,76,24,13132,169,164,363,0,0,0,0,0,696,506,112,454,11,0,3,14,0,1086,30678,3116,16665,46,3,86,135,41,50635
LGA18020,8,5,0,3,8,0,104,3141,20,104,20,12,31,63,14,3342,1690,6,16,8,12,15,35,3,1750,814,0,0,3,0,4,7,5,826,162,4,31,0,0,0,0,3,200,81,0,9,0,0,0,0,0,90,354,7,20,4,0,4,8,0,389,11,0,15,0,0,0,0,0,26,116,0,10,0,0,5,5,3,134,73,0,0,0,0,0,0,0,73,797,11,85,4,0,9,13,6,912,42,0,8,0,0,0,0,0,50,103,3,11,5,0,3,8,0,125,3446,20,120,20,12,31,63,14,3663
LGA18050,476,0,0,5,5,0,701,4926,4651,14934,3,3,150,156,58,24725,2311,1580,2549,0,3,15,18,7,6465,1711,1635,2565,3,0,14,17,17,5945,496,837,6793,0,0,78,78,21,8225,10,24,411,0,0,0,0,3,448,248,409,1805,0,0,37,37,7,2506,5,12,93,0,0,0,0,0,110,15,11,96,0,0,4,4,3,129,22,29,153,0,0,0,0,0,204,796,1322,9351,0,0,119,119,34,11622,21,18,97,0,0,0,0,0,136,104,116,476,0,0,5,5,0,701,4943,4671,15038,3,3,153,159,58,24869
LGA18100,5,0,0,0,0,0,52,1368,34,60,5,0,0,5,0,1467,756,4,9,5,0,0,5,0,774,343,0,5,0,0,0,0,0,348,50,9,15,0,0,0,0,0,74,17,0,3,0,0,0,0,0,20,134,0,8,0,0,0,0,0,142,3,14,12,0,0,0,0,0,29,24,0,3,0,0,0,0,0,27,19,3,0,0,0,0,0,0,22,247,26,41,0,0,0,0,0,314,11,0,0,0,0,0,0,0,11,46,4,5,0,0,0,0,0,55,1403,34,60,5,0,0,5,0,1502
LGA18150,6,4,0,0,4,0,77,2358,42,90,10,6,13,29,0,2519,1228,11,7,3,6,4,13,0,1259,800,7,3,0,0,3,3,0,813,290,7,31,3,0,3,6,0,334,102,7,15,0,0,0,0,0,124,202,5,11,0,0,3,3,0,221,37,12,19,0,0,0,0,0,68,61,6,11,0,0,0,0,0,78,42,0,3,0,0,3,3,0,48,734,37,90,3,0,9,12,0,873,25,0,0,0,0,0,0,0,25,75,7,6,4,0,0,4,0,92,2862,62,106,10,6,16,32,0,3062
LGA18200,3,6,0,4,10,0,85,2047,22,75,56,0,22,78,4,2226,855,4,19,31,0,8,39,0,917,784,4,3,3,0,4,7,4,802,151,3,46,0,0,0,0,0,200,36,3,0,0,0,0,0,0,39,164,3,7,5,0,3,8,0,182,57,8,3,0,0,3,3,0,71,79,3,9,12,0,3,15,0,106,22,3,0,3,3,0,6,0,31,509,23,65,20,3,9,32,0,629,21,0,0,0,0,0,0,0,21,79,0,3,9,0,4,13,0,95,2248,31,90,63,3,25,91,4,2464
LGA18250,176,0,0,0,0,0,393,12257,1915,10390,3,0,52,55,4,24621,5891,531,1924,0,0,8,8,0,8354,4317,687,2221,3,0,9,12,4,7241,1180,449,4650,0,0,16,16,0,6295,28,45,322,0,0,0,0,0,395,512,133,785,0,0,12,12,0,1442,21,14,61,0,0,3,3,0,99,28,15,82,0,0,4,4,0,129,67,6,57,0,0,0,0,0,130,1836,662,5957,0,0,35,35,0,8490,58,16,148,0,0,0,0,0,222,192,25,176,0,0,0,0,0,393,12294,1921,10426,3,0,52,55,4,24700
LGA18350,15,6,0,0,6,3,370,14739,1182,282,59,9,40,108,20,16331,6461,376,60,32,3,10,45,3,6945,5402,229,11,3,3,3,9,4,5655,1482,331,93,5,0,16,21,4,1931,270,77,39,0,0,0,0,0,386,689,61,27,0,3,7,10,0,787,92,46,21,0,0,0,0,0,159,146,11,5,10,0,0,10,6,178,105,12,4,3,0,0,3,0,124,2784,538,189,18,3,23,44,10,3565,116,9,21,0,0,4,4,0,150,312,43,15,6,0,0,6,3,379,15075,1195,296,59,9,40,108,20,16694
LGA18400,14,18,0,3,21,0,341,12740,409,220,74,15,27,116,3,13488,4048,186,40,17,3,3,23,3,4300,6832,52,18,4,6,4,14,0,6916,1097,69,52,3,0,11,14,0,1232,97,14,20,0,0,0,0,0,131,516,32,23,4,3,6,13,0,584,43,8,35,0,0,0,0,0,86,116,0,7,24,3,0,27,0,150,79,5,4,4,0,0,4,0,92,1948,128,141,35,6,17,58,0,2275,59,38,10,0,0,0,0,0,107,303,15,14,18,0,3,21,0,353,13190,419,223,74,15,27,116,3,13951
LGA18450,403,44,0,11,55,0,1865,49689,7968,11269,497,3,223,723,46,69695,21424,1897,1677,373,6,28,407,9,25414,18988,1738,1582,8,3,20,31,9,22348,4047,1907,4497,3,0,101,104,18,10573,2426,1601,1764,0,0,0,0,5,5796,2193,536,1088,7,0,48,55,8,3880,113,119,129,0,0,0,0,0,361,259,46,146,61,0,10,71,0,522,199,37,106,3,0,3,6,0,348,9237,4246,7730,74,0,162,236,31,21480,260,109,203,12,0,5,17,0,589,1193,266,419,44,0,11,55,0,1933,51102,8256,11611,511,9,226,746,49,71764
LGA18500,309,0,0,0,0,0,523,4902,4585,10812,3,0,55,58,45,20402,2616,1694,2880,0,0,7,7,13,7210,1475,1276,2001,0,0,7,7,4,4763,417,1065,4072,3,0,18,21,22,5597,3,9,67,0,0,0,0,0,79,210,360,1194,0,0,15,15,3,1782,3,8,50,0,0,0,0,0,61,28,20,40,0,0,8,8,3,99,38,29,94,0,0,0,0,0,161,699,1491,5517,3,0,41,44,28,7779,23,29,133,0,0,0,0,0,185,105,109,312,0,0,0,0,0,526,4918,4599,10843,3,0,55,58,45,20463
LGA18550,183,34,0,3,37,0,1515,44631,4906,3150,562,4,96,662,26,53375,16504,1404,768,263,0,11,274,3,18953,18002,803,214,9,4,18,31,7,19057,6897,1470,1140,13,0,29,42,3,9552,727,622,393,3,0,3,6,3,1751,2633,309,232,24,0,16,40,4,3218,113,80,126,0,0,0,0,0,319,305,33,46,236,3,11,250,3,637,212,58,26,8,0,5,13,3,312,10887,2572,1963,284,3,64,351,16,15789,225,135,150,7,0,0,7,0,517,1150,214,187,38,0,3,41,0,1592,46768,5128,3282,601,7,96,704,26,55908
LGA18710,0,5,0,0,5,0,91,4773,164,54,32,14,4,50,0,5041,1730,42,10,14,3,0,17,0,1799,2190,31,5,3,11,0,14,0,2240,284,42,28,0,0,0,0,0,354,68,0,0,0,0,0,0,0,68,345,20,10,3,0,4,7,0,382,35,3,0,0,0,0,0,0,38,89,0,4,6,0,0,6,0,99,45,0,0,4,0,0,4,0,49,866,65,42,13,0,4,17,0,990,31,19,0,0,0,0,0,0,50,88,7,0,5,0,0,5,0,100,4905,164,57,35,14,4,53,0,5179
LGA18750,11,0,0,0,0,0,135,3989,166,211,18,0,6,24,6,4396,1718,32,36,17,0,0,17,0,1803,1288,12,15,0,0,0,0,0,1315,500,97,93,0,0,0,0,0,690,94,13,14,0,0,0,0,0,121,259,14,16,0,0,6,6,3,298,10,4,14,0,0,0,0,0,28,64,0,0,0,0,0,0,3,67,51,0,3,4,0,0,4,0,58,978,128,140,4,0,6,10,6,1262,35,0,15,0,0,0,0,0,50,123,7,11,0,0,0,0,0,141,4142,179,217,21,0,6,27,6,4571
LGA19399,0,3,0,0,3,0,11,339,0,16,14,0,3,17,0,372,155,0,3,8,0,0,8,0,166,76,0,3,3,0,0,3,0,82,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,31,0,7,0,0,0,0,0,38,3,0,0,0,0,0,0,0,3,49,0,3,0,0,3,3,0,55,11,0,0,0,0,0,0,0,11,102,0,10,0,0,3,3,0,115,12,0,0,0,0,0,0,0,12,11,0,0,3,0,0,3,0,14,356,0,16,14,0,3,17,0,389
LGA19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,8,3,0,0,3,0,109,4334,126,164,28,6,30,64,6,4694,2071,31,35,14,0,9,23,0,2160,1310,19,9,3,3,12,18,0,1356,366,54,41,0,0,3,3,0,464,56,5,25,0,0,0,0,0,86,341,12,39,5,3,6,14,3,409,8,0,0,0,0,0,0,0,8,40,0,4,3,0,3,6,3,53,55,0,3,0,0,0,0,0,58,866,71,112,8,3,12,23,6,1078,33,0,0,0,0,0,0,0,33,93,8,8,3,0,0,3,0,112,4373,129,164,28,6,33,67,6,4739
LGA20260,10,3,0,0,3,0,124,4003,70,179,23,0,14,37,0,4289,1913,16,30,10,0,3,13,0,1972,1225,8,14,0,0,5,5,0,1252,318,24,56,0,0,3,3,0,401,97,9,39,0,0,0,0,0,145,247,10,17,0,0,3,3,0,277,8,3,3,0,0,0,0,0,14,47,0,0,10,0,0,10,0,57,44,0,3,0,0,0,0,0,47,761,46,118,10,0,6,16,0,941,32,0,7,0,0,0,0,0,39,115,0,10,3,0,0,3,0,128,4046,70,179,23,0,14,37,0,4332
LGA20570,132,3,0,0,3,3,918,30239,2121,2670,111,3,45,159,12,35201,10865,463,445,63,0,13,76,0,11849,11670,273,230,8,0,13,21,3,12197,4236,802,1183,0,0,4,4,3,6228,1009,217,367,0,0,4,4,0,1597,1617,127,192,3,3,11,17,3,1956,139,59,75,0,0,0,0,0,273,175,28,38,38,0,0,38,0,279,127,17,21,3,0,0,3,0,168,7303,1250,1876,44,3,19,66,6,10501,159,68,27,0,0,0,0,0,254,706,93,137,3,0,0,3,3,942,30703,2147,2715,118,3,45,166,12,35743
LGA20660,102,0,0,5,5,0,954,35131,4327,3855,3,0,50,53,8,43374,15328,1001,659,3,0,8,11,0,16999,13074,1221,756,0,0,3,3,4,15058,3333,1304,1426,0,0,21,21,4,6088,872,348,493,0,0,0,0,0,1713,1270,289,305,0,0,10,10,0,1874,119,40,92,0,0,0,0,0,251,270,21,17,0,0,3,3,0,311,133,18,21,0,0,0,0,0,172,5997,2020,2354,0,0,34,34,4,10409,216,26,24,0,0,0,0,0,266,764,95,102,0,0,5,5,0,966,35379,4363,3895,3,0,50,53,8,43698
LGA20740,27,9,3,0,12,0,337,10609,539,476,95,6,17,118,10,11752,4690,219,123,44,0,6,50,5,5087,3195,52,30,3,3,5,11,5,3293,1498,88,131,0,0,0,0,0,1717,70,74,93,0,0,0,0,0,237,703,42,35,6,0,6,12,0,792,17,17,13,4,0,0,4,0,51,97,13,18,26,0,0,26,0,154,85,4,12,3,0,0,3,0,104,2470,238,302,39,0,6,45,0,3055,65,14,0,3,0,0,3,0,82,284,19,27,9,3,0,12,0,342,10704,542,482,98,6,17,121,10,11859
LGA20830,22,12,0,3,15,0,401,14147,951,529,132,6,22,160,3,15790,5678,386,131,58,3,3,64,0,6259,5743,163,33,3,3,3,9,0,5948,1223,214,176,4,0,3,7,3,1623,220,54,94,0,0,0,0,0,368,793,63,50,12,0,7,19,0,925,18,18,8,0,0,0,0,0,44,109,9,8,45,0,3,48,0,174,102,10,8,0,0,0,0,0,120,2465,368,344,61,0,13,74,3,3254,82,17,5,4,0,0,4,0,108,344,28,25,12,0,3,15,0,412,14312,962,538,138,6,22,166,3,15981
LGA20910,137,0,0,4,4,0,703,22899,5530,4625,0,3,109,112,21,33187,10662,2086,1260,0,0,16,16,4,14028,8519,1547,895,0,0,20,20,4,10985,2063,1097,1348,0,0,38,38,3,4549,177,257,441,0,3,0,3,0,878,791,331,351,0,0,25,25,5,1503,18,10,71,0,0,0,0,0,99,54,13,24,0,0,3,3,5,99,104,28,36,0,0,3,3,0,171,3207,1736,2271,0,3,69,72,13,7299,114,53,79,0,0,0,0,0,246,444,124,142,0,0,4,4,0,714,22946,5546,4647,0,3,109,112,21,33272
LGA21010,15,0,3,0,3,0,141,4844,297,272,19,13,15,47,0,5460,2161,61,40,19,3,3,25,0,2287,1665,15,13,0,3,9,12,0,1705,458,110,138,0,0,0,0,0,706,191,44,33,0,0,0,0,0,268,240,17,19,0,4,6,10,0,286,0,3,3,0,0,0,0,0,6,17,4,4,0,0,0,0,0,25,38,3,6,0,0,0,0,0,47,944,181,203,0,4,6,10,0,1338,36,25,7,0,0,0,0,0,68,105,21,15,0,3,0,3,0,144,4911,303,278,19,13,18,50,0,5542
LGA21110,291,0,0,8,8,0,1073,36198,8284,12352,0,0,232,232,25,57091,17738,2886,2353,0,0,18,18,5,23000,12483,2120,2073,0,0,22,22,6,16704,3518,2214,5735,0,0,99,99,11,11577,131,61,350,0,0,0,0,0,542,1301,627,1145,0,0,70,70,3,3146,52,74,181,0,0,0,0,0,307,76,40,79,0,0,12,12,0,207,160,68,97,0,0,3,3,0,328,5238,3084,7587,0,0,184,184,14,16107,203,48,88,0,0,0,0,0,339,614,164,295,0,0,8,8,0,1081,36276,8302,12396,0,0,232,232,25,57231
LGA21180,231,0,0,3,3,0,2423,51016,2915,4395,34,4,55,93,17,58436,20160,683,583,3,0,8,11,0,21437,19264,852,832,0,0,5,5,3,20956,5134,732,1768,0,4,17,21,9,7664,893,115,254,0,0,0,0,0,1262,2634,269,505,0,0,13,13,5,3426,108,21,47,0,0,0,0,0,176,508,57,119,28,0,3,31,0,715,277,16,44,3,0,3,6,0,343,9554,1210,2737,31,4,36,71,14,13586,245,64,38,0,0,3,3,0,350,2080,126,234,0,0,3,3,0,2443,51303,2935,4424,34,4,55,93,17,58772
LGA21270,4,3,0,0,3,3,88,2458,51,53,9,0,19,28,3,2593,1420,17,7,6,0,10,16,0,1460,582,5,0,0,0,3,3,0,590,54,3,11,0,0,3,3,0,71,33,13,11,0,0,0,0,0,57,194,3,5,0,0,0,0,0,202,3,3,7,0,0,0,0,0,13,57,0,8,0,0,3,3,0,68,36,0,0,0,0,0,0,0,36,377,22,42,0,0,6,6,0,447,29,3,0,0,0,0,0,0,32,74,4,4,3,0,0,3,3,88,2482,51,53,9,0,19,28,3,2617
LGA21370,60,5,0,0,5,0,380,11922,391,965,102,3,38,143,8,13429,4997,76,232,63,0,10,73,4,5382,4400,39,62,4,3,11,18,4,4523,1073,124,321,0,0,3,3,3,1524,316,120,144,0,0,0,0,0,580,704,31,73,0,0,11,11,0,819,44,9,39,0,0,0,0,0,92,156,4,13,36,0,3,39,0,212,130,0,13,0,0,0,0,0,143,2423,288,603,36,0,17,53,3,3370,66,0,49,0,0,0,0,0,115,324,12,63,8,0,0,8,0,407,12210,415,1009,111,3,38,152,11,13797
LGA21450,33,3,0,4,7,0,489,22814,1016,782,153,5,29,187,13,24812,6041,209,283,62,0,5,67,3,6603,12214,205,78,5,0,0,5,4,12506,2820,389,149,4,0,8,12,3,3373,173,90,15,0,0,0,0,3,281,990,68,39,13,5,9,27,0,1124,31,3,12,0,0,0,0,0,46,113,3,7,61,0,3,64,0,187,117,8,3,5,0,0,5,0,133,4244,561,225,83,5,20,108,6,5144,115,8,166,0,0,0,0,0,289,413,42,36,3,0,4,7,0,498,23027,1025,788,153,5,29,187,13,25040
LGA21610,169,4,0,0,4,0,1999,73040,3533,3087,115,3,22,140,12,79812,17839,818,705,30,0,4,34,3,19399,40633,1470,600,0,3,4,7,3,42713,8347,765,928,5,0,7,12,0,10052,1162,77,313,0,0,0,0,6,1558,2956,170,207,0,0,7,7,0,3340,83,14,35,0,0,0,0,0,132,274,19,28,72,0,0,72,0,393,257,17,19,0,0,0,0,3,296,13079,1062,1530,77,0,14,91,9,15771,365,89,106,4,0,0,4,0,564,1735,116,172,4,0,0,4,0,2027,73651,3555,3113,115,3,22,140,15,80474
