region_id,Neg_Nil_inc_hh_with_Ind_psns,Neg_Nil_inc_Other_households,Neg_Nil_income_Tot_hhlds,HI1_199_Hhd_with_Indig_psns,HI1_199_Other_households,HI1_199_Tot_hhlds,HI200_299_Hhd_with_Indig_psns,HI200_299_Other_households,HI200_299_Tot_hhlds,HI300_399_Hhd_with_Indig_psns,HI300_399_Other_households,HI300_399_Tot_hhlds,HI400_599_Hhd_with_Indig_psns,HI400_599_Other_households,HI400_599_Tot_hhlds,HI600_799_Hhd_with_Indig_psns,HI600_799_Other_households,HI600_799_Tot_hhlds,HI800_999_Hhd_with_Indig_psns,HI800_999_Other_households,HI800_999_Tot_hhlds,HI1000_1249_Hh_with_Indig_psn,HI1000_1249_Other_households,HI1000_1249_Tot_hhlds,HI1250_1499_Hh_with_Indig_psn,HI1250_1499_Other_households,HI1250_1499_Tot_hhlds,HI1500_1999_Hh_with_Indig_psn,HI1500_1999_Other_households,HI1500_1999_Tot_hhlds,HI2000_2499_Hh_with_Indig_psn,HI2000_2499_Other_households,HI2000_2499_Tot_hhlds,HI2500_2999_Hh_with_Indig_psn,HI2500_2999_Other_households,HI2500_2999_Tot_hhlds,HI3000_more_Hh_with_Indig_psn,HI3000_more_Other_households,HI3000_more_Tot_hhlds,Part_inc_st_Hh_with_Indig_psn,Partial_inc_stated_Other_hhds,Partial_inc_stated_Tot_hhlds,All_inc_ns_Hh_with_Ind_psns,All_income_ns_Other_household,All_inc_NS_Tot_hhlds,Tot_Household_with_Indig_psns,Tot_Other_households,Tot_Tot_hhlds
ILOC10702102,7,292,299,10,328,338,21,548,569,16,927,943,27,1245,1272,15,1150,1165,13,1112,1125,8,1089,1097,10,999,1009,17,1804,1821,6,1314,1320,5,1444,1449,12,2147,2159,7,1219,1226,7,393,400,181,16011,16192
ILOC10702103,0,107,107,3,156,159,3,272,275,11,701,712,8,998,1006,14,898,912,22,857,879,13,974,987,10,893,903,16,1580,1596,16,1281,1297,13,1082,1095,24,1675,1699,19,883,902,9,286,295,181,12643,12824
ILOC10702104,0,180,180,4,258,262,13,454,467,22,745,767,22,1077,1099,12,1034,1046,13,820,833,7,841,848,11,685,696,4,1017,1021,11,716,727,3,442,445,8,588,596,19,872,891,12,396,408,161,10125,10286
ILOC10702201,4,50,54,11,57,68,9,113,122,9,238,247,28,451,479,27,481,508,25,472,497,16,563,579,23,512,535,40,965,1005,39,826,865,22,521,543,40,766,806,32,630,662,6,151,157,331,6796,7127
ILOC10702202,0,35,35,0,50,50,0,56,56,7,138,145,10,258,268,7,259,266,10,314,324,18,425,443,11,485,496,21,931,952,35,831,866,13,736,749,28,1085,1113,5,489,494,0,99,99,165,6191,6356
ILOC10702203,5,108,113,7,144,151,19,342,361,24,823,847,36,981,1017,36,958,994,36,897,933,42,962,1004,31,842,873,53,1309,1362,45,986,1031,21,629,650,30,676,706,33,623,656,15,302,317,433,10582,11015
ILOC10702204,3,99,102,10,139,149,20,279,299,22,591,613,46,860,906,36,875,911,38,819,857,43,987,1030,45,930,975,75,1518,1593,62,1170,1232,26,707,733,32,725,757,46,733,779,19,295,314,523,10727,11250
ILOC10702205,3,108,111,20,122,142,20,303,323,31,616,647,48,858,906,43,820,863,41,737,778,48,850,898,41,669,710,58,1064,1122,27,661,688,15,385,400,28,358,386,42,577,619,22,331,353,487,8459,8946
ILOC10702206,3,79,82,4,91,95,0,96,96,5,266,271,19,510,529,25,561,586,16,576,592,26,756,782,26,761,787,42,1441,1483,38,1272,1310,16,906,922,31,1248,1279,33,882,915,11,229,240,295,9674,9969
ILOC10702207,0,46,46,4,39,43,4,71,75,6,239,245,9,333,342,13,312,325,7,299,306,11,344,355,13,289,302,17,599,616,12,501,513,23,443,466,17,657,674,10,342,352,3,79,82,149,4593,4742
ILOC10702301,0,24,24,0,29,29,19,66,85,14,145,159,19,145,164,16,91,107,6,93,99,10,78,88,7,87,94,10,150,160,14,125,139,12,157,169,9,274,283,14,153,167,10,54,64,160,1671,1831
ILOC10702302,8,1305,1313,22,794,816,32,1218,1250,42,2267,2309,47,2854,2901,49,2617,2666,37,2683,2720,42,2841,2883,38,2791,2829,52,4586,4638,46,3556,3602,52,4864,4916,79,8065,8144,47,3624,3671,32,1036,1068,625,45101,45726
ILOC10702401,5,650,655,6,591,597,5,851,856,9,1983,1992,19,2946,2965,18,2711,2729,26,2602,2628,26,2757,2783,19,2517,2536,38,4131,4169,35,2977,3012,32,2504,2536,28,3459,3487,19,2557,2576,11,876,887,296,34112,34408
ILOC10702501,11,386,397,13,449,462,12,771,783,20,2053,2073,33,2787,2820,21,2760,2781,29,2755,2784,30,2654,2684,31,2550,2581,66,4323,4389,43,3433,3476,38,3900,3938,59,6166,6225,39,3177,3216,16,912,928,461,39076,39537
ILOC10702502,3,237,240,8,320,328,22,545,567,13,1464,1477,24,2167,2191,25,2002,2027,25,2128,2153,29,2181,2210,22,2222,2244,57,4163,4220,61,3807,3868,36,4006,4042,63,6575,6638,47,2924,2971,18,617,635,453,35358,35811
ILOC10702601,5,643,648,23,355,378,40,800,840,42,1011,1053,47,1031,1078,39,1023,1062,39,1065,1104,21,1341,1362,16,1375,1391,41,2458,2499,29,1829,1858,22,2627,2649,39,3828,3867,46,1501,1547,38,360,398,487,21247,21734
ILOC10702602,7,435,442,12,283,295,25,741,766,21,1111,1132,12,1257,1269,21,1304,1325,8,1407,1415,13,1730,1743,13,1694,1707,24,2765,2789,14,1424,1438,14,3909,3923,40,4370,4410,17,1562,1579,14,402,416,255,24394,24649
ILOC10702603,4,1398,1402,13,461,474,27,756,783,29,996,1025,40,1140,1180,25,1315,1340,16,1257,1273,22,1496,1518,14,1387,1401,9,2327,2336,13,1382,1395,14,3253,3267,34,3895,3929,22,1565,1587,9,373,382,291,23001,23292
ILOC10702604,0,62,62,11,72,83,21,297,318,16,371,387,16,245,261,8,204,212,12,157,169,12,145,157,8,161,169,9,286,295,5,211,216,3,301,304,6,449,455,21,237,258,13,129,142,161,3327,3488
ILOC10702701,0,269,269,0,256,256,4,372,376,7,767,774,10,1117,1127,7,1076,1083,12,1050,1062,13,1236,1249,7,1145,1152,16,1810,1826,15,1271,1286,5,1411,1416,14,2002,2016,11,1094,1105,4,295,299,125,15171,15296
ILOC10702702,0,336,336,0,227,227,0,294,294,0,554,554,9,907,916,4,752,756,5,763,768,4,757,761,0,762,762,6,1181,1187,4,837,841,9,823,832,4,1356,1360,10,872,882,3,249,252,58,10670,10728
ILOC10702703,3,605,608,3,402,405,6,566,572,6,1230,1236,14,1681,1695,10,1436,1446,12,1466,1478,5,1682,1687,12,1593,1605,16,2993,3009,14,2179,2193,17,3534,3551,30,5778,5808,11,2193,2204,6,514,520,165,27852,28017
ILOC10702704,3,307,310,0,188,188,0,291,291,3,550,553,5,818,823,3,837,840,3,737,740,7,813,820,6,777,783,6,1245,1251,0,968,968,4,896,900,5,1725,1730,9,943,952,0,230,230,54,11325,11379
ILOC10702801,0,785,785,0,516,516,4,601,605,3,1152,1155,7,1778,1785,8,1645,1653,19,1873,1892,3,2084,2087,6,2095,2101,16,3643,3659,13,2520,2533,8,5439,5447,19,8878,8897,9,2877,2886,7,584,591,122,36470,36592
ILOC10702802,3,589,592,0,367,367,3,592,595,3,1136,1139,3,1632,1635,9,1606,1615,9,1852,1861,7,2263,2270,6,2408,2414,16,4123,4139,18,2299,2317,12,7265,7277,25,9470,9495,7,2815,2822,0,620,620,121,39037,39158
ILOC10702901,4,127,131,6,147,153,5,265,270,19,563,582,33,984,1017,44,924,968,33,954,987,30,969,999,41,970,1011,56,1678,1734,52,1291,1343,31,1046,1077,38,1502,1540,48,1153,1201,16,398,414,456,12971,13427
ILOC10703001,17,1051,1068,60,1256,1316,114,2520,2634,147,5666,5813,264,7538,7802,209,5993,6202,149,5223,5372,145,4942,5087,137,4483,4620,217,7456,7673,150,5451,5601,84,4877,4961,123,6264,6387,177,5035,5212,75,1943,2018,2068,69698,71766
ILOC10703101,4,412,416,6,252,258,4,485,489,5,1048,1053,8,1285,1293,6,1243,1249,9,1374,1383,9,1414,1423,11,1407,1418,12,2466,2478,11,1756,1767,15,3422,3437,26,5362,5388,16,2187,2203,4,612,616,146,24725,24871
ILOC10703102,3,370,373,0,208,208,0,273,273,3,598,601,3,860,863,3,824,827,4,969,973,3,1107,1110,3,1084,1087,3,1812,1815,11,1143,1154,8,3361,3369,11,5420,5431,7,1859,1866,0,512,512,62,20400,20462
ILOC19499494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ILOC19799797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
