region_id,P_NonI_35_44_PtgdDe_GdDp_GdCt,P_NonI_35_44_BDL,P_NonI_35_44_ADip_DipL,P_NonI_35_44_CL_nfd,P_NonI_35_44_Ct_III_IV,P_NonI_35_44_Ct_I_II,P_NonI_35_44_LoE_NS,P_NonI_35_44_Tot,P_NonI_45_54_PtgdDe_GdDp_GdCt,P_NonI_45_54_BDL,P_NonI_45_54_ADip_DipL,P_NonI_45_54_CL_nfd,P_NonI_45_54_Ct_III_IV,P_NonI_45_54_Ct_I_II,P_NonI_45_54_LoE_NS,P_NonI_45_54_Tot,P_NonI_55_64_PtgdDe_GdDp_GdCt,P_NonI_55_64_BDL,P_NonI_55_64_ADip_DipL,P_NonI_55_64_CL_nfd,P_NonI_55_64_Ct_III_IV,P_NonI_55_64_Ct_I_II,P_NonI_55_64_LoE_NS,P_NonI_55_64_Tot,P_NonI_65ov_PtgdDe_GdDp_GdCt,P_NonI_65ov_BDL,P_NonI_65ov_ADip_DipL,P_NonI_65ov_CL_nfd,P_NonI_65ov_Ct_III_IV,P_NonI_65ov_Ct_I_II,P_NonI_65ov_LoE_NS,P_NonI_65ov_Tot,P_NonI_Tot_PtgdDe_GdDp_GdCt,P_NonI_Tot_BDL,P_NonI_Tot_ADip_DipL,P_NonI_Tot_CL_nfd,P_NonI_Tot_Ct_III_IV,P_NonI_Tot_Ct_I_II,P_NonI_Tot_LoE_NS,P_NonI_Tot_Tot,P_IS_NS_15_19_PgdDe_GdDp_GdCt,P_IS_NS_15_19_BDL,P_IS_NS_15_19_ADip_DipL,P_IS_NS_15_19_CL_nfd,P_IS_NS_15_19_Ct_III_and_IV_L,P_IS_NS_15_19_Ct_I_II,P_IS_NS_15_19_LoE_NS,P_IS_NS_15_19_Tot,P_IS_NS_20_24_PgDe_GdDp_GdCtL,P_IS_NS_20_24_BDL,P_IS_NS_20_24_ADip_DipL,P_IS_NS_20_24_CL_nfd,P_IS_NS_20_24_Ct_III_and_IV_L,P_IS_NS_20_24_Ct_I_II,P_IS_NS_20_24_LoE_NS,P_IS_NS_20_24_Tot,P_IS_NS_25_34_PgDe_GdDp_GdCtL,P_IS_NS_25_34_BDL,P_IS_NS_25_34_ADip_DipL,P_IS_NS_25_34_CL_nfd,P_IS_NS_25_34_Ct_III_and_IV_L,P_IS_NS_25_34_Ct_I_II,P_IS_NS_25_34_LoE_NS,P_IS_NS_25_34_Tot,P_IS_NS_35_44_PgDe_GdDp_GdCtL,P_IS_NS_35_44_BDL,P_IS_NS_35_44_ADip_DipL,P_IS_NS_35_44_CL_nfd,P_IS_NS_35_44_Ct_III_and_IV_L,P_IS_NS_35_44_Ct_I_II,P_IS_NS_35_44_LoE_NS,P_IS_NS_35_44_Tot,P_IS_NS_45_54_PgDe_GdDp_GdCtL,P_IS_NS_45_54_BDL,P_IS_NS_45_54_ADip_DipL,P_IS_NS_45_54_CL_nfd,P_IS_NS_45_54_Ct_III_and_IV_L,P_IS_NS_45_54_Ct_I_II,P_IS_NS_45_54_LoE_NS,P_IS_NS_45_54_Tot,P_IS_NS_55_64_PgDe_GdDp_GdCtL,P_IS_NS_55_64_BDL,P_IS_NS_55_64_ADip_DipL,P_IS_NS_55_64_CL_nfd,P_IS_NS_55_64_Crt_III_and_IV,P_IS_NS_55_64_Ct_I_II,P_IS_NS_55_64_LoE_NS,P_IS_NS_55_64_Tot,P_IS_NS_65ov_PgdDe_GdDp_GdCt,P_IS_NS_65ov_BDL,P_IS_NS_65ov_ADip_DipL,P_IS_NS_65ov_CL_nfd,P_IS_NS_65ov_Crt_III_and_IV,P_IS_NS_65ov_Ct_I_II,P_IS_NS_65ov_LoE_NS,P_IS_NS_65ov_Tot,P_IS_NS_TotPdDe_GdDp_GdCt,P_IS_NS_Tot_BDL,P_IS_NS_Tot_ADip_DipL,P_IS_NS_Tot_CL_nfd,P_IS_NS_Tot_Ct_III_IV,P_IS_NS_Tot_Ct_I_II,P_IS_NS_Tot_LoE_NS,P_IS_NS_Tot_Tot,P_Tot_15_19_PgDe_GdDp_GdCtL,P_Tot_15_19_BDL,P_Tot_15_19_ADip_DipL,P_Tot_15_19_CL_nfd,P_Tot_15_19_Ct_III_and_IV_L,P_Tot_15_19_Ct_I_II,P_Tot_15_19_LoE_NS,P_Tot_15_19_Tot,P_Tot_20_24_PgDe_GdDp_GdCtL,P_Tot_20_24_BDL,P_Tot_20_24_ADip_DipL,P_Tot_20_24_CL_nfd,P_Tot_20_24_Ct_III_and_IV_L,P_Tot_20_24_Ct_I_II,P_Tot_20_24_LoE_NS,P_Tot_20_24_Tot,P_Tot_25_34_PgDe_GdDp_GdCtL,P_Tot_25_34_BDL,P_Tot_25_34_ADip_DipL,P_Tot_25_34_CL_nfd,P_Tot_25_34_Ct_III_and_IV_L,P_Tot_25_34_Ct_I_II,P_Tot_25_34_LoE_NS,P_Tot_25_34_Tot,P_Tot_35_44_PgDe_GdDp_GdCtL,P_Tot_35_44_BDL,P_Tot_35_44_ADip_DipL,P_Tot_35_44_CL_nfd,P_Tot_35_44_Ct_III_and_IV_L,P_Tot_35_44_Ct_I_II,P_Tot_35_44_LoE_NS,P_Tot_35_44_Tot,P_Tot_45_54_PgDe_GdDp_GdCtL,P_Tot_45_54_BDL,P_Tot_45_54_ADip_DipL,P_Tot_45_54_CL_nfd,P_Tot_45_54_Ct_III_and_IV_L,P_Tot_45_54_Ct_I_II,P_Tot_45_54_LoE_NS,P_Tot_45_54_Tot,P_Tot_55_64_PgDe_GdDp_GdCtL,P_Tot_55_64_BDL,P_Tot_55_64_ADip_DipL,P_Tot_55_64_CL_nfd,P_Tot_55_64_Ct_III_and_IV_L,P_Tot_55_64_Ct_I_II,P_Tot_55_64_LoE_NS,P_Tot_55_64_Tot,P_Tot_65ov_PtgdDe_GdDp_GdCt,P_Tot_65ov_BDL,P_Tot_65ov_ADip_DipL,P_Tot_65ov_CL_nfd,P_Tot_65ov_Ct_III_and_IV_L,P_Tot_65ov_Ct_I_II,P_Tot_65ov_LoE_NS,P_Tot_65ov_Tot,P_Tot_Tot_PgDe_GdDp_GdCtL,P_Tot_Tot_BDL,P_Tot_Tot_ADip_DipL,P_Tot_Tot_CL_nfd,P_Tot_Tot_Ct_III_and_IV_L,P_Tot_Tot_Ct_I_II,P_Tot_Tot_LoE_NS,P_Tot_Tot_Tot
LGA13050,18,61,36,15,144,5,24,303,13,60,54,16,145,10,37,335,35,63,66,22,145,7,60,398,20,78,80,27,149,6,139,499,90,303,259,95,721,41,288,1797,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,7,7,0,0,0,0,0,0,8,8,0,0,0,0,6,0,9,15,0,0,0,0,3,0,25,28,0,0,0,0,3,0,35,38,0,0,0,0,12,0,94,106,0,0,0,0,15,0,28,43,0,0,6,6,42,6,12,72,4,41,23,9,92,7,14,190,18,61,39,15,150,8,35,326,13,63,57,16,158,10,46,363,35,63,69,22,151,7,85,432,20,81,80,27,152,6,177,543,90,309,274,95,760,44,397,1969
LGA13100,1144,3337,2705,486,4589,340,965,13566,1265,2799,2552,589,5169,312,1362,14048,1130,2252,2017,629,3641,262,1573,11504,699,1837,2019,621,4064,172,5229,14641,4887,13857,11448,2800,23688,1788,10693,69161,0,0,3,0,3,3,380,389,0,3,3,0,12,3,338,359,0,11,3,0,19,3,694,730,6,20,9,4,35,3,808,885,12,11,18,0,35,0,937,1013,5,19,13,0,29,6,759,831,7,10,15,6,58,0,1396,1492,30,74,64,10,191,18,5312,5699,4,4,52,61,383,153,1045,1702,41,657,534,156,1948,233,710,4279,609,3030,1620,272,4108,357,1316,11312,1158,3384,2747,497,4727,343,1800,14656,1282,2836,2607,600,5295,317,2335,15272,1146,2291,2055,632,3704,268,2361,12457,709,1858,2042,627,4136,172,6675,16219,4949,14060,11657,2845,24301,1843,16242,75897
LGA13310,100,344,305,84,876,77,281,2067,165,315,330,110,805,73,323,2121,166,304,331,98,648,35,337,1919,80,265,262,59,574,22,749,2011,576,1580,1512,444,4066,366,2204,10748,0,0,0,0,0,0,45,45,0,0,0,0,3,0,37,40,0,3,0,0,6,0,94,103,0,3,0,0,4,0,110,117,0,3,3,3,7,0,116,132,0,6,0,0,3,0,108,117,3,0,0,0,6,0,197,206,3,15,3,3,29,0,707,760,0,0,6,3,84,33,190,316,8,60,64,39,363,45,168,747,57,298,222,54,751,84,403,1869,103,350,311,87,898,77,431,2257,165,321,338,116,828,76,454,2298,169,313,339,98,655,35,451,2060,83,265,265,59,583,22,957,2234,585,1607,1545,456,4162,372,3054,11781
LGA13320,95,313,288,58,877,71,184,1886,127,325,379,95,1128,75,304,2433,191,425,493,136,1060,69,414,2788,147,475,607,191,1631,49,1505,4605,595,1807,1968,549,5600,433,2655,13607,0,0,0,0,3,3,64,70,0,0,3,0,3,0,44,50,0,0,4,0,3,0,102,109,0,3,0,0,7,3,129,142,0,0,0,3,13,0,150,166,0,8,0,0,7,0,198,213,0,3,6,0,20,0,548,577,0,14,13,3,56,6,1235,1327,0,0,4,11,74,40,215,344,3,48,50,14,267,55,100,537,32,229,161,44,618,84,184,1352,98,321,296,62,918,83,319,2097,132,328,391,102,1166,81,468,2668,196,440,502,136,1088,69,630,3061,147,478,616,191,1664,49,2073,5218,608,1844,2020,560,5795,461,3989,15277
LGA13340,33,139,101,22,317,32,63,707,48,120,126,34,362,27,85,802,40,116,134,30,253,15,118,706,22,63,93,24,181,6,243,632,166,576,534,125,1462,129,599,3591,0,0,0,0,0,0,25,25,0,0,0,0,0,0,21,21,0,0,0,0,0,0,29,29,3,0,0,0,0,0,44,47,0,0,0,0,8,0,44,52,0,3,0,0,0,0,63,66,0,0,3,0,7,0,72,82,3,3,3,0,15,0,298,322,0,0,3,7,21,7,76,114,0,13,11,5,97,17,33,176,23,125,66,3,238,25,62,542,36,139,104,26,320,35,107,767,48,120,126,34,376,27,129,860,40,125,137,30,256,15,181,784,22,63,96,24,188,6,321,720,169,585,543,129,1496,132,909,3963
LGA13380,119,459,424,116,1251,114,265,2748,176,496,547,187,1582,115,401,3504,251,592,573,174,1320,86,564,3560,132,425,528,173,1361,54,1644,4317,741,2368,2371,777,6966,620,3287,17130,0,0,0,0,3,0,115,118,0,0,0,0,3,0,83,86,0,3,3,0,6,0,122,134,0,3,0,0,8,0,182,193,0,4,3,0,12,0,223,242,0,0,6,0,9,0,261,276,0,3,6,0,17,0,440,466,0,13,18,0,58,0,1426,1515,0,0,8,14,127,60,342,551,0,90,74,35,448,84,168,899,63,319,237,84,972,138,296,2109,123,469,442,127,1312,123,469,3065,179,513,571,194,1628,118,657,3860,251,597,587,178,1346,90,852,3901,132,428,537,173,1384,57,2100,4811,748,2416,2456,805,7217,670,4884,19196
LGA13450,98,359,231,69,653,53,182,1645,97,243,209,68,653,50,193,1513,57,162,135,46,385,22,214,1021,18,93,84,27,245,10,463,940,351,1364,939,277,3062,264,1408,7665,0,0,0,0,0,0,79,79,0,0,3,0,4,0,98,105,4,6,0,0,0,0,184,194,0,3,0,0,3,0,162,168,0,0,0,3,9,0,151,163,0,0,0,0,0,0,128,128,0,0,3,0,3,0,164,170,4,9,6,3,19,0,966,1007,0,0,4,9,78,26,220,337,8,83,69,25,338,40,185,748,77,437,216,39,758,75,342,1944,98,367,235,69,680,53,359,1861,100,247,215,71,676,53,357,1719,57,162,135,46,388,25,366,1179,18,93,87,27,248,10,637,1120,358,1389,961,286,3166,282,2466,8908
LGA13500,7,46,34,11,106,7,17,228,17,34,30,8,121,6,36,252,10,40,34,7,81,0,39,211,3,20,33,0,45,0,109,210,47,179,150,35,507,41,245,1204,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,8,0,0,0,0,0,0,9,9,0,0,0,0,0,0,3,3,0,0,0,0,0,0,14,14,0,0,0,0,3,0,14,17,0,0,0,0,0,0,25,25,0,0,0,0,3,0,77,80,0,0,0,0,13,7,21,41,0,4,4,3,53,10,20,94,10,35,15,9,91,11,24,195,7,46,37,11,109,7,26,243,17,34,33,8,121,6,50,269,10,43,34,7,84,0,56,234,3,20,33,0,45,0,137,238,47,182,156,38,516,41,334,1314
LGA13550,36,142,97,23,292,31,57,678,24,118,115,32,345,30,96,760,25,94,102,36,248,23,107,635,17,70,71,10,202,13,347,730,134,626,489,134,1547,160,710,3800,0,0,0,0,0,0,29,29,0,0,0,0,6,0,28,34,0,0,0,0,0,0,63,63,0,4,0,0,0,0,50,54,0,0,3,0,3,0,53,59,6,0,0,0,6,0,59,71,0,0,0,0,0,0,121,121,6,4,3,0,15,0,403,431,0,0,0,6,35,16,93,150,4,34,14,9,144,29,58,292,28,171,93,23,349,30,121,815,36,149,100,27,320,34,120,786,24,121,124,35,372,33,160,869,31,94,102,36,263,26,176,728,17,70,71,10,202,13,478,861,140,639,504,146,1685,181,1206,4501
LGA13650,13,47,42,8,89,13,30,242,16,35,40,11,103,3,35,243,22,33,31,13,90,10,55,254,13,35,25,8,55,0,91,227,73,198,173,55,477,41,255,1272,0,0,0,0,0,0,9,9,0,0,0,0,0,0,6,6,0,0,0,0,0,0,17,17,0,3,0,0,0,0,26,29,0,0,0,0,0,0,19,19,0,0,3,0,0,0,17,20,0,0,0,0,3,0,18,21,0,3,3,0,3,0,112,121,0,0,0,3,14,5,38,60,0,4,3,6,49,9,17,88,9,48,32,6,88,4,31,218,13,50,42,8,95,16,67,291,16,35,40,11,111,3,54,270,22,33,37,13,90,10,78,283,13,35,25,8,58,0,112,251,73,205,179,55,505,47,397,1461
LGA13660,10,64,63,16,106,11,43,313,23,45,43,12,126,9,35,293,9,29,36,12,80,7,59,232,11,23,37,6,97,9,175,358,58,238,214,54,601,57,356,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,9,0,0,0,0,3,0,9,12,0,0,0,0,3,0,12,15,0,0,3,0,0,0,20,23,0,0,3,0,6,0,63,72,0,0,0,0,26,0,17,43,0,14,6,0,50,11,12,93,5,63,29,8,122,10,28,265,10,67,66,16,112,14,52,337,23,45,46,12,132,9,44,311,9,29,36,12,86,7,77,256,11,23,40,6,97,9,199,385,58,241,223,54,625,60,429,1690
LGA13700,13,53,36,5,92,11,17,227,11,38,30,8,97,8,22,214,16,37,41,14,86,7,47,248,14,29,37,11,70,0,101,262,60,182,181,46,479,47,215,1210,0,0,0,0,0,3,6,9,0,0,0,0,3,0,3,6,0,0,0,0,0,0,9,9,0,0,0,0,0,0,16,16,0,0,0,0,0,0,10,10,0,0,0,0,0,0,8,8,0,0,0,0,0,0,27,27,0,0,0,0,3,3,79,85,0,0,0,0,9,9,19,37,0,6,7,0,36,6,6,61,6,19,30,8,98,9,24,194,13,53,36,5,97,11,40,255,11,38,30,8,105,8,35,235,16,37,41,14,86,7,58,259,14,29,37,11,70,0,131,292,60,182,181,46,501,50,313,1333
LGA13800,299,964,965,197,2325,140,395,5285,399,883,933,214,2183,121,503,5236,331,627,663,162,1331,75,530,3719,166,393,404,126,953,31,1006,3079,1442,4106,3941,937,10326,732,3132,24616,0,0,0,0,3,0,163,166,0,0,3,0,11,0,167,181,0,10,3,0,10,0,251,274,0,5,5,0,14,3,352,379,0,3,3,3,20,0,352,381,4,3,3,0,11,4,296,321,3,0,3,0,7,0,357,370,7,21,20,3,76,7,1938,2072,0,0,32,26,238,80,465,841,35,318,280,84,1202,119,344,2382,212,946,681,137,2202,183,519,4880,299,973,995,206,2373,146,756,5748,399,893,949,220,2240,127,871,5699,343,636,669,165,1350,79,833,4075,169,396,407,130,964,31,1370,3467,1457,4162,4013,968,10569,765,5158,27092
LGA13850,3,33,27,0,61,5,27,156,8,25,34,11,95,7,35,215,6,18,17,5,50,5,24,125,3,17,17,6,35,0,92,170,23,130,112,26,328,30,218,867,0,0,0,0,0,0,10,10,0,0,0,0,0,0,13,13,0,3,0,0,0,0,7,10,0,0,0,0,0,0,10,10,0,0,0,0,3,0,9,12,0,0,0,0,3,0,9,12,0,0,0,0,4,0,29,33,0,3,0,0,10,0,87,100,0,0,0,0,10,3,31,44,0,8,3,0,29,3,19,62,3,32,14,4,54,10,23,140,3,33,31,0,64,5,37,173,8,29,34,11,98,7,49,236,6,18,17,5,53,5,33,137,3,17,17,6,39,0,121,203,23,137,116,26,347,33,313,995
LGA13950,1242,2676,1658,266,2001,173,753,8769,697,1562,1098,278,1738,149,797,6319,343,760,639,190,1333,87,797,4149,124,426,395,130,1253,32,1662,4022,4765,10343,6464,1221,9571,825,5591,38780,0,0,0,0,6,0,249,255,0,11,5,5,14,0,342,377,13,35,16,0,16,0,888,968,8,18,7,3,8,3,635,682,3,12,6,3,27,0,523,574,3,16,3,6,16,0,367,411,3,0,9,0,16,0,611,639,30,92,46,17,103,3,3615,3906,3,19,50,22,183,49,670,996,114,876,695,105,914,98,718,3520,2258,4078,1961,238,2226,240,1700,12701,1253,2701,1675,269,2021,176,1401,9496,706,1585,1110,281,1779,152,1326,6939,349,780,648,196,1358,87,1178,4596,127,426,407,133,1276,32,2280,4681,4810,10465,6546,1244,9757,834,9273,42929
LGA14000,3859,7355,3013,418,2573,213,770,18201,3806,6427,3258,573,2923,248,1070,18305,2540,4112,2446,554,2038,212,1077,12979,1330,2889,2363,656,2354,169,3068,12829,14168,28902,13737,2524,13081,1183,7115,80710,0,0,0,3,3,0,199,205,0,11,7,0,9,0,230,257,14,19,7,3,9,0,475,527,8,20,7,6,12,3,434,490,11,32,22,3,18,0,519,605,8,18,16,0,16,0,378,436,12,32,23,6,29,0,664,766,53,132,82,21,96,3,2899,3286,0,15,61,37,195,72,646,1026,130,2037,800,101,1092,115,467,4742,2517,6107,1825,191,1974,157,928,13699,3873,7396,3029,427,2599,216,1213,18753,3824,6466,3290,579,2946,251,1595,18951,2548,4138,2462,560,2063,212,1455,13438,1342,2927,2386,662,2388,169,3740,13614,14234,29086,13853,2557,13257,1192,10044,84223
LGA14100,337,645,237,17,143,15,49,1443,335,547,245,33,164,20,74,1418,283,442,207,36,135,13,115,1231,192,392,273,54,170,24,410,1515,1295,2639,1106,160,741,78,750,6769,0,0,0,0,3,0,19,22,0,0,0,0,0,0,28,28,0,0,0,0,0,0,41,41,0,3,0,0,3,0,55,61,3,3,0,3,0,0,50,59,3,0,3,0,3,0,42,51,3,8,0,0,0,0,89,100,9,14,3,3,9,0,324,362,0,3,3,3,10,0,64,83,5,153,45,7,41,0,54,305,143,460,96,10,81,6,72,868,343,648,237,17,146,15,104,1510,338,550,245,36,164,20,124,1477,286,442,210,36,138,13,157,1282,195,400,273,54,170,24,502,1618,1310,2656,1109,163,750,78,1077,7143
LGA14150,1229,2445,1427,198,1484,124,524,7431,760,1946,1217,281,1439,129,657,6429,504,1124,762,197,1050,85,612,4334,220,700,661,221,1438,52,1445,4737,4728,10904,5972,1075,7343,601,4203,34826,0,0,0,0,0,0,115,115,0,7,0,0,0,0,171,178,16,18,0,0,6,0,397,437,0,7,9,4,9,0,282,311,0,6,9,0,9,0,329,353,3,11,7,3,15,0,242,281,0,5,4,0,21,0,392,422,19,54,29,7,60,0,1928,2097,0,8,39,5,114,39,365,570,135,1058,565,66,570,65,442,2901,1896,3655,1311,110,1283,110,855,9220,1234,2455,1446,202,1503,124,812,7776,766,1955,1229,281,1460,129,986,6806,511,1142,772,200,1065,85,859,4634,220,705,665,225,1459,52,1843,5169,4762,10978,6027,1089,7454,604,6162,37076
LGA14200,62,214,177,31,417,37,105,1043,47,140,153,57,468,31,121,1017,55,162,120,42,339,16,164,898,21,110,107,47,307,14,541,1147,219,833,642,217,2138,171,1117,5337,0,0,0,0,0,0,28,28,0,0,0,0,0,0,26,26,0,0,0,0,0,0,45,45,0,3,0,0,4,0,49,56,3,0,3,3,9,0,54,72,0,0,0,0,3,0,52,55,0,0,0,0,0,3,96,99,3,3,3,3,16,3,350,381,0,0,0,8,46,12,125,191,0,26,15,9,169,29,66,314,34,188,76,26,411,37,136,908,62,217,182,36,433,37,179,1146,50,145,156,60,497,36,199,1143,55,166,123,42,350,20,226,982,21,110,107,47,314,17,653,1269,222,852,659,228,2220,188,1584,5953
LGA14250,0,20,9,8,33,0,8,78,0,19,20,3,42,6,21,111,3,8,12,4,33,0,26,86,0,6,6,0,29,3,38,82,7,79,59,15,197,18,103,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,6,0,0,3,0,0,0,6,9,0,0,0,0,3,0,10,13,0,0,0,0,0,0,11,11,0,0,0,0,0,0,22,22,0,0,3,0,3,0,58,64,0,0,0,0,6,3,3,12,0,7,3,0,23,0,6,39,4,19,9,0,31,6,10,79,0,20,12,8,33,0,14,87,0,19,20,3,45,6,31,124,3,8,12,4,37,0,37,101,0,6,6,0,29,3,60,104,7,79,62,15,204,18,161,546
LGA14300,16,67,47,16,136,8,199,489,19,54,49,20,161,10,122,435,18,47,51,18,117,3,93,347,12,26,31,11,64,4,127,275,69,251,215,81,713,50,869,2248,0,0,0,0,0,0,7,7,0,0,0,0,0,0,15,15,0,0,0,0,0,0,10,10,0,0,0,0,4,3,9,16,0,0,0,0,0,0,24,24,0,0,3,0,6,0,31,40,0,0,0,0,0,0,72,72,0,0,3,0,10,3,168,184,0,0,0,0,23,0,57,80,0,6,5,4,73,12,143,243,4,54,35,12,147,13,278,543,16,67,47,16,145,11,268,570,19,54,49,20,169,10,161,482,18,47,54,18,123,3,130,393,12,26,31,11,64,4,202,350,69,254,221,81,744,53,1239,2661
LGA14350,72,251,199,59,682,67,230,1560,99,281,283,87,915,62,296,2023,111,318,329,121,834,41,303,2057,48,198,209,81,781,33,793,2143,360,1270,1174,407,4020,338,2046,9615,0,0,0,0,0,0,54,54,0,3,0,0,3,0,39,45,0,0,0,0,3,0,60,63,0,0,3,0,7,0,105,115,0,3,0,0,9,0,162,174,0,0,0,0,5,0,149,154,0,0,0,4,3,0,274,281,0,6,3,4,30,0,843,886,0,0,4,8,45,36,250,343,3,52,26,18,261,51,188,599,27,179,137,42,597,85,372,1439,72,260,219,72,749,76,419,1867,108,290,312,93,976,67,513,2359,111,325,337,121,868,45,488,2295,48,201,212,85,792,33,1084,2455,369,1307,1247,439,4288,393,3314,11357
LGA14400,165,485,341,36,551,36,91,1705,268,536,392,66,696,50,136,2144,347,532,407,82,510,22,173,2073,160,380,385,128,599,33,471,2156,1059,2399,1770,363,3063,207,1035,9896,0,0,0,0,3,3,23,29,0,3,0,0,3,0,29,35,3,0,0,0,3,0,52,58,6,0,0,0,0,0,34,40,0,3,0,0,3,0,88,94,0,3,0,0,5,0,84,92,0,0,3,0,3,3,112,121,9,9,3,0,20,6,422,469,3,3,9,3,47,26,106,197,13,115,71,21,248,23,67,558,106,360,174,27,437,20,101,1225,171,492,346,36,554,36,129,1764,268,542,396,69,713,50,224,2262,347,538,407,85,515,22,257,2171,160,383,388,128,602,36,589,2286,1068,2433,1791,369,3116,213,1473,10463
LGA14450,973,2107,1143,166,977,78,330,5774,740,1734,1019,206,1026,102,456,5283,442,926,643,156,730,65,433,3395,196,549,488,154,905,32,977,3301,3939,8859,4710,802,4891,412,2921,26534,0,0,0,0,0,0,108,108,0,8,3,0,0,0,143,154,9,15,6,0,8,0,312,350,3,8,5,0,6,0,232,254,3,6,6,3,7,3,240,268,7,3,7,0,7,0,186,210,0,3,3,3,12,0,229,250,22,43,30,6,40,3,1450,1594,0,9,26,9,79,12,320,455,110,836,428,31,394,42,340,2181,1487,2726,972,80,795,87,634,6781,976,2119,1154,166,992,78,565,6050,743,1743,1028,209,1036,105,699,5563,449,929,654,156,737,65,619,3609,200,552,491,157,920,32,1206,3558,3965,8914,4753,808,4953,421,4383,28197
LGA14500,3025,5882,1683,196,748,94,378,12006,3672,6461,2168,314,1019,125,616,14375,2386,4060,1768,318,699,96,647,9974,1743,3729,2541,566,1109,135,2189,12012,12214,25127,9253,1524,4498,566,4551,57733,0,0,0,0,0,0,241,241,0,10,3,7,0,0,161,181,12,17,6,0,4,0,252,291,10,15,3,0,0,0,434,462,14,26,12,0,8,0,449,509,15,14,7,3,6,0,388,433,8,23,13,0,17,0,741,802,59,105,44,10,35,0,2666,2919,0,7,31,22,75,32,623,790,99,1481,359,61,320,41,295,2656,1305,3542,712,57,535,43,460,6654,3035,5901,1689,196,751,94,815,12481,3690,6496,2180,314,1027,125,1065,14897,2401,4081,1775,321,705,96,1035,10414,1751,3752,2557,566,1129,135,2930,12820,12281,25260,9303,1537,4542,566,7223,60712
LGA14550,33,99,84,15,200,22,45,498,45,134,125,30,332,11,83,760,63,167,130,37,236,17,113,763,31,67,71,17,154,7,180,527,187,577,472,125,1186,98,495,3140,0,0,0,0,0,0,22,22,0,0,0,0,0,0,13,13,0,0,0,0,0,0,25,25,0,3,3,0,0,0,36,42,0,3,0,0,5,0,60,68,0,0,3,0,9,0,60,72,0,0,3,0,3,0,65,71,0,6,9,0,17,0,281,313,0,0,3,0,20,10,63,96,0,17,0,5,76,18,32,148,15,93,59,21,179,13,62,442,33,105,90,21,212,22,89,572,45,137,131,36,342,14,146,851,66,167,136,37,245,17,183,851,31,67,74,17,157,7,253,606,190,586,493,137,1231,101,828,3566
LGA14600,18,76,61,14,114,17,32,332,15,35,56,12,148,12,55,333,15,34,50,18,102,3,83,305,10,33,39,8,75,5,149,319,71,313,252,77,619,67,378,1777,0,0,0,0,0,0,9,9,3,0,0,0,0,0,18,21,0,3,0,0,0,0,15,18,0,0,3,0,6,0,22,31,0,0,3,0,0,0,27,30,0,0,0,0,3,0,26,29,0,3,0,0,0,0,48,51,3,6,6,0,9,0,165,189,0,0,0,3,12,13,42,70,3,25,13,3,65,12,47,168,13,113,36,19,143,18,52,394,21,81,67,17,130,24,73,413,18,38,66,12,154,12,100,400,15,40,53,18,109,6,120,361,10,36,42,8,75,5,203,379,80,333,277,80,688,90,637,2185
LGA14650,1118,3488,2522,494,5894,384,1072,14972,1288,2768,2712,620,6336,376,1532,15632,1256,2487,2259,701,4997,264,1765,13729,757,1753,2036,710,5335,175,5089,15855,5074,14698,11825,3022,30568,2054,11295,78536,0,0,0,0,4,0,320,324,0,3,6,0,21,0,246,276,3,11,10,0,32,0,430,486,0,9,17,0,38,3,571,638,0,16,14,6,50,0,665,751,9,11,10,4,45,0,609,688,3,5,13,9,56,0,1069,1155,15,55,70,19,246,3,3910,4318,0,6,46,55,531,165,1123,1926,29,742,572,154,2541,295,656,4989,635,3515,1732,308,5267,438,1179,13074,1126,3546,2583,509,6089,401,1695,15949,1296,2815,2770,640,6505,384,2246,16656,1271,2519,2298,715,5100,267,2410,14580,763,1768,2059,723,5415,175,6196,17099,5120,14911,12060,3104,31448,2125,15505,84273
LGA14700,1057,2003,566,64,337,25,144,4196,860,1455,491,87,300,42,180,3415,637,974,447,120,241,29,155,2603,398,771,429,98,292,33,451,2472,3830,7715,2571,443,1698,181,1167,17605,0,0,0,0,3,0,37,40,0,3,3,0,0,0,63,69,5,7,4,0,0,3,191,210,0,3,3,0,3,0,166,175,7,7,0,0,3,0,103,120,0,9,3,8,3,0,113,136,3,3,6,0,3,3,182,200,15,32,19,8,15,6,855,950,0,0,13,6,19,4,115,157,38,477,117,17,142,11,107,909,845,2052,519,51,379,40,309,4195,1057,2009,569,64,346,25,310,4380,871,1462,491,87,303,42,286,3542,637,983,450,128,244,29,268,2739,401,777,435,98,295,36,633,2675,3849,7760,2594,451,1728,187,2028,18597
