region_id,M_Y12_equivalent_Indigenous,M_Y12_equivalent_Non_Indig,M_Y12_equiv_IndigStat_ns,M_Y12_equivalent_Tot,M_Y11_equivalent_Indigenous,M_Y11_equiv_Non_Indig,M_Y11_equiv_IndigStat_ns,M_Y11_equivalent_Tot,M_Y10_equivalent_Indigenous,M_Y10_equiv_Non_Indig,M_Y10_equiv_IndigStat_ns,M_Y10_equivalent_Tot,M_Y9_equivalent_Indigenous,M_Y9_equiv_Non_Indig,M_Y9_equiv_IndigStat_ns,M_Y9_equivalent_Tot,M_Y8_below_Indigenous,M_Y8_below_Non_Indig,M_Y8_below_IndigStat_ns,M_Y8_below_Tot,M_Did_not_go_to_school_Indig,M_Did_not_go_to_sch_Non_Indig,M_Di_no_go_to_sch_IndSt_ns,M_Did_not_go_to_school_Tot,M_Highest_yr_school_ns_Indig,M_Highest_yr_sch_ns_Non_Indig,M_Highe_yr_sch_ns_IndSt_ns,M_Highest_yr_school_ns_Tot,M_Tot_Indigenous,M_Tot_Non_Indigenous,M_Tot_IndigStat_ns,M_Tot_Tot,F_Y12_equivalent_Indigenous,F_Y12_equivalent_Non_Indig,F_Y12_equiv_IndigStat_ns,F_Y12_equivalent_Tot,F_Y11_equivalent_Indigenous,F_Y11_equiv_Non_Indig,F_Y11_equiv_IndigStat_ns,F_Y11_equivalent_Tot,F_Y10_equivalent_Indigenous,F_Y10_equiv_Non_Indig,F_Y10_equiv_IndigStat_ns,F_Y10_equivalent_Tot,F_Y9_equivalent_Indigenous,F_Y9_equiv_Non_Indig,F_Y9_equiv_IndigStat_ns,F_Y9_equivalent_Tot,F_Y8_below_Indigenous,F_Y8_below_Non_Indig,F_Y8_below_IndigStat_ns,F_Y8_below_Tot,F_Did_not_go_to_school_Indig,F_Did_not_go_to_sch_Non_Indig,F_Di_no_go_to_sch_IndSt_ns,F_Did_not_go_to_school_Tot,F_Highest_yr_school_ns_Indig,F_Highest_yr_sch_ns_Non_Indig,F_Highe_yr_sch_ns_IndSt_ns,F_Highest_yr_school_ns_Tot,F_Tot_Indigenous,F_Tot_Non_Indigenous,F_Tot_IndigStat_ns,F_Tot_Tot,P_Y12_equivalent_Indigenous,P_Y12_equivalent_Non_Indig,P_Y12_equiv_IndigStat_ns,P_Y12_equivalent_Tot,P_Y11_equivalent_Indigenous,P_Y11_equiv_Non_Indig,P_Y11_equiv_IndigStat_ns,P_Y11_equivalent_Tot,P_Y10_equivalent_Indigenous,P_Y10_equiv_Non_Indig,P_Y10_equiv_IndigStat_ns,P_Y10_equivalent_Tot,P_Y9_equivalent_Indigenous,P_Y9_equiv_Non_Indig,P_Y9_equiv_IndigStat_ns,P_Y9_equivalent_Tot,P_Y8_below_Indigenous,P_Y8_below_Non_Indig,P_Y8_below_IndigStat_ns,P_Y8_below_Tot,P_Did_not_go_to_school_Indig,P_Did_not_go_to_sch_Non_Indig,P_Di_no_go_to_sch_IndSt_ns,P_Did_not_go_to_school_Tot,P_Highest_yr_school_ns_Indig,P_Highest_yr_sch_ns_Non_Indig,P_Highe_yr_sch_ns_IndSt_ns,P_Highest_yr_school_ns_Tot,P_Tot_Indigenous,P_Tot_Non_Indigenous,P_Tot_IndigStat_ns,P_Tot_Tot
LGA14870,45,1828,8,1881,17,465,7,489,88,2939,34,3061,36,783,10,829,31,620,8,659,3,27,0,30,78,630,334,1042,298,7292,401,7991,43,2231,14,2288,25,449,5,479,87,2610,22,2719,41,893,16,950,25,573,11,609,0,13,0,13,12,363,320,695,233,7132,388,7753,88,4059,22,4169,42,914,12,968,175,5549,56,5780,77,1676,26,1779,56,1193,19,1268,3,40,0,43,90,993,654,1737,531,14424,789,15744
LGA14900,145,30479,291,30915,60,3320,42,3422,230,14121,172,14523,116,3444,45,3605,77,3984,57,4118,9,1277,20,1306,69,2658,3373,6100,706,59283,4000,63989,247,32390,331,32968,67,2810,30,2907,268,13071,145,13484,142,3701,58,3901,71,4972,76,5119,12,1890,33,1935,64,2943,3225,6232,871,61777,3898,66546,392,62869,622,63883,127,6130,72,6329,498,27192,317,28007,258,7145,103,7506,148,8956,133,9237,21,3167,53,3241,133,5601,6598,12332,1577,121060,7898,130535
LGA14920,46,685,5,736,18,135,0,153,81,974,11,1066,44,306,3,353,35,283,4,322,5,13,0,18,19,130,104,253,248,2526,127,2901,45,830,5,880,19,180,3,202,85,898,11,994,44,292,3,339,25,204,3,232,0,10,0,10,31,115,81,227,249,2529,106,2884,91,1515,10,1616,37,315,3,355,166,1872,22,2060,88,598,6,692,60,487,7,554,5,23,0,28,50,245,185,480,497,5055,233,5785
LGA14950,5,290,3,298,6,58,3,67,8,445,7,460,9,121,0,130,0,126,3,129,0,0,0,0,0,46,31,77,28,1086,47,1161,3,382,3,388,0,82,0,82,7,362,3,372,4,96,0,100,0,84,3,87,0,0,3,3,0,44,29,73,14,1050,41,1105,8,672,6,686,6,140,3,149,15,807,10,832,13,217,0,230,0,210,6,216,0,0,3,3,0,90,60,150,42,2136,88,2266
LGA15050,111,7897,60,8068,53,1563,10,1626,213,8725,72,9010,107,2176,30,2313,58,1268,14,1340,4,60,3,67,39,882,850,1771,585,22571,1039,24195,176,9100,66,9342,53,1509,12,1574,259,8608,71,8938,111,2600,24,2735,62,1464,26,1552,0,54,0,54,41,1025,735,1801,702,24360,934,25996,287,16997,126,17410,106,3072,22,3200,472,17333,143,17948,218,4776,54,5048,120,2732,40,2892,4,114,3,121,80,1907,1585,3572,1287,46931,1973,50191
LGA15150,24,11106,55,11185,4,531,3,538,8,1483,20,1511,6,285,3,294,5,167,0,172,0,27,4,31,0,310,981,1291,47,13909,1066,15022,16,11196,62,11274,6,683,3,692,9,2131,19,2159,6,382,5,393,0,233,9,242,0,22,0,22,0,445,858,1303,37,15092,956,16085,40,22302,117,22459,10,1214,6,1230,17,3614,39,3670,12,667,8,687,5,400,9,414,0,49,4,53,0,755,1839,2594,84,29001,2022,31107
LGA15200,111,19860,128,20099,24,1232,10,1266,113,3469,45,3627,38,778,8,824,25,1643,26,1694,8,477,4,489,24,993,2268,3285,343,28452,2489,31284,181,21336,125,21642,30,1004,12,1046,109,3194,36,3339,60,717,6,783,42,2006,34,2082,3,745,9,757,26,1021,1846,2893,451,30023,2068,32542,292,41196,253,41741,54,2236,22,2312,222,6663,81,6966,98,1495,14,1607,67,3649,60,3776,11,1222,13,1246,50,2014,4114,6178,794,58475,4557,63826
LGA15270,44,2344,18,2406,24,522,5,551,114,2888,28,3030,43,857,10,910,32,669,22,723,0,38,5,43,13,354,478,845,270,7672,566,8508,59,2925,22,3006,30,480,4,514,77,2699,29,2805,32,792,9,833,17,567,12,596,0,38,0,38,18,359,326,703,233,7860,402,8495,103,5269,40,5412,54,1002,9,1065,191,5587,57,5835,75,1649,19,1743,49,1236,34,1319,0,76,5,81,31,713,804,1548,503,15532,968,17003
LGA15300,95,1264,10,1369,56,253,0,309,246,1360,19,1625,173,352,6,531,132,369,8,509,3,28,0,31,81,195,372,648,786,3821,415,5022,131,1568,13,1712,84,243,4,331,297,1127,14,1438,168,268,3,439,127,241,7,375,8,16,0,24,102,141,329,572,917,3604,370,4891,226,2832,23,3081,140,496,4,640,543,2487,33,3063,341,620,9,970,259,610,15,884,11,44,0,55,183,336,701,1220,1703,7425,785,9913
LGA15350,9,7797,40,7846,0,279,0,279,0,614,5,619,3,102,0,105,0,58,0,58,0,8,0,8,0,144,748,892,12,9002,793,9807,12,8651,47,8710,0,460,4,464,0,1249,17,1266,0,207,3,210,0,101,0,101,0,18,0,18,0,232,744,976,12,10918,815,11745,21,16448,87,16556,0,739,4,743,0,1863,22,1885,3,309,3,315,0,159,0,159,0,26,0,26,0,376,1492,1868,24,19920,1608,21552
LGA15500,8,733,6,747,8,412,3,423,15,673,9,697,15,341,3,359,22,264,0,286,0,8,0,8,9,144,114,267,77,2575,135,2787,16,881,4,901,9,476,4,489,19,579,4,602,18,249,3,270,9,250,5,264,4,11,0,15,4,148,78,230,79,2594,98,2771,24,1614,10,1648,17,888,7,912,34,1252,13,1299,33,590,6,629,31,514,5,550,4,19,0,23,13,292,192,497,156,5169,233,5558
LGA15550,8,188,4,200,9,57,3,69,24,274,3,301,9,107,0,116,12,76,3,91,0,5,0,5,13,38,42,93,75,745,55,875,10,249,4,263,7,67,0,74,28,221,3,252,11,81,3,95,8,40,0,48,0,4,0,4,9,34,35,78,73,696,45,814,18,437,8,463,16,124,3,143,52,495,6,553,20,188,3,211,20,116,3,139,0,9,0,9,22,72,77,171,148,1441,100,1689
LGA15650,33,1428,11,1472,20,385,5,410,95,2171,18,2284,31,569,9,609,13,402,9,424,0,14,0,14,63,467,311,841,255,5436,363,6054,52,1733,15,1800,16,401,4,421,92,1809,16,1917,39,539,6,584,16,321,4,341,0,13,0,13,18,242,258,518,233,5058,303,5594,85,3161,26,3272,36,786,9,831,187,3980,34,4201,70,1108,15,1193,29,723,13,765,0,27,0,27,81,709,569,1359,488,10494,666,11648
LGA15700,76,1840,20,1936,20,360,5,385,114,2360,17,2491,61,822,8,891,51,640,8,699,4,33,0,37,21,359,239,619,347,6414,297,7058,78,2128,15,2221,38,443,0,481,122,2507,19,2648,69,858,10,937,55,598,10,663,3,14,0,17,27,396,230,653,392,6944,284,7620,154,3968,35,4157,58,803,5,866,236,4867,36,5139,130,1680,18,1828,106,1238,18,1362,7,47,0,54,48,755,469,1272,739,13358,581,14678
LGA15750,55,1231,8,1294,28,252,0,280,107,1565,21,1693,68,494,5,567,52,405,5,462,7,13,0,20,38,251,209,498,355,4211,248,4814,90,1540,9,1639,30,274,0,304,155,1391,11,1557,77,449,9,535,45,261,7,313,4,9,0,13,35,253,179,467,436,4177,215,4828,145,2771,17,2933,58,526,0,584,262,2956,32,3250,145,943,14,1102,97,666,12,775,11,22,0,33,73,504,388,965,791,8388,463,9642
LGA15800,15,464,4,483,10,124,3,137,44,707,11,762,35,222,4,261,29,223,3,255,3,0,3,6,27,149,118,294,163,1889,146,2198,20,615,13,648,11,128,3,142,41,684,9,734,39,178,4,221,18,170,3,191,3,3,0,6,20,160,113,293,152,1938,145,2235,35,1079,17,1131,21,252,6,279,85,1391,20,1496,74,400,8,482,47,393,6,446,6,3,3,12,47,309,231,587,315,3827,291,4433
LGA15850,47,585,9,641,15,115,0,130,104,746,4,854,50,213,3,266,55,176,3,234,3,7,4,14,29,104,91,224,303,1946,114,2363,100,737,8,845,28,132,0,160,123,624,6,753,56,180,4,240,43,137,4,184,0,7,0,7,31,120,85,236,381,1937,107,2425,147,1322,17,1486,43,247,0,290,227,1370,10,1607,106,393,7,506,98,313,7,418,3,14,4,21,60,224,176,460,684,3883,221,4788
LGA15900,372,26291,156,26819,97,3097,30,3224,378,14968,131,15477,177,4207,46,4430,92,2555,31,2678,15,385,14,414,95,2278,2416,4789,1226,53781,2824,57831,425,27735,147,28307,90,2611,23,2724,417,15497,125,16039,180,5024,71,5275,88,3178,55,3321,8,460,19,487,91,2861,1987,4939,1299,57366,2427,61092,797,54026,303,55126,187,5708,53,5948,795,30465,256,31516,357,9231,117,9705,180,5733,86,5999,23,845,33,901,186,5139,4403,9728,2525,111147,5251,118923
LGA15950,44,19914,88,20046,4,776,5,785,6,1622,15,1643,3,261,3,267,0,179,6,185,0,48,3,51,0,362,2301,2663,57,23162,2421,25640,31,21789,102,21922,6,967,9,982,7,2408,11,2426,3,380,3,386,0,249,6,255,0,62,3,65,5,581,2089,2675,52,26436,2223,28711,75,41703,190,41968,10,1743,14,1767,13,4030,26,4069,6,641,6,653,0,428,12,440,0,110,6,116,5,943,4390,5338,109,49598,4644,54351
LGA16100,7,485,3,495,6,127,0,133,20,747,3,770,5,197,3,205,6,146,3,155,0,14,0,14,19,163,65,247,63,1879,77,2019,14,639,3,656,3,120,3,126,9,625,3,637,8,166,5,179,7,105,3,115,0,11,0,11,0,72,49,121,41,1738,66,1845,21,1124,6,1151,9,247,3,259,29,1372,6,1407,13,363,8,384,13,251,6,270,0,25,0,25,19,235,114,368,104,3617,143,3864
LGA16150,95,4839,24,4958,43,732,9,784,166,4120,36,4322,62,1085,7,1154,72,882,14,968,9,104,4,117,57,520,657,1234,504,12282,751,13537,121,5715,38,5874,47,769,6,822,177,4206,32,4415,89,1176,15,1280,61,870,9,940,6,94,3,103,80,604,506,1190,581,13434,609,14624,216,10554,62,10832,90,1501,15,1606,343,8326,68,8737,151,2261,22,2434,133,1752,23,1908,15,198,7,220,137,1124,1163,2424,1085,25716,1360,28161
LGA16180,19,2811,19,2849,0,304,0,304,20,1201,10,1231,8,294,3,305,4,202,3,209,0,12,0,12,3,111,315,429,54,4935,350,5339,32,3153,6,3191,6,270,0,276,18,1101,13,1132,8,235,0,243,0,133,4,137,0,14,0,14,3,93,251,347,67,4999,274,5340,51,5964,25,6040,6,574,0,580,38,2302,23,2363,16,529,3,548,4,335,7,346,0,26,0,26,6,204,566,776,121,9934,624,10679
LGA16200,55,1355,8,1418,25,283,3,311,102,1764,14,1880,45,510,5,560,49,488,4,541,6,18,0,24,23,224,306,553,305,4642,340,5287,76,1611,15,1702,43,318,3,364,119,1712,16,1847,40,505,14,559,33,419,3,455,3,18,0,21,29,262,259,550,343,4845,310,5498,131,2966,23,3120,68,601,6,675,221,3476,30,3727,85,1015,19,1119,82,907,7,996,9,36,0,45,52,486,565,1103,648,9487,650,10785
LGA16250,123,38503,315,38941,21,2365,27,2413,136,9946,112,10194,54,2538,36,2628,54,2688,43,2785,5,1136,19,1160,118,2899,3537,6554,511,60075,4089,64675,139,38335,318,38792,34,2159,31,2224,123,10514,106,10743,67,2860,36,2963,37,3371,49,3457,3,1429,26,1458,40,2880,2925,5845,443,61548,3491,65482,262,76838,633,77733,55,4524,58,4637,259,20460,218,20937,121,5398,72,5591,91,6059,92,6242,8,2565,45,2618,158,5779,6462,12399,954,121623,7580,130157
LGA16350,354,24182,168,24704,123,3851,30,4004,511,21197,176,21884,186,4978,52,5216,124,3233,53,3410,11,303,11,325,177,2892,2432,5501,1486,60636,2922,65044,497,27296,199,27992,124,3583,25,3732,522,20954,161,21637,212,5025,74,5311,146,3534,57,3737,7,434,12,453,156,2945,2150,5251,1664,63771,2678,68113,851,51478,367,52696,247,7434,55,7736,1033,42151,337,43521,398,10003,126,10527,270,6767,110,7147,18,737,23,778,333,5837,4582,10752,3150,124407,5600,133157
LGA16370,31,13014,79,13124,9,1099,9,1117,28,4064,28,4120,5,796,8,809,6,384,9,399,0,37,3,40,0,498,819,1317,79,19892,955,20926,39,13577,84,13700,4,1156,9,1169,20,4816,50,4886,3,885,10,898,4,424,9,437,0,49,0,49,0,771,716,1487,70,21678,878,22626,70,26591,163,26824,13,2255,18,2286,48,8880,78,9006,8,1681,18,1707,10,808,18,836,0,86,3,89,0,1269,1535,2804,149,41570,1833,43552
LGA16380,145,8662,73,8880,53,1840,20,1913,244,8695,76,9015,81,2789,26,2896,67,1884,28,1979,7,58,3,68,42,1226,1008,2276,639,25154,1234,27027,180,9913,59,10152,60,1787,15,1862,262,10013,87,10362,94,3123,39,3256,54,1769,27,1850,0,57,4,61,41,1631,875,2547,691,28293,1106,30090,325,18575,132,19032,113,3627,35,3775,506,18708,163,19377,175,5912,65,6152,121,3653,55,3829,7,115,7,129,83,2857,1883,4823,1330,53447,2340,57117
LGA16400,119,7554,61,7734,52,1700,13,1765,235,8339,80,8654,99,2421,27,2547,64,1343,22,1429,5,88,4,97,43,921,1224,2188,617,22366,1431,24414,163,8356,58,8577,58,1559,21,1638,235,8663,76,8974,132,2623,27,2782,53,1305,25,1383,0,66,5,71,45,1054,1101,2200,686,23626,1313,25625,282,15910,119,16311,110,3259,34,3403,470,17002,156,17628,231,5044,54,5329,117,2648,47,2812,5,154,9,168,88,1975,2325,4388,1303,45992,2744,50039
LGA16470,90,7483,47,7620,25,822,12,859,86,3124,28,3238,50,683,9,742,28,647,8,683,3,66,3,72,18,483,719,1220,300,13308,826,14434,120,7698,35,7853,31,734,4,769,116,3099,23,3238,38,702,9,749,28,725,10,763,3,93,3,99,30,499,522,1051,366,13550,606,14522,210,15181,82,15473,56,1556,16,1628,202,6223,51,6476,88,1385,18,1491,56,1372,18,1446,6,159,6,171,48,982,1241,2271,666,26858,1432,28956
LGA16550,185,33893,224,34302,27,1794,14,1835,125,5788,67,5980,48,1310,16,1374,44,1539,26,1609,6,283,3,292,219,2493,3732,6444,654,47100,4082,51836,229,36127,202,36558,25,1699,19,1743,182,6591,71,6844,78,1599,28,1705,60,2074,33,2167,4,445,10,459,43,1795,3362,5200,621,50330,3725,54676,414,70020,426,70860,52,3493,33,3578,307,12379,138,12824,126,2909,44,3079,104,3613,59,3776,10,728,13,751,262,4288,7094,11644,1275,97430,7807,106512
LGA16610,54,1800,18,1872,28,421,7,456,122,2913,26,3061,67,974,17,1058,48,856,13,917,8,32,0,40,60,406,292,758,387,7402,373,8162,74,2155,10,2239,38,460,7,505,148,2971,25,3144,70,883,15,968,46,759,14,819,3,19,0,22,56,486,257,799,435,7733,328,8496,128,3955,28,4111,66,881,14,961,270,5884,51,6205,137,1857,32,2026,94,1615,27,1736,11,51,0,62,116,892,549,1557,822,15135,701,16658
LGA16650,79,21820,222,22121,10,1511,19,1540,55,5981,66,6102,16,1447,17,1480,6,2335,34,2375,0,589,8,597,11,1650,2161,3822,177,35333,2527,38037,73,21811,195,22079,15,1380,21,1416,62,6408,75,6545,12,1683,26,1721,11,3228,38,3277,0,902,14,916,15,1893,1786,3694,188,37305,2155,39648,152,43631,417,44200,25,2891,40,2956,117,12389,141,12647,28,3130,43,3201,17,5563,72,5652,0,1491,22,1513,26,3543,3947,7516,365,72638,4682,77685
LGA16700,50,27012,162,27224,8,1268,3,1279,31,5245,42,5318,8,1191,20,1219,8,1389,21,1418,0,366,4,370,5,1149,1600,2754,110,37620,1852,39582,55,28320,160,28535,5,1307,11,1323,38,6161,46,6245,11,1640,25,1676,6,1838,26,1870,5,503,0,508,14,1645,1551,3210,134,41414,1819,43367,105,55332,322,55759,13,2575,14,2602,69,11406,88,11563,19,2831,45,2895,14,3227,47,3288,5,869,4,878,19,2794,3151,5964,244,79034,3671,82949
LGA16900,106,6921,57,7084,24,1570,18,1612,200,8400,96,8696,78,2079,16,2173,49,1531,23,1603,6,140,7,153,37,960,618,1615,500,21601,835,22936,122,7603,64,7789,36,1458,10,1504,181,8739,75,8995,74,2436,31,2541,46,1682,24,1752,3,182,3,188,58,1128,591,1777,520,23228,798,24546,228,14524,121,14873,60,3028,28,3116,381,17139,171,17691,152,4515,47,4714,95,3213,47,3355,9,322,10,341,95,2088,1209,3392,1020,44829,1633,47482
LGA16950,213,10589,79,10881,83,2073,28,2184,415,11556,90,12061,207,3757,25,3989,145,2499,33,2677,15,105,3,123,155,1977,1736,3868,1233,32556,1994,35783,278,11765,72,12115,100,2019,17,2136,421,12263,104,12788,209,3950,50,4209,120,2339,35,2494,7,87,5,99,84,1903,1588,3575,1219,34326,1871,37416,491,22354,151,22996,183,4092,45,4320,836,23819,194,24849,416,7707,75,8198,265,4838,68,5171,22,192,8,222,239,3880,3324,7443,2452,66882,3865,73199
LGA17000,38,2573,8,2619,28,732,14,774,93,3194,23,3310,40,730,3,773,22,463,9,494,0,31,4,35,20,245,359,624,241,7968,420,8629,56,2874,11,2941,20,532,3,555,82,2828,21,2931,35,720,9,764,24,365,10,399,5,22,0,27,17,250,248,515,239,7591,302,8132,94,5447,19,5560,48,1264,17,1329,175,6022,44,6241,75,1450,12,1537,46,828,19,893,5,53,4,62,37,495,607,1139,480,15559,722,16761
LGA17050,10,1241,10,1261,4,204,4,212,14,792,3,809,0,147,5,152,0,110,0,110,0,8,3,11,3,85,406,494,31,2587,431,3049,7,1316,11,1334,3,190,0,193,7,586,7,600,0,126,0,126,3,74,0,77,0,5,0,5,3,66,288,357,23,2363,306,2692,17,2557,21,2595,7,394,4,405,21,1378,10,1409,0,273,5,278,3,184,0,187,0,13,3,16,6,151,694,851,54,4950,737,5741
LGA17100,19,9794,79,9892,6,354,4,364,10,1252,16,1278,7,310,6,323,3,437,5,445,0,155,3,158,0,492,971,1463,45,12794,1084,13923,14,9559,76,9649,0,312,8,320,13,1431,15,1459,0,334,5,339,0,626,9,635,0,271,3,274,0,545,911,1456,27,13078,1027,14132,33,19353,155,19541,6,666,12,684,23,2683,31,2737,7,644,11,662,3,1063,14,1080,0,426,6,432,0,1037,1882,2919,72,25872,2111,28055
LGA17150,251,41655,258,42164,37,4217,39,4293,178,20853,162,21193,50,3769,23,3842,33,2039,30,2102,5,230,12,247,24,2080,2629,4733,578,74843,3153,78574,249,44238,263,44750,31,3500,34,3565,180,22522,175,22877,46,4997,65,5108,29,2669,60,2758,3,293,9,305,22,2771,2157,4950,560,80990,2763,84313,500,85893,521,86914,68,7717,73,7858,358,43375,337,44070,96,8766,88,8950,62,4708,90,4860,8,523,21,552,46,4851,4786,9683,1138,155833,5916,162887
LGA17200,331,56955,327,57613,61,2633,21,2715,200,5766,63,6029,86,1247,19,1352,86,1364,39,1489,10,485,16,511,67,1938,10878,12883,841,70388,11363,82592,317,51544,252,52113,56,2060,14,2130,191,4877,71,5139,86,1063,17,1166,80,1438,26,1544,11,641,11,663,71,2047,8355,10473,812,63670,8746,73228,648,108499,579,109726,117,4693,35,4845,391,10643,134,11168,172,2310,36,2518,166,2802,65,3033,21,1126,27,1174,138,3985,19233,23356,1653,134058,20109,155820
LGA17310,203,6030,41,6274,96,1086,8,1190,439,6628,58,7125,208,1944,25,2177,153,1372,25,1550,10,77,0,87,161,900,859,1920,1270,18037,1016,20323,303,7417,47,7767,134,1203,13,1350,487,6805,76,7368,209,1937,26,2172,121,1235,27,1383,4,60,0,64,110,1034,801,1945,1368,19691,990,22049,506,13447,88,14041,230,2289,21,2540,926,13433,134,14493,417,3881,51,4349,274,2607,52,2933,14,137,0,151,271,1934,1660,3865,2638,37728,2006,42372
LGA17350,3,493,6,502,5,121,3,129,10,833,11,854,9,273,0,282,4,222,3,229,0,3,0,3,3,81,54,138,34,2026,77,2137,4,645,0,649,0,125,0,125,12,828,8,848,3,231,10,244,13,210,0,223,0,0,3,3,0,100,53,153,32,2139,74,2245,7,1138,6,1151,5,246,3,254,22,1661,19,1702,12,504,10,526,17,432,3,452,0,3,3,6,3,181,107,291,66,4165,151,4382
LGA17400,7,690,8,705,4,165,3,172,36,841,3,880,29,266,3,298,30,244,5,279,4,13,0,17,7,125,153,285,117,2344,175,2636,21,815,4,840,15,145,5,165,42,874,11,927,24,240,0,264,27,200,3,230,0,8,0,8,12,131,109,252,141,2413,132,2686,28,1505,12,1545,19,310,8,337,78,1715,14,1807,53,506,3,562,57,444,8,509,4,21,0,25,19,256,262,537,258,4757,307,5322
LGA17420,71,39971,262,40304,14,2597,18,2629,70,11428,90,11588,16,2138,19,2173,5,1332,15,1352,0,261,8,269,7,1284,1528,2819,183,59011,1940,61134,94,41085,227,41406,12,2513,21,2546,75,13104,114,13293,20,2464,33,2517,12,1718,20,1750,0,383,6,389,4,1491,1398,2893,217,62758,1819,64794,165,81056,489,81710,26,5110,39,5175,145,24532,204,24881,36,4602,52,4690,17,3050,35,3102,0,644,14,658,11,2775,2926,5712,400,121769,3759,125928
LGA17450,3,320,3,326,3,129,0,132,5,421,9,435,3,141,0,144,4,135,0,139,0,11,0,11,22,162,53,237,40,1319,65,1424,3,404,6,413,3,107,0,110,3,373,6,382,3,113,0,116,0,76,3,79,3,7,0,10,3,53,31,87,18,1133,46,1197,6,724,9,739,6,236,0,242,8,794,15,817,6,254,0,260,4,211,3,218,3,18,0,21,25,215,84,324,58,2452,111,2621
LGA17500,19,1071,10,1100,15,282,0,297,38,1440,11,1489,20,490,9,519,12,392,3,407,0,16,0,16,11,201,148,360,115,3892,181,4188,39,1256,8,1303,10,281,0,291,46,1356,9,1411,26,431,0,457,16,314,0,330,3,15,0,18,23,203,141,367,163,3856,158,4177,58,2327,18,2403,25,563,0,588,84,2796,20,2900,46,921,9,976,28,706,3,737,3,31,0,34,34,404,289,727,278,7748,339,8365
LGA17550,212,10896,91,11199,78,2270,20,2368,256,9841,99,10196,109,2684,39,2832,76,2110,37,2223,8,96,4,108,66,1542,1309,2917,805,29439,1599,31843,240,12248,82,12570,70,2314,26,2410,290,10889,111,11290,98,3040,44,3182,84,2257,54,2395,3,74,3,80,58,1923,1255,3236,843,32745,1575,35163,452,23144,173,23769,148,4584,46,4778,546,20730,210,21486,207,5724,83,6014,160,4367,91,4618,11,170,7,188,124,3465,2564,6153,1648,62184,3174,67006
LGA17620,27,1356,11,1394,10,283,4,297,62,1862,14,1938,17,545,6,568,20,457,13,490,0,24,0,24,7,252,178,437,143,4779,226,5148,41,1822,15,1878,15,301,3,319,48,1640,15,1703,20,497,5,522,8,330,6,344,0,8,0,8,10,263,189,462,142,4861,233,5236,68,3178,26,3272,25,584,7,616,110,3502,29,3641,37,1042,11,1090,28,787,19,834,0,32,0,32,17,515,367,899,285,9640,459,10384
LGA17640,4,840,4,848,5,143,0,148,11,986,10,1007,3,287,3,293,4,286,8,298,3,11,0,14,3,117,93,213,33,2670,118,2821,9,1042,6,1057,0,164,0,164,19,871,6,896,10,233,3,246,0,220,5,225,0,9,0,9,0,116,83,199,38,2655,103,2796,13,1882,10,1905,5,307,0,312,30,1857,16,1903,13,520,6,539,4,506,13,523,3,20,0,23,3,233,176,412,71,5325,221,5617
LGA17650,17,728,5,750,10,112,0,122,34,709,11,754,14,208,0,222,25,166,3,194,0,9,3,12,10,60,83,153,110,1992,105,2207,28,938,7,973,8,104,0,112,36,708,0,744,15,161,0,176,12,119,3,134,0,9,0,9,7,74,61,142,106,2113,71,2290,45,1666,12,1723,18,216,0,234,70,1417,11,1498,29,369,0,398,37,285,6,328,0,18,3,21,17,134,144,295,216,4105,176,4497
LGA17700,3,95,0,98,0,34,4,38,3,156,0,159,0,53,0,53,7,48,0,55,0,5,0,5,0,36,23,59,13,427,27,467,0,118,3,121,0,33,0,33,4,132,0,136,7,38,0,45,0,32,0,32,0,0,0,0,0,28,18,46,11,381,21,413,3,213,3,219,0,67,4,71,7,288,0,295,7,91,0,98,7,80,0,87,0,5,0,5,0,64,41,105,24,808,48,880
LGA17750,170,8638,64,8872,43,1455,5,1503,252,6391,63,6706,112,1576,24,1712,83,1191,21,1295,8,61,6,75,59,756,636,1451,727,20068,819,21614,199,10018,59,10276,67,1351,11,1429,239,6560,55,6854,154,1658,31,1843,72,1115,25,1212,5,67,3,75,69,869,548,1486,805,21638,732,23175,369,18656,123,19148,110,2806,16,2932,491,12951,118,13560,266,3234,55,3555,155,2306,46,2507,13,128,9,150,128,1625,1184,2937,1532,41706,1551,44789
LGA17800,3,386,5,394,0,219,3,222,13,405,5,423,0,187,5,192,4,161,6,171,3,10,0,13,6,87,95,188,29,1455,119,1603,9,486,7,502,5,239,3,247,9,320,0,329,5,143,8,156,3,124,0,127,0,4,0,4,6,76,71,153,37,1392,89,1518,12,872,12,896,5,458,6,469,22,725,5,752,5,330,13,348,7,285,6,298,3,14,0,17,12,163,166,341,66,2847,208,3121
LGA17850,7,342,3,352,3,65,3,71,13,404,0,417,9,110,0,119,17,123,3,143,0,3,0,3,4,45,24,73,53,1092,33,1178,14,400,3,417,8,71,0,79,18,353,3,374,10,109,0,119,11,89,3,103,3,6,0,9,6,47,22,75,70,1075,31,1176,21,742,6,769,11,136,3,150,31,757,3,791,19,219,0,238,28,212,6,246,3,9,0,12,10,92,46,148,123,2167,64,2354
