region_id,NsQ_AD_DL_In_st_nsP,NsQ_AD_DL_TotM,NsQ_AD_DL_TotF,NsQ_AD_DL_TotP,NsQ_Crt_II_Ind_M,NsQ_Crt_II_Ind_F,NsQ_Crt_II_Ind_P,NsQ_Cer_II_No_Ind_M,NsQ_Cer_II_No_Ind_F,NsQ_Cer_II_No_Ind_P,NsQ_Ce_II_IndSt_nsM,NsQ_Ce_II_IndSt_nsF,NsQ_Ce_II_IndSt_nsP,NsQ_Crt_II_TotM,NsQ_Crt_II_TotF,NsQ_Crt_II_TotP,NsQ_Crt_III_ovr_Ind_M,NsQ_Crt_III_ovr_Ind_F,NsQ_Crt_III_ovr_Ind_P,NsQ_Cer_III_ov_No_In_M,NsQ_Cer_III_ov_No_In_F,NsQ_Cer_III_ov_No_In_P,NsQ_Ce_III_ov_Ind_s_nsM,NsQ_Ce_III_ov_Ind_s_nsF,NsQ_Ce_III_ov_Ind_s_nsP,NsQ_Crt_III_ovr_TotM,NsQ_Crt_III_ovr_TotF,NsQ_Crt_III_ovr_TotP,Mig_Sme_add_1_yr_ago_Indig_M,Mig_Sme_add_1_yr_ago_Indig_F,Mig_Sme_add_1_yr_ago_Indig_P,Mig_Sme_add_1_yr_ago_No_Ind_M,Mig_Sme_add_1_yr_ago_No_Ind_F,Mig_Sme_add_1_yr_ago_No_Ind_P,Mig_sa_ad_1_yr_ag_IndSt_nsM,Mig_sa_ad_1_yr_ag_IndSt_nsF,Mig_sa_ad_1_yr_ag_IndSt_nsP,Mig_Sme_add_1_yr_ago_TotM,Mig_Sme_add_1_yr_ago_TotF,Mig_Sme_add_1_yr_ago_TotP,Mig_Diff_add_1_yr_ago_Indig_M,Mig_Diff_add_1_yr_ago_Indig_F,Mig_Diff_add_1_yr_ago_Indig_P,Mig_Diff_ad_1_yr_ago_No_Ind_M,Mig_Diff_ad_1_yr_ago_No_Ind_F,Mig_Diff_ad_1_yr_ago_No_Ind_P,Mig_Dif_ad_1_yr_ag_In_st_nsM,Mig_Dif_ad_1_yr_ag_In_st_nsF,Mig_Dif_ad_1_yr_ag_In_st_nsP,Mig_Diff_add_1_yr_ago_TotM,Mig_Diff_add_1_yr_ago_TotF,Mig_Diff_add_1_yr_ago_TotP,Mig_Sme_add_5_ago_Indig_M,Mig_Sme_add_5_ago_Indig_F,Mig_Sme_add_5_ago_Indig_P,Mig_Sme_ad_5_ago_No_Ind_M,Mig_Sme_ad_5_ago_No_Ind_F,Mig_Sme_ad_5_ago_No_Ind_P,Mig_sa_ad_5_ag_In_st_nsM,Mig_sa_ad_5_ag_In_st_nsF,Mig_sa_ad_5_ag_In_st_nsP,Mig_Sme_add_5_ago_TotM,Mig_Sme_add_5_ago_TotF,Mig_Sme_add_5_ago_TotP,Mig_Diff_add_5_ago_Ind_M,Mig_Diff_add_5_ago_Ind_F,Mig_Diff_add_5_ago_Ind_P,Mig_Diff_ad_5_ag_No_Ind_M,Mig_Diff_ad_5_ag_No_Ind_F,Mig_Diff_ad_5_ag_No_Ind_P,Mi_Dif_ad_5_ag_In_st_nsM,Mi_Dif_ad_5_ag_In_st_nsF,Mi_Dif_ad_5_ag_In_st_nsP,Mig_Diff_add_5_ago_TotM,Mig_Diff_add_5_ago_TotF,Mig_Diff_add_5_ago_TotP
IARE401009,47,3154,3476,6630,4,5,9,272,439,711,0,3,3,276,447,723,42,27,69,7150,3099,10249,62,24,86,7254,3150,10404,246,242,488,33686,36304,69990,368,459,827,34300,37005,71305,66,75,141,6490,6752,13242,75,79,154,6631,6906,13537,147,157,304,22157,24249,46406,263,328,591,22567,24734,47301,127,131,258,16020,16833,32853,135,154,289,16282,17118,33400
IARE401010,6,317,504,821,4,4,8,79,144,223,0,0,0,83,148,231,19,8,27,1859,811,2670,19,6,25,1897,825,2722,121,126,247,8055,7777,15832,93,92,185,8269,7995,16264,51,31,82,945,935,1880,12,12,24,1008,978,1986,78,68,146,5889,5537,11426,76,78,154,6043,5683,11726,80,77,157,2680,2729,5409,19,25,44,2779,2831,5610
IARE401011,28,2565,3166,5731,6,8,14,286,487,773,5,0,5,297,495,792,50,31,81,7823,3245,11068,51,16,67,7924,3292,11216,303,330,633,31966,34310,66276,313,409,722,32582,35049,67631,107,96,203,5325,5772,11097,53,66,119,5485,5934,11419,171,186,357,21871,23650,45521,200,288,488,22242,24124,46366,187,200,387,13379,14405,27784,129,119,248,13695,14724,28419
IARE401012,6,267,451,718,4,10,14,113,188,301,0,0,0,117,198,315,43,34,77,1675,840,2515,18,3,21,1736,877,2613,322,310,632,7094,7384,14478,101,101,202,7517,7795,15312,104,120,224,1382,1325,2707,17,13,30,1503,1458,2961,182,188,370,4679,4807,9486,60,66,126,4921,5061,9982,173,181,354,3262,3406,6668,38,37,75,3473,3624,7097
IARE401013,0,146,234,380,0,4,4,31,68,99,0,0,0,31,72,103,29,13,42,634,317,951,4,0,4,667,330,997,147,143,290,3482,3299,6781,50,42,92,3679,3484,7163,31,44,75,396,396,792,4,3,7,431,443,874,105,100,205,2583,2403,4986,39,33,72,2727,2536,5263,45,66,111,1106,1098,2204,9,8,17,1160,1172,2332
IARE401014,50,4052,5668,9720,12,18,30,661,1237,1898,6,11,17,679,1266,1945,107,101,208,17491,7815,25306,131,38,169,17729,7954,25683,744,799,1543,63799,65789,129588,605,637,1242,65148,67225,132373,196,235,431,9159,10101,19260,106,106,212,9461,10442,19903,432,462,894,43726,44753,88479,423,456,879,44581,45671,90252,384,455,839,24648,26759,51407,217,218,435,25249,27432,52681
IARE401015,22,1272,1727,2999,10,25,35,387,734,1121,3,4,7,400,763,1163,86,84,170,6699,3593,10292,62,35,97,6847,3712,10559,837,841,1678,29733,29948,59681,443,489,932,31013,31278,62291,269,294,563,5521,6034,11555,78,79,157,5868,6407,12275,440,427,867,19181,19100,38281,278,269,547,19899,19796,39695,457,539,996,13117,14037,27154,150,191,341,13724,14767,28491
IARE401016,38,2906,3495,6401,13,30,43,369,653,1022,3,3,6,385,686,1071,111,112,223,9016,4016,13032,89,42,131,9216,4170,13386,902,1005,1907,42306,43643,85949,602,594,1196,43810,45242,89052,257,265,522,8021,7798,15819,102,105,207,8380,8168,16548,515,576,1091,27460,28821,56281,388,408,796,28363,29805,58168,480,547,1027,19689,19651,39340,206,177,383,20375,20375,40750
IARE401017,3,157,249,406,0,0,0,29,54,83,0,0,0,29,54,83,6,4,10,728,411,1139,9,0,9,743,415,1158,57,65,122,3648,3689,7337,50,52,102,3755,3806,7561,14,13,27,519,506,1025,9,5,14,542,524,1066,34,33,67,2657,2673,5330,28,35,63,2719,2741,5460,27,30,57,1278,1285,2563,21,19,40,1326,1334,2660
IARE401018,35,2486,3389,5875,12,20,32,519,952,1471,4,5,9,535,977,1512,125,112,237,11807,5405,17212,90,43,133,12022,5560,17582,912,946,1858,50527,51340,101867,670,732,1402,52109,53018,105127,202,222,424,7842,7808,15650,120,99,219,8164,8129,16293,544,578,1122,34542,34828,69370,469,505,974,35555,35911,71466,401,452,853,19808,20380,40188,210,203,413,20419,21035,41454
IARE401019,19,994,1667,2661,4,8,12,282,579,861,5,5,10,291,592,883,62,55,117,6025,2733,8758,36,19,55,6123,2807,8930,401,384,785,25607,25435,51042,282,319,601,26290,26138,52428,100,139,239,3646,3850,7496,51,55,106,3797,4044,7841,246,227,473,17504,17143,34647,206,238,444,17956,17608,35564,191,234,425,9840,10420,20260,85,97,182,10116,10751,20867
IARE401020,20,3215,3718,6933,3,9,12,309,575,884,3,3,6,315,587,902,37,48,85,10193,4173,14366,63,29,92,10293,4250,14543,296,331,627,39763,41366,81129,358,421,779,40417,42118,82535,62,74,136,4470,4759,9229,40,45,85,4572,4878,9450,195,200,395,29091,30068,59159,277,323,600,29563,30591,60154,135,158,293,12753,13633,26386,87,115,202,12975,13906,26881
IARE401021,74,4890,6342,11232,3,8,11,344,516,860,3,3,6,350,527,877,34,21,55,7448,3457,10905,60,24,84,7542,3502,11044,206,235,441,55183,60569,115752,450,557,1007,55839,61361,117200,47,76,123,8759,9933,18692,80,86,166,8886,10095,18981,118,136,254,38288,42150,80438,334,410,744,38740,42696,81436,109,157,266,22423,25177,47600,143,176,319,22675,25510,48185
IARE401022,4,272,487,759,3,3,6,58,92,150,0,0,0,61,95,156,6,9,15,1372,656,2028,3,7,10,1381,672,2053,63,70,133,6214,6165,12379,88,61,149,6365,6296,12661,32,14,46,941,994,1935,15,15,30,988,1023,2011,35,45,80,4178,4084,8262,63,49,112,4276,4178,8454,46,33,79,2517,2646,5163,31,16,47,2594,2695,5289
IARE401023,5,429,727,1156,0,4,4,91,154,245,0,0,0,91,158,249,35,25,60,2668,1066,3734,29,3,32,2732,1094,3826,228,261,489,10687,10537,21224,154,154,308,11069,10952,22021,66,59,125,1574,1682,3256,14,21,35,1654,1762,3416,157,154,311,7455,7319,14774,106,108,214,7718,7581,15299,95,117,212,4181,4329,8510,41,39,80,4317,4485,8802
IARE402001,0,19,18,37,5,17,22,0,3,3,0,0,0,5,20,25,27,28,55,33,7,40,0,0,0,60,35,95,932,967,1899,121,102,223,3,6,9,1056,1075,2131,60,77,137,37,41,78,0,0,0,97,118,215,779,836,1615,54,33,87,0,0,0,833,869,1702,129,120,249,104,98,202,3,3,6,236,221,457
IARE402002,0,32,50,82,0,0,0,4,6,10,0,0,0,4,6,10,7,3,10,165,63,228,3,0,3,175,66,241,86,105,191,612,411,1023,16,12,28,714,528,1242,23,31,54,114,97,211,0,3,3,137,131,268,48,63,111,451,269,720,11,8,19,510,340,850,52,52,104,245,209,454,0,3,3,297,264,561
IARE402003,3,173,182,355,6,6,12,33,46,79,0,3,3,39,55,94,32,12,44,1216,326,1542,7,0,7,1255,338,1593,211,174,385,2756,1912,4668,27,26,53,2994,2112,5106,67,53,120,1143,797,1940,13,10,23,1223,860,2083,145,120,265,1368,885,2253,15,9,24,1528,1014,2542,101,88,189,2261,1590,3851,19,15,34,2381,1693,4074
IARE402004,7,445,882,1327,3,9,12,106,264,370,0,0,0,109,273,382,47,40,87,3122,1263,4385,25,7,32,3194,1310,4504,345,370,715,13382,13333,26715,174,203,377,13901,13906,27807,116,137,253,1692,1824,3516,29,28,57,1837,1989,3826,211,232,443,9861,9598,19459,124,155,279,10196,9985,20181,181,206,387,4378,4770,9148,61,48,109,4620,5024,9644
IARE402005,3,206,282,488,12,32,44,43,73,116,0,0,0,55,105,160,95,61,156,1376,388,1764,14,0,14,1485,449,1934,802,875,1677,4336,4385,8721,64,60,124,5202,5320,10522,181,223,404,632,662,1294,13,14,27,826,899,1725,540,556,1096,3140,3088,6228,54,43,97,3734,3687,7421,319,413,732,1503,1620,3123,14,19,33,1836,2052,3888
IARE402006,0,305,463,768,6,11,17,78,188,266,0,0,0,84,199,283,36,36,72,2760,860,3620,20,3,23,2816,899,3715,314,351,665,8687,8466,17153,110,117,227,9111,8934,18045,96,112,208,1378,1372,2750,16,5,21,1490,1489,2979,180,197,377,6163,5945,12108,81,88,169,6424,6230,12654,172,205,377,3264,3305,6569,24,27,51,3460,3537,6997
IARE403001,0,61,90,151,5,10,15,11,6,17,0,0,0,16,16,32,34,32,66,265,108,373,5,3,8,304,143,447,306,341,647,1034,975,2009,12,11,23,1352,1327,2679,76,99,175,212,199,411,10,3,13,298,301,599,199,213,412,739,688,1427,8,8,16,946,909,1855,141,176,317,460,435,895,8,8,16,609,619,1228
IARE403002,0,245,465,710,3,3,6,56,117,173,0,3,3,59,123,182,23,10,33,1503,644,2147,12,3,15,1538,657,2195,192,197,389,6696,6251,12947,86,71,157,6974,6519,13493,34,36,70,969,929,1898,10,6,16,1013,971,1984,125,135,260,4888,4383,9271,65,61,126,5078,4579,9657,76,76,152,2339,2339,4678,23,12,35,2438,2427,4865
IARE403003,4,220,425,645,5,12,17,70,129,199,0,5,5,75,146,221,30,20,50,1370,650,2020,4,4,8,1404,674,2078,263,284,547,5109,5343,10452,53,55,108,5425,5682,11107,87,95,182,940,1059,1999,9,13,22,1036,1167,2203,133,146,279,3397,3514,6911,36,40,76,3566,3700,7266,157,185,342,2269,2515,4784,21,22,43,2447,2722,5169
IARE494994,0,71,78,149,0,0,0,17,23,40,0,0,0,17,23,40,6,4,10,300,84,384,3,3,6,309,91,400,19,9,28,340,199,539,9,13,22,368,221,589,42,37,79,1005,848,1853,16,11,27,1063,896,1959,13,12,25,193,100,293,6,8,14,212,120,332,44,29,73,1061,835,1896,14,14,28,1119,878,1997
IARE497997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5
IARE501001,0,315,465,780,16,26,42,27,63,90,0,0,0,43,89,132,141,80,221,1193,398,1591,19,4,23,1353,482,1835,964,1082,2046,3280,2974,6254,54,46,100,4298,4102,8400,274,321,595,1139,1259,2398,15,7,22,1428,1587,3015,579,667,1246,1626,1364,2990,43,22,65,2248,2053,4301,474,579,1053,2497,2602,5099,19,17,36,2990,3198,6188
IARE501002,0,17,19,36,15,19,34,0,3,3,0,0,0,15,22,37,71,21,92,61,13,74,0,0,0,132,34,166,647,622,1269,159,117,276,4,3,7,810,742,1552,59,71,130,61,51,112,0,0,0,120,122,242,524,526,1050,84,47,131,0,3,3,608,576,1184,100,93,193,122,110,232,0,0,0,222,203,425
IARE502001,6,96,118,214,4,16,20,15,35,50,0,0,0,19,51,70,32,20,52,448,148,596,7,3,10,487,171,658,417,470,887,1569,1408,2977,33,33,66,2019,1911,3930,61,68,129,315,315,630,9,8,17,385,391,776,272,308,580,1020,904,1924,18,23,41,1310,1235,2545,143,163,306,734,713,1447,16,9,25,893,885,1778
IARE502002,0,27,27,54,0,0,0,5,4,9,3,3,6,8,7,15,4,3,7,167,25,192,3,0,3,174,28,202,146,159,305,404,234,638,12,5,17,562,398,960,52,53,105,152,95,247,6,3,9,210,151,361,93,88,181,222,124,346,8,0,8,323,212,535,77,93,170,317,201,518,4,6,10,398,300,698
IARE502003,0,93,183,276,0,7,7,24,29,53,0,0,0,24,36,60,13,3,16,557,190,747,3,3,6,573,196,769,143,139,282,2268,2076,4344,28,13,41,2439,2228,4667,37,42,79,337,305,642,10,5,15,384,352,736,66,65,131,1596,1426,3022,15,9,24,1677,1500,3177,80,92,172,866,808,1674,17,5,22,963,905,1868
IARE502004,12,673,1087,1760,10,21,31,115,297,412,0,0,0,125,318,443,130,72,202,3629,1355,4984,31,11,42,3790,1438,5228,968,1147,2115,12087,12271,24358,164,173,337,13219,13591,26810,354,432,786,2641,2873,5514,51,38,89,3046,3343,6389,495,597,1092,7559,7619,15178,115,115,230,8169,8331,16500,604,752,1356,6214,6559,12773,70,65,135,6888,7376,14264
IARE502005,0,162,236,398,0,3,3,18,49,67,0,0,0,18,52,70,14,9,23,856,260,1116,11,0,11,881,269,1150,113,116,229,3097,2787,5884,44,40,84,3254,2943,6197,48,41,89,676,540,1216,9,5,14,733,586,1319,53,65,118,2044,1772,3816,25,27,52,2122,1864,3986,84,69,153,1498,1339,2837,22,10,32,1604,1418,3022
IARE502006,0,33,11,44,4,3,7,5,4,9,0,0,0,9,7,16,6,3,9,116,31,147,0,0,0,122,34,156,147,183,330,273,131,404,9,4,13,429,318,747,38,45,83,188,97,285,4,3,7,230,145,375,95,130,225,146,65,211,4,0,4,245,195,440,71,79,150,299,147,446,7,4,11,377,230,607
IARE502007,3,30,47,77,3,0,3,4,8,12,0,0,0,7,8,15,5,5,10,174,52,226,3,0,3,182,57,239,80,66,146,470,415,885,10,8,18,560,489,1049,29,34,63,140,121,261,5,3,8,174,158,332,60,55,115,297,232,529,3,4,7,360,291,651,38,36,74,284,270,554,9,5,14,331,311,642
IARE503001,0,297,459,756,0,10,10,46,138,184,0,0,0,46,148,194,24,16,40,1539,567,2106,18,5,23,1581,588,2169,210,233,443,5588,5470,11058,62,73,135,5860,5776,11636,50,84,134,1353,1301,2654,16,9,25,1419,1394,2813,109,105,214,3575,3488,7063,43,53,96,3727,3646,7373,116,173,289,2842,2793,5635,29,23,52,2987,2989,5976
IARE503002,0,82,93,175,0,5,5,17,21,38,0,0,0,17,26,43,21,16,37,586,144,730,5,0,5,612,160,772,198,204,402,1688,1402,3090,28,26,54,1914,1632,3546,68,81,149,567,425,992,7,10,17,642,516,1158,112,115,227,911,748,1659,9,13,22,1032,876,1908,118,135,253,1153,931,2084,16,15,31,1287,1081,2368
IARE503003,3,492,780,1272,6,18,24,75,172,247,0,4,4,81,194,275,68,53,121,3576,1077,4653,38,0,38,3682,1130,4812,690,750,1440,9716,9039,18755,134,113,247,10540,9902,20442,210,246,456,3051,2766,5817,39,33,72,3300,3045,6345,339,359,698,4994,4509,9503,73,64,137,5406,4932,10338,399,507,906,6773,6361,13134,66,56,122,7238,6924,14162
IARE503004,0,35,25,60,0,6,6,7,5,12,0,0,0,7,11,18,23,12,35,235,24,259,0,0,0,258,36,294,498,513,1011,409,126,535,0,0,0,907,639,1546,54,62,116,224,102,326,0,0,0,278,164,442,361,391,752,171,50,221,3,0,3,535,441,976,137,127,264,449,175,624,0,0,0,586,302,888
IARE503005,0,57,44,101,0,5,5,10,13,23,0,3,3,10,21,31,10,4,14,360,48,408,5,0,5,375,52,427,182,192,374,744,353,1097,6,7,13,932,552,1484,38,54,92,408,203,611,5,0,5,451,257,708,131,128,259,307,131,438,3,3,6,441,262,703,65,93,158,794,378,1172,8,3,11,867,474,1341
IARE503006,0,5,0,5,0,3,3,0,0,0,0,0,0,0,3,3,0,5,5,12,0,12,0,0,0,12,5,17,145,202,347,33,14,47,0,3,3,178,219,397,8,10,18,16,10,26,0,0,0,24,20,44,132,178,310,9,6,15,0,3,3,141,187,328,13,15,28,39,19,58,0,0,0,52,34,86
IARE503007,0,33,19,52,0,0,0,0,3,3,0,0,0,0,3,3,12,3,15,229,18,247,0,0,0,241,21,262,113,98,211,329,97,426,0,0,0,442,195,637,31,38,69,229,65,294,4,3,7,264,106,370,60,58,118,136,36,172,4,0,4,200,94,294,69,68,137,413,121,534,3,0,3,485,189,674
IARE504001,0,19,13,32,3,3,6,3,3,6,0,0,0,6,6,12,16,7,23,78,12,90,0,0,0,94,19,113,203,185,388,107,37,144,3,0,3,313,222,535,26,20,46,89,46,135,0,3,3,115,69,184,172,154,326,63,24,87,0,0,0,235,178,413,38,36,74,130,63,193,0,3,3,168,102,270
IARE504002,0,9,14,23,0,3,3,0,3,3,0,0,0,0,6,6,11,5,16,54,9,63,0,0,0,65,14,79,495,504,999,113,48,161,0,0,0,608,552,1160,37,39,76,61,41,102,0,0,0,98,80,178,423,437,860,54,21,75,3,0,3,480,458,938,62,61,123,114,63,177,0,0,0,176,124,300
IARE504003,0,18,28,46,3,10,13,0,3,3,0,0,0,3,13,16,38,5,43,43,17,60,0,0,0,81,22,103,392,487,879,98,92,190,0,0,0,490,579,1069,71,68,139,71,75,146,0,0,0,142,143,285,309,398,707,37,27,64,0,0,0,346,425,771,88,115,203,129,135,264,0,3,3,217,253,470
IARE504004,0,0,6,6,0,5,5,0,0,0,0,0,0,0,5,5,17,5,22,3,0,3,0,0,0,20,5,25,172,148,320,7,10,17,0,0,0,179,158,337,15,20,35,3,4,7,0,0,0,18,24,42,134,125,259,5,3,8,0,0,0,139,128,267,25,21,46,3,13,16,0,0,0,28,34,62
IARE504005,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,13,8,21,3,3,6,0,0,0,16,11,27,172,186,358,14,11,25,3,0,3,189,197,386,11,20,31,5,8,13,0,0,0,16,28,44,155,169,324,4,4,8,3,0,3,162,173,335,13,24,37,16,16,32,0,0,0,29,40,69
IARE504006,0,111,141,252,12,14,26,14,22,36,0,0,0,26,36,62,43,25,68,433,120,553,3,0,3,479,145,624,450,521,971,1012,937,1949,16,11,27,1478,1469,2947,119,139,258,519,463,982,14,11,25,652,613,1265,275,302,577,467,367,834,13,7,20,755,676,1431,227,270,497,973,947,1920,13,10,23,1213,1227,2440
IARE504007,3,23,50,73,0,0,0,0,6,6,0,0,0,0,6,6,15,3,18,117,39,156,0,0,0,132,42,174,143,142,285,324,308,632,5,4,9,472,454,926,29,21,50,87,79,166,3,0,3,119,100,219,113,103,216,176,159,335,3,3,6,292,265,557,44,37,81,217,203,420,3,0,3,264,240,504
IARE504008,3,10,11,21,3,7,10,0,4,4,0,0,0,3,11,14,14,10,24,33,8,41,0,0,0,47,18,65,112,137,249,107,81,188,3,5,8,222,223,445,58,73,131,50,44,94,0,0,0,108,117,225,77,91,168,59,34,93,3,3,6,139,128,267,71,91,162,74,81,155,0,3,3,145,175,320
IARE505001,17,1455,2155,3610,10,11,21,170,414,584,3,0,3,183,425,608,87,62,149,6837,3054,9891,68,29,97,6992,3145,10137,636,627,1263,22689,22837,45526,241,236,477,23566,23700,47266,168,170,338,4866,5225,10091,51,61,112,5085,5456,10541,318,298,616,13587,13642,27229,161,158,319,14066,14098,28164,369,370,739,11869,12496,24365,91,100,191,12329,12966,25295
IARE505002,7,455,527,982,5,3,8,44,70,114,0,3,3,49,76,125,22,7,29,1413,553,1966,6,4,10,1441,564,2005,148,145,293,5460,5572,11032,58,79,137,5666,5796,11462,41,32,73,983,975,1958,13,11,24,1037,1018,2055,88,83,171,3662,3788,7450,40,58,98,3790,3929,7719,86,76,162,2355,2429,4784,20,19,39,2461,2524,4985
IARE505003,27,2118,2422,4540,3,10,13,145,269,414,0,4,4,148,283,431,36,28,64,5383,1957,7340,51,17,68,5470,2002,7472,241,312,553,22926,23109,46035,297,284,581,23464,23705,47169,105,119,224,4503,4532,9035,35,42,77,4643,4693,9336,151,179,330,14659,15006,29665,206,197,403,15016,15382,30398,158,210,368,11125,11041,22166,101,99,200,11384,11350,22734
IARE505004,15,1073,1249,2322,3,8,11,109,152,261,0,0,0,112,160,272,47,31,78,3228,1108,4336,30,8,38,3305,1147,4452,347,438,785,12302,12268,24570,156,181,337,12805,12887,25692,86,113,199,3173,2837,6010,54,47,101,3313,2997,6310,156,230,386,7214,7351,14565,84,107,191,7454,7688,15142,226,264,490,7253,6828,14081,94,88,182,7573,7180,14753
IARE505005,38,2955,3516,6471,4,8,12,181,310,491,0,3,3,185,321,506,52,23,75,6374,2514,8888,49,26,75,6475,2563,9038,330,321,651,32299,32977,65276,320,305,625,32949,33603,66552,87,84,171,6799,6532,13331,70,65,135,6956,6681,13637,194,165,359,19972,21184,41156,212,201,413,20378,21550,41928,166,172,338,16867,16365,33232,123,120,243,17156,16657,33813
IARE505006,26,2521,3317,5838,3,15,18,254,461,715,3,0,3,260,476,736,57,49,106,9157,3371,12528,80,23,103,9294,3443,12737,554,623,1177,33534,33920,67454,363,346,709,34451,34889,69340,161,160,321,6595,6516,13111,70,65,135,6826,6741,13567,298,341,639,20196,20612,40808,239,240,479,20733,21193,41926,313,348,661,17029,17232,34261,142,125,267,17484,17705,35189
IARE505007,18,1104,1428,2532,0,6,6,83,121,204,0,0,0,83,127,210,19,10,29,2388,867,3255,15,6,21,2422,883,3305,151,167,318,12158,13018,25176,129,148,277,12438,13333,25771,44,47,91,2605,2728,5333,33,31,64,2682,2806,5488,74,84,158,7753,8300,16053,105,114,219,7932,8498,16430,100,116,216,6155,6546,12701,46,48,94,6301,6710,13011
IARE505008,48,2737,3558,6295,15,14,29,328,558,886,3,4,7,346,576,922,124,111,235,10572,4549,15121,143,68,211,10839,4728,15567,836,971,1807,40078,40260,80338,448,455,903,41362,41686,83048,211,219,430,7270,7324,14594,81,65,146,7562,7608,15170,502,573,1075,25028,25229,50257,297,314,611,25827,26116,51943,398,448,846,18951,19286,38237,170,145,315,19519,19879,39398
IARE505009,68,5614,7035,12649,5,9,14,373,794,1167,0,8,8,378,811,1189,52,39,91,15970,5840,21810,125,57,182,16147,5936,22083,314,331,645,61325,63019,124344,502,579,1081,62141,63929,126070,89,94,183,9386,9784,19170,71,46,117,9546,9924,19470,182,190,372,42484,43947,86431,384,424,808,43050,44561,87611,166,183,349,24175,24921,49096,139,143,282,24480,25247,49727
IARE505010,21,1558,2219,3777,5,10,15,129,280,409,0,0,0,134,290,424,46,28,74,5714,2067,7781,49,24,73,5809,2119,7928,318,365,683,21106,21645,42751,224,236,460,21648,22246,43894,80,95,175,3060,3213,6273,19,18,37,3159,3326,6485,175,202,377,14241,14492,28733,159,172,331,14575,14866,29441,170,218,388,8435,8970,17405,58,58,116,8663,9246,17909
IARE505011,6,506,808,1314,4,10,14,80,207,287,0,0,0,84,217,301,35,44,79,2846,1252,4098,26,11,37,2907,1307,4214,290,294,584,10090,10066,20156,142,135,277,10522,10495,21017,120,111,231,2223,2481,4704,36,49,85,2379,2641,5020,161,155,316,5828,5692,11520,77,84,161,6066,5931,11997,191,203,394,5403,5768,11171,69,66,135,5663,6037,11700
IARE505012,49,3674,4687,8361,4,4,8,174,325,499,3,3,6,181,332,513,25,7,32,6781,2547,9328,61,17,78,6867,2571,9438,190,217,407,37868,41396,79264,337,377,714,38395,41990,80385,66,59,125,6426,6720,13146,56,64,120,6548,6843,13391,104,120,224,25913,28494,54407,240,292,532,26257,28906,55163,125,130,255,16104,17514,33618,120,115,235,16349,17759,34108
IARE505013,18,1156,1576,2732,5,6,11,77,205,282,0,3,3,82,214,296,48,19,67,4063,1540,5603,27,9,36,4138,1568,5706,269,259,528,14871,15290,30161,125,152,277,15265,15701,30966,64,71,135,1905,1978,3883,18,20,38,1987,2069,4056,171,181,352,10733,10952,21685,101,117,218,11005,11250,22255,114,112,226,5152,5474,10626,35,38,73,5301,5624,10925
IARE505014,54,4090,5413,9503,0,8,8,197,312,509,0,0,0,197,320,517,28,9,37,5249,2140,7389,55,21,76,5332,2170,7502,187,166,353,44023,45547,89570,364,438,802,44574,46151,90725,73,106,179,12483,12443,24926,86,72,158,12642,12621,25263,101,79,180,26226,28091,54317,226,294,520,26553,28464,55017,131,178,309,27595,27217,54812,185,169,354,27911,27564,55475
IARE505015,46,2672,3477,6149,6,18,24,350,748,1098,5,0,5,361,766,1127,105,64,169,12026,5131,17157,98,20,118,12229,5215,17444,617,636,1253,37290,38351,75641,428,389,817,38335,39376,77711,179,206,385,8988,9360,18348,93,93,186,9260,9659,18919,283,315,598,21301,21782,43083,272,258,530,21856,22355,44211,377,405,782,21390,22481,43871,186,165,351,21953,23051,45004
IARE505016,7,383,607,990,0,0,0,48,113,161,0,0,0,48,113,161,11,9,20,2148,867,3015,21,5,26,2180,881,3061,82,87,169,6717,6640,13357,70,76,146,6869,6803,13672,20,32,52,1389,1464,2853,11,20,31,1420,1516,2936,39,45,84,3979,3932,7911,44,53,97,4062,4030,8092,42,59,101,3525,3682,7207,33,32,65,3600,3773,7373
IARE505017,36,2716,3194,5910,4,8,12,156,247,403,0,0,0,160,255,415,33,33,66,4476,1860,6336,41,9,50,4550,1902,6452,327,344,671,24801,25842,50643,207,244,451,25335,26430,51765,101,106,207,7522,7526,15048,51,67,118,7674,7699,15373,167,182,349,13566,14705,28271,120,153,273,13853,15040,28893,197,207,404,17047,16833,33880,94,128,222,17338,17168,34506
IARE505018,93,7293,8684,15977,13,25,38,469,804,1273,5,5,10,487,834,1321,103,88,191,14963,6068,21031,135,41,176,15201,6197,21398,793,924,1717,75669,79854,155523,822,966,1788,77284,81744,159028,220,288,508,16426,16607,33033,166,147,313,16812,17042,33854,426,516,942,46474,49998,96472,535,656,1191,47435,51170,98605,474,571,1045,39988,41049,81037,331,328,659,40793,41948,82741
