region_id,M_Ind_15_19_PD_GD_GCL,M_Ind_15_19_BDL,M_Ind_15_19_ADip_DipL,M_Ind_15_19_CL_nfd,M_Ind_15_19_Ct_III_IV,M_Ind_15_19_Ct_I_II,M_Ind_15_19_LoE_NS,M_Ind_15_19_Tot,M_Ind_20_24_PD_GD_GCL,M_Ind_20_24_BDL,M_Ind_20_24_ADip_DipL,M_Ind_20_24_CL_nfd,M_Ind_20_24_Ct_III_IV,M_Ind_20_24_Ct_I_II,M_Ind_20_24_LoE_NS,M_Ind_20_24_Tot,M_Ind_25_34_PD_GD_GCL,M_Ind_25_34_BDL,M_Ind_25_34_ADip_DipL,M_Ind_25_34_CL_nfd,M_Ind_25_34_Ct_III_IV,M_Ind_25_34_Ct_I_II,M_Ind_25_34_LoE_NS,M_Ind_25_34_Tot,M_Ind_35_44_PD_GD_GCL,M_Ind_35_44_BDL,M_Ind_35_44_ADip_DipL,M_Ind_35_44_CL_nfd,M_Ind_35_44_Ct_III_IV,M_Ind_35_44_Ct_I_II,M_Ind_35_44_LoE_NS,M_Ind_35_44_Tot,M_Ind_45_54_PD_GD_GCL,M_Ind_45_54_BDL,M_Ind_45_54_ADip_DipL,M_Ind_45_54_CL_nfd,M_Ind_45_54_Ct_III_IV,M_Ind_45_54_Ct_I_II,M_Ind_45_54_LoE_NS,M_Ind_45_54_Tot,M_Ind_55_64_PD_GD_GCL,M_Ind_55_64_BDL,M_Ind_55_64_ADip_DipL,M_Ind_55_64_CL_nfd,M_Ind_55_64_Ct_III_IV,M_Ind_55_64_Ct_I_II,M_Ind_55_64_LoE_NS,M_Ind_55_64_Tot,M_Ind_65ov_PtgdDe_GdDp_GdCt,M_Ind_65ov_BDL,M_Ind_65ov_ADip_DipL,M_Ind_65ov_CL_nfd,M_Ind_65ov_Ct_III_IV,M_Ind_65ov_Ct_I_II,M_Ind_65ov_LoE_NS,M_Ind_65ov_Tot,M_Ind_Tot_PD_GD_GCL,M_Ind_Tot_BDL,M_Ind_Tot_ADip_DipL,M_Ind_Tot_CL_nfd,M_Ind_Tot_Ct_III_IV,M_Ind_Tot_Ct_I_II,M_Ind_Tot_LoE_NS,M_Ind_Tot_Tot,M_NonI_15_19_PD_GD_GCL,M_NonI_15_19_BDL,M_NonI_15_19_ADip_DipL,M_NonI_15_19_CL_nfd,M_NonI_15_19_Ct_III_IV,M_NonI_15_19_Ct_I_II,M_NonI_15_19_LoE_NS,M_NonI_15_19_Tot,M_NonI_20_24_PD_GD_GCL,M_NonI_20_24_BDL,M_NonI_20_24_ADip_DipL,M_NonI_20_24_CL_nfd,M_NonI_20_24_Ct_III_IV,M_NonI_20_24_Ct_I_II,M_NonI_20_24_LoE_NS,M_NonI_20_24_Tot,M_NonI_25_34_PD_GD_GCL,M_NonI_25_34_BDL,M_NonI_25_34_ADip_DipL,M_NonI_25_34_CL_nfd,M_NonI_25_34_Ct_III_IV,M_NonI_25_34_Ct_I_II,M_NonI_25_34_LoE_NS,M_NonI_25_34_Tot,M_NonI_35_44_PD_GD_GCL,M_NonI_35_44_BDL,M_NonI_35_44_ADip_DipL,M_NonI_35_44_CL_nfd,M_NonI_35_44_Ct_III_IV,M_NonI_35_44_Ct_I_II,M_NonI_35_44_LoE_NS,M_NonI_35_44_Tot,M_NonI_45_54_PD_GD_GCL,M_NonI_45_54_BDL,M_NonI_45_54_ADip_DipL,M_NonI_45_54_CL_nfd,M_NonI_45_54_Ct_III_IV,M_NonI_45_54_Ct_I_II,M_NonI_45_54_LoE_NS,M_NonI_45_54_Tot,M_NonI_55_64_PD_GD_GCL,M_NonI_55_64_BDL,M_NonI_55_64_ADip_DipL,M_NonI_55_64_CL_nfd,M_NonI_55_64_Ct_III_IV,M_NonI_55_64_Ct_I_II,M_NonI_55_64_LoE_NS,M_NonI_55_64_Tot,M_NonI_65ov_PtgdDe_GdDp_GdCt,M_NonI_65ov_BDL,M_NonI_65ov_ADip_DipL,M_NonI_65ov_CL_nfd,M_NonI_65ov_Ct_III_IV,M_NonI_65ov_Ct_I_II,M_NonI_65ov_LoE_NS,M_NonI_65ov_Tot,M_NonI_TotPdDe_GdDp_GdCt,M_NonI_Tot_BDL,M_NonI_Tot_ADip_DipL,M_NonI_Tot_CL_nfd,M_NonI_Tot_Ct_III_IV,M_NonI_Tot_Ct_I_II,M_NonI_Tot_LoE_NS,M_NonI_Tot_Tot,M_IS_NS_15_19_PD_GD_GCLL,M_IS_NS_15_19_BDL,M_IS_NS_15_19_ADip_DipL,M_IS_NS_15_19_CL_nfd,M_IS_NS_15_19_Ct_III_IV_L,M_IS_NS_15_19_Ct_I_II,M_IS_NS_15_19_LoE_NS,M_IS_NS_15_19_Tot,M_IS_NS_20_24_PD_GD_GCLL,M_IS_NS_20_24_BDL,M_IS_NS_20_24_AdDip_and_DipL,M_IS_NS_20_24_CL_nfd,M_IS_NS_20_24_Ct_III_IV_L,M_IS_NS_20_24_Ct_I_II,M_IS_NS_20_24_LoE_NS,M_IS_NS_20_24_Tot,M_IS_NS_25_34_PD_GD_GCLL,M_IS_NS_25_34_BDL,M_IS_NS_25_34_AdDip_and_DipL,M_IS_NS_25_34_CL_nfd,M_IS_NS_25_34_Ct_III_IV_L,M_IS_NS_25_34_Ct_I_II_L,M_IS_NS_25_34_LoE_NS,M_IS_NS_25_34_Tot,M_IS_NS_35_44_PD_GD_GCLL,M_IS_NS_35_44_BDL,M_IS_NS_35_44_ADip_DipL,M_IS_NS_35_44_CL_nfd,M_IS_NS_35_44_Ct_III_IV_L,M_IS_NS_35_44_Ct_I_II_L,M_IS_NS_35_44_LoE_NS,M_IS_NS_35_44_Tot,M_IS_NS_45_54_PdDe_GdDp_GdC,M_IS_NS_45_54_BDL,M_IS_NS_45_54_ADip_DipL,M_IS_NS_45_54_CL_nfd,M_IS_NS_45_54_Ct_III_IV_L,M_IS_NS_45_54_Ct_I_II_L,M_IS_NS_45_54_LoE_NS,M_IS_NS_45_54_Tot,M_IS_NS_55_64_PD_GD_GCL,M_IS_NS_55_64_BDL,M_IS_NS_55_64_ADip_DipL,M_IS_NS_55_64_CL_nfd,M_IS_NS_55_64_Ct_III_IV_L,M_IS_NS_55_64_Ct_I_II_L,M_IS_NS_55_64_LoE_NS,M_IS_NS_55_64_Tot,M_IS_NS_65ov_PD_GD_GCL,M_IS_NS_65ov_BDL,M_IS_NS_65ov_ADip_DipL,M_IS_NS_65ov_CL_nfd,M_IS_NS_65ov_Ct_III_IV_L,M_IS_NS_65ov_Ct_I_II,M_IS_NS_65ov_LoE_NS,M_IS_NS_65ov_Tot,M_IS_NS_TotPdDe_GdDp_GdCt,M_IS_NS_Tot_BDL,M_IS_NS_Tot_ADip_DipL,M_IS_NS_Tot_CL_nfd,M_IS_NS_Tot_Ct_III_IV_L,M_IS_NS_Tot_Ct_I_II,M_IS_NS_Tot_LoE_NS,M_IS_NS_Tot_Tot,M_T_15_19_PD_GD_GCL,M_T_15_19_BDL,M_T_15_19_ADip_DipL,M_T_15_19_CL_nfd,M_T_15_19_Ct_III_IV,M_T_15_19_Ct_I_II,M_T_15_19_LoE_NS,M_T_15_19_Tot
IARE107006,0,0,0,0,3,0,11,14,0,0,0,0,16,0,0,16,0,4,8,0,29,0,0,41,3,4,4,0,19,0,0,30,0,0,3,3,16,0,4,26,0,3,5,0,4,0,0,12,0,0,0,0,3,0,4,7,3,11,20,3,90,0,19,146,0,0,6,8,73,18,125,230,7,139,81,14,486,21,46,794,92,430,315,35,1342,41,116,2371,189,517,498,40,1640,32,159,3075,168,299,352,58,1298,19,153,2347,121,235,225,59,932,22,148,1742,59,110,124,44,666,12,268,1283,636,1730,1601,258,6437,165,1015,11842,0,0,0,0,4,0,62,66,0,0,3,0,4,0,62,69,0,3,0,0,0,0,122,125,0,0,0,0,7,0,125,132,0,0,3,3,10,0,114,130,0,0,0,0,7,0,77,84,0,3,3,0,8,0,114,128,0,6,9,3,40,0,676,734,0,0,6,8,80,18,198,310
IARE107007,0,0,0,0,14,5,34,53,0,3,3,0,34,3,7,50,0,7,3,0,67,4,16,97,0,5,11,0,42,3,21,82,3,3,14,4,31,0,15,70,3,0,3,0,18,4,12,40,0,0,3,0,4,0,9,16,6,18,37,4,210,19,114,408,0,8,28,14,229,55,413,747,29,345,270,55,1081,99,263,2142,344,1144,808,108,2525,141,473,5543,453,913,736,115,2391,105,521,5234,449,831,725,125,2689,86,568,5473,305,626,516,161,2443,68,609,4728,126,277,257,85,1500,36,805,3086,1706,4144,3340,663,12858,590,3652,26953,0,0,0,0,0,0,250,250,0,3,3,0,0,0,223,229,6,11,7,0,14,3,411,452,0,3,4,0,18,3,356,384,3,5,5,0,19,0,411,443,0,0,3,0,21,0,308,332,0,0,3,5,20,0,257,285,9,22,25,5,92,6,2216,2375,0,8,28,14,243,60,697,1050
IARE107008,0,0,0,0,5,0,5,10,0,3,3,0,19,0,12,37,0,3,14,3,24,3,9,56,5,12,6,0,29,0,14,66,8,3,5,3,24,0,16,59,0,3,3,3,20,0,15,44,0,5,0,0,11,0,8,24,13,29,31,9,132,3,79,296,0,20,62,21,319,75,770,1267,105,1142,955,97,1395,118,674,4486,1837,4491,2472,208,3693,213,1337,14251,1594,3268,2065,277,4270,196,1327,12997,1034,2499,1670,314,3937,149,1396,10999,612,1359,975,233,2965,78,1130,7352,248,763,584,204,3804,60,2416,8079,5430,13542,8783,1354,20383,889,9050,59431,0,0,0,0,6,0,500,506,0,15,13,5,29,0,575,637,15,40,8,3,37,3,1273,1379,12,16,11,0,37,0,1053,1129,4,18,11,0,37,3,985,1058,0,6,10,7,31,0,795,849,3,4,7,0,59,0,978,1051,34,99,60,15,236,6,6159,6609,0,20,62,21,330,75,1275,1783
IARE107009,0,0,3,3,6,3,7,22,0,0,0,3,18,0,5,26,0,3,0,0,22,0,3,28,0,3,0,0,10,4,13,30,3,3,0,0,9,0,11,26,0,0,0,0,13,0,8,21,0,0,0,0,0,0,7,7,3,9,3,6,78,7,54,160,0,10,38,20,218,43,574,903,44,659,526,64,923,107,393,2716,299,1730,1148,143,1904,172,751,6147,245,1229,968,159,2029,95,823,5548,220,800,794,151,2342,83,983,5373,179,661,445,104,1922,53,754,4118,75,316,263,64,1625,21,1264,3628,1062,5405,4182,705,10963,574,5542,28433,0,0,3,0,3,0,227,233,0,8,4,0,11,0,197,220,0,12,4,5,17,3,373,414,5,11,0,0,19,0,411,446,0,8,3,6,29,0,447,493,0,3,4,0,22,0,354,383,0,5,4,3,46,3,409,470,5,47,22,14,147,6,2418,2659,0,10,44,23,227,46,808,1158
IARE107010,0,0,0,0,8,3,7,18,0,4,0,0,14,3,7,28,0,0,0,0,27,0,11,38,0,0,12,4,18,3,3,40,0,3,6,0,20,3,7,39,5,3,0,3,4,0,5,20,0,0,0,0,3,0,4,7,5,10,18,7,94,12,44,190,0,0,6,6,113,23,129,277,10,120,88,26,702,35,72,1053,74,265,254,33,1395,54,133,2208,105,315,356,44,1674,38,163,2695,168,336,382,69,1610,31,212,2808,147,279,288,56,1050,26,225,2071,97,205,182,47,815,17,373,1736,601,1520,1556,281,7359,224,1307,12848,0,0,0,0,0,0,92,92,0,0,0,0,8,0,97,105,0,4,0,0,9,0,142,155,0,0,0,0,7,0,185,192,0,0,3,0,11,0,193,207,4,0,3,0,9,0,167,183,0,0,0,0,5,0,194,199,4,4,6,0,49,0,1070,1133,0,0,6,6,121,26,228,387
IARE107011,0,0,0,0,0,0,8,8,0,0,3,0,10,0,3,16,0,0,4,0,10,0,7,21,0,3,3,0,9,0,6,21,3,3,3,0,10,0,4,23,0,0,3,0,9,0,4,16,0,0,0,3,3,0,5,11,3,6,16,3,51,0,37,116,0,6,15,14,90,19,231,375,33,342,322,48,514,35,188,1482,1096,1644,886,87,1335,68,416,5532,721,1213,748,60,1351,62,364,4519,420,787,482,86,1247,48,350,3420,206,403,289,57,1057,33,337,2382,80,225,179,57,1113,16,596,2266,2556,4620,2921,409,6707,281,2482,19976,0,0,0,0,8,0,150,158,0,5,6,0,6,0,194,211,5,18,11,0,12,0,505,551,4,8,3,0,5,0,327,347,4,4,0,0,18,0,292,318,3,8,3,6,13,0,180,213,3,0,3,0,12,0,268,286,19,43,26,6,74,0,1916,2084,0,6,15,14,98,19,389,541
IARE107012,0,0,0,0,3,0,3,6,0,0,0,0,6,0,4,10,3,6,3,0,12,0,5,29,7,7,4,0,10,0,3,31,3,6,3,0,6,0,3,21,0,3,3,3,7,0,0,16,0,5,3,0,5,0,0,13,13,27,16,3,49,0,18,126,0,13,30,23,128,44,460,698,97,1551,505,74,833,70,203,3333,1664,4150,1163,112,1631,81,346,9147,3459,5841,1883,165,2167,103,469,14087,4179,6280,2069,294,2741,130,618,16311,2938,4466,1563,297,2000,109,603,11976,2031,3955,2052,428,2800,114,1616,12996,14368,26256,9265,1393,12300,651,4315,68548,0,0,0,0,4,0,232,236,0,13,6,5,6,0,214,244,8,16,4,0,11,0,384,423,9,19,8,4,9,0,427,476,10,28,10,3,17,0,528,596,16,17,10,0,11,0,410,464,14,27,12,3,40,0,578,674,57,120,50,15,98,0,2773,3113,0,13,30,23,135,44,695,940
IARE107013,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,3,3,3,0,3,0,3,15,3,3,5,0,3,3,0,17,0,0,4,0,3,0,3,10,3,3,0,0,5,0,0,11,0,3,0,0,3,0,3,9,9,12,12,0,24,3,9,69,0,7,36,4,52,15,166,280,84,843,439,31,377,23,157,1954,1503,2957,900,69,979,57,255,6720,1436,2365,915,94,1244,54,279,6387,1136,1832,752,103,1307,51,324,5505,765,1281,544,105,1003,42,306,4046,445,932,493,108,1359,33,808,4178,5369,10217,4079,514,6321,275,2295,29070,0,0,3,0,3,0,115,121,3,6,3,0,3,0,260,275,6,14,0,0,7,0,399,426,4,9,3,0,7,0,281,304,6,5,8,3,8,0,244,274,3,6,3,0,8,0,201,221,0,5,5,3,12,0,278,303,22,45,25,6,48,0,1778,1924,0,7,39,4,55,15,281,401
IARE107014,0,0,3,0,0,0,3,6,0,0,0,0,3,0,4,7,0,3,3,0,9,0,0,15,0,3,6,0,10,0,3,22,0,3,3,0,13,0,0,19,3,3,3,0,3,0,4,16,4,0,0,0,5,0,3,12,7,12,18,0,43,0,17,97,0,7,21,9,97,17,241,392,88,777,479,40,547,39,239,2209,1586,2657,1129,86,1285,75,404,7222,1111,2043,994,105,1686,61,347,6347,816,1890,904,152,1771,69,478,6080,536,1111,578,136,1367,51,381,4160,270,724,522,133,1987,40,863,4539,4407,9209,4627,661,8740,352,2953,30949,0,0,0,0,0,0,119,119,0,5,3,0,0,0,180,188,12,15,4,0,11,0,377,419,0,6,10,5,10,0,257,288,3,3,3,0,11,3,300,323,0,8,6,0,15,0,214,243,0,10,3,0,30,0,276,319,15,47,29,5,77,3,1723,1899,0,7,24,9,97,17,363,517
IARE107015,0,0,0,0,9,0,11,20,0,0,5,0,19,0,6,30,0,9,6,4,29,0,8,56,0,8,9,0,26,0,18,61,0,0,5,0,24,3,9,41,4,0,0,4,9,0,6,23,0,0,0,0,5,0,7,12,4,17,25,8,121,3,65,243,0,0,11,10,111,28,205,365,6,107,119,29,630,50,104,1045,100,379,333,46,1585,60,163,2666,160,515,559,60,1855,40,213,3402,226,471,469,74,2102,47,279,3668,261,486,403,87,1629,28,295,3189,139,316,297,96,1637,29,687,3201,892,2274,2191,402,9549,282,1946,17536,0,0,0,0,0,0,74,74,0,3,0,0,3,0,63,69,0,0,3,0,12,0,136,151,3,0,0,0,16,0,133,152,0,6,3,0,13,0,156,178,0,3,0,0,19,0,149,171,0,3,4,0,20,3,172,202,3,15,10,0,83,3,883,997,0,0,11,10,120,28,290,459
IARE107016,0,0,0,0,3,0,3,6,0,0,3,0,3,0,0,6,3,7,0,3,0,0,3,16,3,6,3,0,4,0,3,19,0,0,3,0,3,0,3,9,0,3,0,0,3,0,4,10,0,0,0,0,0,0,3,3,6,16,9,3,16,0,19,69,0,0,4,0,13,5,50,72,21,212,90,11,119,4,32,489,567,1682,424,37,471,30,130,3341,972,1825,493,54,533,36,176,4089,577,858,328,45,487,17,126,2438,467,662,257,37,316,14,127,1880,228,297,125,38,348,7,268,1311,2832,5536,1721,222,2287,113,909,13620,0,0,0,0,0,0,39,39,0,3,0,0,3,3,62,71,0,3,0,0,3,0,252,258,3,3,3,0,6,0,314,329,3,3,0,0,3,0,175,184,0,3,3,0,3,0,142,151,3,3,0,0,3,0,161,170,9,18,6,0,21,3,1145,1202,0,0,4,0,16,5,92,117
IARE107017,0,0,0,0,5,4,22,31,0,0,3,0,16,4,8,31,0,7,3,3,28,4,8,53,0,3,9,0,30,3,14,59,0,0,4,0,24,0,21,49,0,3,3,0,14,0,10,30,0,0,0,0,12,0,13,25,0,13,22,3,129,15,96,278,0,7,37,22,204,45,530,845,28,449,392,70,1057,98,344,2438,428,1692,1210,175,2817,135,682,7139,527,1500,1280,145,3194,114,728,7488,469,1216,963,155,2803,84,762,6452,255,677,459,107,1848,53,610,4009,72,263,235,71,1442,25,888,2996,1779,5804,4576,745,13365,554,4544,31367,0,0,0,0,10,0,267,277,0,4,3,6,10,0,294,317,4,5,14,0,17,0,736,776,4,5,5,0,21,0,582,617,0,11,10,0,19,0,599,639,0,5,8,0,17,0,459,489,0,0,0,4,28,0,430,462,8,30,40,10,122,0,3367,3577,0,7,37,22,219,49,819,1153
IARE107018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,3,0,0,9,0,0,12,0,3,0,0,11,3,0,17,0,0,5,0,14,0,0,19,0,3,3,0,7,3,4,20,0,3,4,4,9,0,4,24,0,15,12,4,53,6,8,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0
IARE107019,0,0,0,0,0,3,3,6,0,0,0,0,8,0,6,14,3,11,3,0,15,0,4,36,5,5,7,0,13,3,9,42,3,5,3,3,9,3,7,33,3,3,3,0,4,0,4,17,0,0,3,0,4,0,4,11,14,24,19,3,53,9,37,159,0,3,12,3,28,12,80,138,44,511,272,20,292,29,81,1249,878,2511,824,67,923,73,253,5529,1054,1937,753,79,994,45,231,5093,679,1034,460,57,735,30,225,3220,404,540,235,40,440,17,201,1877,129,198,105,31,411,8,424,1306,3188,6734,2661,297,3823,214,1495,18412,0,0,0,0,0,0,94,94,0,5,3,0,0,0,226,234,5,11,7,0,5,0,614,642,0,5,3,0,10,0,499,517,6,3,0,0,5,0,364,378,4,5,0,0,7,0,247,263,0,0,0,0,11,0,232,243,15,29,13,0,38,0,2276,2371,0,3,12,3,28,15,177,238
IARE107020,0,0,0,0,3,0,0,3,0,0,3,0,5,0,0,8,0,5,4,3,15,0,0,27,5,8,3,3,25,0,5,49,8,10,3,0,25,0,5,51,0,3,10,0,12,0,4,29,0,5,5,0,7,0,4,21,13,31,28,6,92,0,18,188,7,0,34,21,137,31,365,595,36,800,467,72,1046,76,215,2712,1072,3800,1607,170,3274,119,544,10586,2150,5099,2304,232,3741,122,609,14257,1847,3806,1811,308,3670,120,711,12273,1221,2616,1383,310,2636,93,639,8898,937,2198,1646,369,3472,121,1769,10512,7270,18319,9252,1482,17976,682,4852,59833,0,0,0,0,0,0,183,183,0,3,3,0,9,0,286,301,7,14,4,0,22,0,747,794,8,12,10,0,20,3,734,787,9,12,9,0,25,0,637,692,6,18,8,0,26,0,501,559,8,14,12,3,35,0,580,652,38,73,46,3,137,3,3668,3968,7,0,34,21,140,31,548,781
IARE107021,0,0,0,0,3,0,17,20,0,3,3,0,8,3,29,46,0,3,4,0,19,0,36,62,6,5,6,0,14,0,22,53,0,3,4,0,10,0,19,36,3,0,0,0,6,0,9,18,0,0,0,0,7,0,8,15,9,14,17,0,67,3,140,250,0,6,26,12,105,27,296,472,155,862,676,47,752,71,350,2913,2859,4337,1688,125,1965,99,892,11965,1529,2487,1274,138,2046,99,629,8202,982,1673,845,158,1841,79,564,6142,577,1048,579,128,1416,53,508,4309,283,712,482,106,1681,40,1160,4464,6385,11125,5570,714,9806,468,4399,38467,0,0,0,0,3,0,256,259,0,5,5,0,15,0,409,434,18,25,11,0,18,3,1083,1158,13,16,5,5,16,0,628,683,3,12,8,0,17,0,488,528,0,7,5,6,12,3,341,374,0,4,0,0,16,0,373,393,34,69,34,11,97,6,3578,3829,0,6,26,12,111,27,569,751
IARE107022,0,0,3,0,17,6,30,56,4,5,3,0,57,3,70,142,3,10,16,6,77,6,48,166,6,10,7,0,67,6,35,131,9,10,6,0,68,3,24,120,5,3,8,5,22,0,20,63,0,0,0,4,10,0,8,22,27,38,43,15,318,24,235,700,0,3,19,21,275,59,397,774,32,374,302,52,1579,117,429,2885,316,1255,949,122,3868,188,620,7318,392,1012,1002,140,3718,113,604,6981,423,815,850,149,3616,91,624,6568,344,681,621,165,2899,73,629,5412,140,324,315,134,1877,26,993,3809,1647,4464,4058,783,17832,667,4296,33747,0,0,0,0,0,0,181,181,0,0,0,4,10,0,243,257,0,7,7,3,19,0,479,515,0,3,4,0,16,0,415,438,0,3,5,0,21,0,441,470,0,5,4,0,27,0,357,393,3,0,3,0,24,0,360,390,3,18,23,7,117,0,2476,2644,0,3,22,21,292,65,608,1011
IARE107023,0,0,0,0,5,5,22,32,0,5,3,5,9,0,35,57,4,11,4,0,26,3,69,117,6,3,10,0,21,0,59,99,7,9,0,3,12,0,25,56,0,0,5,0,9,0,13,27,0,0,0,0,4,0,15,19,17,28,22,8,86,8,238,407,5,8,26,11,55,13,225,343,115,1185,315,37,470,40,331,2493,1772,3730,974,97,1508,78,647,8806,1477,2709,914,99,1365,52,611,7227,1084,1642,665,106,1356,39,530,5422,655,1051,436,82,982,29,481,3716,441,639,374,87,1264,25,893,3723,5549,10964,3704,519,7000,276,3718,31730,0,0,0,0,0,0,236,236,0,8,3,0,0,0,542,553,6,12,0,0,12,0,973,1003,12,14,6,0,8,0,633,673,0,10,5,0,9,0,499,523,0,3,0,0,12,0,374,389,0,9,6,0,18,0,506,539,18,56,20,0,59,0,3763,3916,5,8,26,11,60,18,483,611
IARE107024,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,4,3,4,8,0,7,0,0,22,0,0,4,0,10,0,3,17,3,3,0,0,13,3,5,27,0,3,0,0,6,0,0,9,0,0,0,0,3,0,8,11,6,10,12,0,43,3,19,93,0,4,10,7,53,14,193,281,38,460,440,33,361,35,172,1539,1094,2123,1072,79,1147,62,394,5971,675,1310,804,99,1356,59,364,4667,395,866,528,91,1241,47,356,3524,247,538,324,76,909,44,362,2500,116,362,248,70,1160,25,753,2734,2565,5663,3426,455,6227,286,2594,21216,0,0,0,0,0,0,128,128,0,3,7,0,4,0,225,239,4,23,18,0,9,0,570,624,3,10,6,0,17,0,395,431,0,3,0,0,14,0,318,335,5,9,0,0,11,0,253,278,0,3,0,4,24,0,312,343,12,51,31,4,79,0,2201,2378,0,4,10,7,53,14,324,412
IARE107025,0,0,0,0,8,0,6,14,0,7,3,0,20,0,6,36,0,13,7,4,36,3,3,66,9,9,19,3,35,3,5,83,3,9,5,4,31,0,9,61,7,3,4,4,13,0,6,37,0,0,0,3,19,0,13,35,19,41,38,18,162,6,48,332,0,0,46,23,209,49,338,665,47,750,478,77,1673,92,200,3317,598,2367,1443,154,3883,108,432,8985,1050,2535,1867,186,4570,119,502,10829,1117,2260,1711,255,4577,133,579,10632,934,1905,1302,360,3567,121,628,8817,535,1078,1036,329,4266,106,1402,8752,4281,10895,7883,1384,22745,728,4081,51997,0,0,0,0,5,0,147,152,0,3,3,0,7,0,201,214,5,9,7,0,28,0,554,603,3,17,3,0,25,0,488,536,7,7,6,0,28,0,453,501,3,8,7,6,32,0,380,436,3,5,11,3,51,0,433,506,21,49,37,9,176,0,2656,2948,0,0,46,23,222,49,491,831
IARE107026,0,0,0,0,10,0,12,22,0,6,4,3,19,0,4,36,6,23,15,3,36,5,15,103,14,26,13,5,29,4,16,107,8,10,5,3,23,0,20,69,3,3,4,0,13,3,11,37,0,6,3,0,0,0,12,21,31,74,44,14,130,12,90,395,0,19,37,4,68,17,127,272,221,2019,869,46,624,70,363,4212,4103,10273,2563,180,2042,145,826,20132,2772,4765,1624,188,1390,104,515,11358,1635,2308,923,140,1039,58,467,6570,1047,1459,559,110,695,37,399,4306,546,838,398,55,649,19,750,3255,10324,21681,6973,723,6507,450,3447,50105,0,0,0,0,0,0,457,457,0,8,3,0,12,0,1625,1648,13,40,14,4,16,0,3793,3880,9,24,4,0,7,0,1980,2024,9,13,10,0,11,0,1304,1347,0,8,5,0,12,0,922,947,0,3,8,0,15,0,822,848,31,96,44,4,73,0,10903,11151,0,19,37,4,78,17,596,751
IARE107027,0,0,0,0,0,3,0,3,0,0,3,3,7,4,0,17,3,6,3,0,19,4,7,42,3,6,4,0,7,0,3,23,0,7,4,0,6,0,4,21,0,3,3,0,3,0,3,12,0,3,0,0,3,0,5,11,6,25,17,3,45,11,22,129,5,9,24,9,73,21,317,458,149,1245,843,59,654,66,341,3357,3008,5390,1775,122,1715,112,644,12766,2007,3511,1404,160,1750,73,515,9420,1534,2695,1073,169,1920,85,609,8085,1041,1766,758,154,1393,39,501,5652,532,1092,505,149,1702,42,1275,5297,8276,15708,6382,822,9207,438,4202,45035,0,0,0,0,3,0,252,255,0,11,13,0,6,0,560,590,14,32,18,0,18,0,1276,1358,5,14,11,0,20,0,763,813,6,16,5,3,11,3,635,679,4,13,0,4,16,3,415,455,0,9,0,0,20,0,613,642,29,95,47,7,94,6,4514,4792,5,9,24,9,76,24,569,716
IARE107028,0,0,0,0,0,0,3,3,0,3,3,3,3,0,0,12,3,0,5,3,7,0,3,21,0,7,0,0,10,0,0,17,3,3,4,0,0,0,3,13,5,0,3,0,3,0,0,11,3,5,0,0,3,0,3,14,14,18,15,6,26,0,12,91,5,5,22,13,46,15,207,313,109,1229,414,38,384,36,131,2341,2672,6995,1563,134,1324,67,471,13226,3248,5593,1445,134,1136,68,444,12068,2407,4091,1069,144,1022,48,359,9140,1902,2925,859,147,819,55,398,7105,1385,2533,1020,168,1096,47,952,7201,11728,23371,6392,778,5827,336,2962,51394,0,0,0,0,3,0,198,201,3,3,3,0,3,0,388,400,17,21,5,3,0,0,1263,1309,15,24,0,3,10,0,963,1015,5,21,8,0,11,0,659,704,7,18,3,3,7,0,550,588,7,12,6,3,11,3,614,656,54,99,25,12,45,3,4635,4873,5,5,22,13,49,15,408,517
IARE107029,0,0,0,0,3,3,6,12,0,3,0,0,7,3,0,13,0,3,0,3,19,0,0,25,0,3,6,0,21,0,6,36,3,3,6,0,15,0,0,27,0,3,0,0,14,0,5,22,0,0,0,0,5,0,5,10,3,15,12,3,84,6,22,145,0,0,9,4,76,10,94,193,4,53,45,10,438,19,49,618,42,149,115,18,893,31,98,1346,76,205,194,33,1287,15,136,1946,102,178,225,40,1153,18,155,1871,109,170,166,52,853,13,127,1490,41,107,94,27,632,8,254,1163,374,862,848,184,5332,114,913,8627,0,0,0,0,0,0,49,49,0,0,0,0,6,0,56,62,0,0,0,0,10,0,72,82,0,0,0,0,7,0,104,111,3,0,0,0,6,0,94,103,0,6,0,0,6,0,78,90,0,0,0,0,11,0,69,80,3,6,0,0,46,0,522,577,0,0,9,4,79,13,149,254
