region_id,Med_ag_pe_In_pe_h_I_p,Me_ag_ps_N_In_ps_ot_hh,Med_age_psns_Tot,Me_p_in_wk_In_ps_hh_In_p,Me_ps_in_wk_No_In_ps_ot_hh,Med_psnl_inc_wk_Tot,Me_hh_in_wk_In_ps_hh_In_ps,Me_hh_in_wk_No_In_ps_ot_hh,Med_hhd_inc_wk_Tot,Me_mo_re_mt_In_ps_hh_In_ps,Me_mo_re_mt_No_In_ps_ot_hh,Med_mort_repay_mth_Tot,Me_re_wk_In_ps_hh_Ind_psns,Me_re_wk_No_In_psns_oth_hh,Med_rent_wk_Tot,Av_N_p_pe_be_In_ps_hh_wi_In_p,Av_Nu_ps_pe_be_No_In_ps_ot_hh,Avg_Nu_psns_per_bed_Tot,Av_hh_si_In_ps_hh_wi_Ind_psns,Avg_hh_si_No_Ind_psn_othr_hhd,Avg_household_size_Tot,P_d_n_x_b_In_ps_hh_w_In_p,P_d_n_x_b_No_In_p_oth_hh,P_d_n_x_b_Tot
ILOC10100101,21,41,39,376,500,478,933,893,897,1040,1042,1040,155,135,140,1.2,1.1,1.1,3.2,2.4,2.5,4.7,1.7,2.2
ILOC10100201,18,37,34,406,613,587,1024,1223,1194,1517,1538,1521,194,230,220,1.2,1.0,1.1,3.5,2.5,2.7,7.3,0.9,1.9
ILOC10100202,27,42,40,397,500,488,854,855,855,1391,1300,1300,180,180,180,1.2,1.1,1.1,2.7,2.1,2.2,12.4,2.6,4.1
ILOC10100203,21,38,36,393,595,581,775,985,968,1326,1493,1463,170,180,180,1.2,1.1,1.1,2.8,2.3,2.3,11.2,1.3,2.3
ILOC10100204,17,41,40,503,615,610,1402,1330,1334,1867,1550,1612,168,155,160,1.2,1.1,1.1,3.6,2.8,2.8,10.0,1.1,1.6
ILOC10100205,19,38,34,375,610,567,829,1124,1058,1300,1421,1408,180,195,190,1.2,1.1,1.1,3.3,2.5,2.7,10.8,1.2,3.0
ILOC10100301,21,46,44,333,432,416,654,793,775,1300,921,1000,135,120,130,1.2,1.1,1.1,3.0,2.3,2.4,11.2,1.6,2.9
ILOC10100401,17,45,38,391,485,466,753,828,807,1300,1083,1112,165,170,170,1.2,1.0,1.1,3.1,2.3,2.5,7.0,0.9,2.4
ILOC10100402,19,43,41,450,580,570,1018,1044,1040,1950,1100,1200,0,50,10,1.1,1.1,1.1,3.2,2.6,2.7,0,1.5,1.4
ILOC10100403,22,50,42,453,427,433,713,757,741,650,650,650,125,100,115,1.2,1.1,1.1,2.9,2.1,2.3,3.6,2.4,2.7
ILOC10100501,17,40,38,372,495,485,781,930,916,1213,1387,1369,155,165,160,1.2,1.1,1.1,3.1,2.4,2.4,7.1,1.8,2.3
ILOC10100502,23,43,42,395,437,435,827,937,926,654,1100,1091,120,80,90,1.3,1.1,1.1,3.2,2.7,2.7,7.6,2.4,2.8
ILOC10100503,19,51,46,312,350,340,541,562,556,867,889,867,100,110,110,1.1,1.0,1.1,2.7,1.9,2.1,11.9,1.7,4.4
ILOC10100601,23,45,42,341,530,492,675,920,881,730,900,900,130,100,110,1.1,1.1,1.1,2.8,2.3,2.3,7.2,0.7,1.7
ILOC10100701,20,50,45,311,395,385,729,646,664,1359,867,870,138,150,140,1.2,1.1,1.1,3.4,2.1,2.3,7.7,1.8,2.7
ILOC10100702,19,47,45,335,381,378,679,700,698,607,913,867,120,100,100,1.2,1.1,1.1,3.4,2.3,2.4,9.6,2.0,2.5
ILOC10100801,19,50,42,352,395,388,735,659,677,997,1010,1000,140,140,140,1.2,1.0,1.1,3.1,2.1,2.3,6.4,1.6,2.7
ILOC10100802,27,43,40,323,467,452,838,875,871,1042,1300,1300,100,110,100,1.2,1.1,1.1,3.2,2.5,2.5,5.7,2.0,2.4
ILOC10200101,20,36,35,338,507,494,756,1016,992,1325,1465,1459,190,210,200,1.2,1.1,1.1,3.1,2.4,2.4,8.8,2.0,2.4
ILOC10200201,22,48,46,323,398,395,804,730,734,1300,1083,1083,150,155,155,1.3,1.1,1.1,3.1,2.2,2.3,9.3,1.3,1.8
ILOC10200301,19,43,39,358,498,478,776,909,886,1083,1300,1300,185,200,200,1.2,1.1,1.1,3.1,2.2,2.4,8.1,1.6,2.5
ILOC10200302,23,41,40,384,504,497,966,1082,1076,865,1300,1300,170,95,100,1.2,1.1,1.1,3.1,2.7,2.8,3.8,1.8,2.0
ILOC10200401,21,42,41,384,440,436,861,840,841,1148,1153,1153,175,135,150,1.3,1.1,1.1,3.7,2.5,2.5,8.9,1.4,1.8
ILOC10200402,17,50,37,309,370,347,628,623,626,2320,575,650,160,118,150,1.4,1.2,1.2,4.3,2.3,2.8,18.0,6.0,9.3
ILOC10200501,17,46,46,322,388,386,700,721,719,867,953,953,140,100,100,1.2,1.1,1.1,3.5,2.3,2.3,14.1,1.5,2.0
ILOC10200502,19,42,41,305,442,430,732,798,793,1138,1200,1200,170,163,165,1.2,1.1,1.1,3.4,2.4,2.5,9.1,2.5,2.9
ILOC10200601,19,45,44,353,507,501,825,943,939,1517,1200,1200,75,75,75,1.2,1.1,1.1,3.1,2.4,2.4,10.2,0.6,1.0
ILOC10200602,27,45,43,386,441,433,861,765,780,867,1213,1170,175,170,175,1.1,1.1,1.1,2.9,2.2,2.3,5.5,1.8,2.3
ILOC10200603,26,31,27,338,350,340,633,0,633,0,0,0,120,0,120,1.2,0,1.2,2.7,0,2.7,0,0,0
ILOC10200604,26,50,46,334,366,362,769,612,631,1257,1092,1092,175,163,165,1.2,1.1,1.1,3.0,2.0,2.2,4.6,2.0,2.4
ILOC10200701,26,37,36,371,663,625,792,1172,1126,1300,1404,1396,140,155,150,1.3,1.1,1.1,2.9,2.1,2.2,8.5,1.4,2.3
ILOC10200702,24,38,33,326,593,489,676,1018,886,1300,1213,1213,150,170,160,1.2,1.1,1.1,3.0,2.2,2.4,11.8,2.4,5.3
ILOC10200703,25,40,39,268,787,720,742,1638,1469,500,1408,1350,153,280,240,1.1,1.1,1.1,3.5,2.7,2.8,10.3,1.4,2.4
ILOC10200704,20,36,27,292,350,306,716,700,713,910,650,650,140,180,140,1.2,1.2,1.2,3.5,1.9,3.0,7.3,0,5.3
ILOC10200801,19,47,30,261,370,304,755,694,714,513,362,362,110,130,110,1.5,1.1,1.3,4.5,2.0,3.0,26.3,2.9,13.1
ILOC10200802,18,38,37,488,634,628,1086,1191,1177,1439,1083,1083,19,9,9,1.2,1.1,1.1,3.5,2.6,2.6,6.1,2.4,2.7
ILOC10200803,17,37,34,481,602,574,633,911,831,563,693,672,140,88,110,1.1,1.1,1.1,3.1,2.1,2.3,0,2.1,1.6
ILOC10200804,17,43,25,302,591,334,738,1024,853,0,0,0,100,0,100,1.3,1.1,1.2,4.3,2.3,3.4,17.0,0,9.1
ILOC10200901,18,33,32,433,634,619,1151,1423,1404,1733,1733,1733,210,250,240,1.2,1.1,1.1,3.2,2.5,2.6,5.1,2.2,2.5
ILOC10200902,24,38,37,425,623,619,1634,1356,1368,1625,1836,1820,180,200,200,1.3,1.1,1.1,3.2,2.6,2.6,9.4,2.1,2.4
ILOC10201001,21,40,38,334,552,524,720,993,950,1300,1300,1300,150,157,150,1.2,1.1,1.1,3.0,2.3,2.4,8.9,1.5,2.5
ILOC10201002,20,42,40,351,547,532,790,1079,1064,867,1322,1300,110,100,105,1.2,1.1,1.1,3.2,2.6,2.6,8.3,1.9,2.4
ILOC10201003,20,40,35,364,505,476,724,884,850,1083,1029,1083,137,135,135,1.1,1.1,1.1,3.0,2.2,2.4,9.6,0.6,2.6
ILOC10201101,20,39,37,378,553,538,862,994,979,1515,1430,1430,200,220,215,1.2,1.1,1.1,3.1,2.3,2.4,8.8,1.7,2.4
ILOC10201102,18,44,43,375,471,466,917,913,913,1127,1365,1322,180,150,150,1.2,1.1,1.1,3.2,2.5,2.5,7.8,1.8,2.2
ILOC10201201,28,0,28,291,0,291,440,0,440,0,0,0,130,0,130,1.1,0,1.1,2.8,0,2.8,20.5,0,20.5
ILOC10201202,19,49,48,291,383,380,670,700,698,1213,1083,1083,160,160,160,1.3,1.1,1.1,3.2,2.2,2.3,13.4,2.0,2.6
ILOC10201301,20,39,39,419,556,552,1125,1069,1072,1218,1625,1600,180,170,170,1.2,1.1,1.1,3.2,2.4,2.4,6.6,1.4,1.6
ILOC10201401,25,43,42,348,495,486,789,964,952,1300,1300,1300,140,160,155,1.2,1.1,1.1,3.0,2.5,2.5,5.9,1.7,2.0
ILOC10201402,22,46,45,310,466,454,608,841,816,600,919,910,120,95,100,1.3,1.1,1.1,3.0,2.3,2.3,14.3,0.9,1.9
ILOC10300101,25,38,34,436,722,619,952,1168,1103,867,867,867,130,75,110,1.3,1.1,1.2,3.3,2.1,2.5,10.2,1.2,4.7
ILOC10300102,29,40,39,390,588,555,739,1008,949,1380,1187,1234,35,0,6,1.2,1.1,1.1,3.1,2.6,2.7,7.1,1.3,2.2
ILOC10300201,25,41,30,301,607,368,753,980,861,542,477,477,105,40,100,1.4,1.0,1.2,3.4,1.8,2.8,18.1,7.9,14.2
ILOC10300202,25,46,39,288,557,389,623,1218,782,0,2000,2000,0,20,0,1.2,1.1,1.1,3.1,2.4,2.7,9.3,2.4,5.2
ILOC10300203,25,46,33,308,733,328,791,2625,880,0,0,0,55,0,29,1.5,1.0,1.4,3.0,1.3,2.7,16.0,0,12.3
ILOC10300301,22,37,35,469,613,595,1226,1287,1277,1192,1300,1300,150,144,145,1.1,1.1,1.1,2.9,2.3,2.4,4.3,1.6,2.0
ILOC10300302,26,0,26,233,0,233,519,0,519,0,0,0,75,0,75,1.2,0,1.2,3.8,0,3.8,12.5,0,12.5
ILOC10300401,23,47,39,358,470,422,808,756,775,885,820,867,130,120,130,1.2,1.1,1.1,3.1,2.0,2.4,7.7,2.4,4.2
ILOC10300402,30,46,44,354,574,552,508,963,923,2167,542,542,0,0,0,1.1,1.1,1.1,2.8,2.5,2.5,11.8,0,0.9
ILOC10300403,20,57,42,309,348,335,590,607,595,658,1083,715,130,450,140,1.2,1.1,1.2,2.9,2.1,2.5,11.1,0,4.9
ILOC10300501,20,45,43,356,421,414,745,790,786,867,975,958,154,150,150,1.2,1.1,1.1,3.1,2.2,2.2,10.8,1.7,2.3
ILOC10300502,29,43,42,500,501,501,812,880,870,585,200,270,100,3,8,1.1,1.1,1.1,2.4,2.3,2.3,0,2.0,1.8
ILOC10300503,28,52,44,324,435,378,754,593,669,867,954,867,100,40,85,1.2,1.1,1.1,2.8,1.7,2.1,12.9,2.5,6.4
ILOC10300504,23,46,29,287,839,348,806,963,866,250,0,250,100,10,90,1.4,1.0,1.3,3.9,1.5,3.0,23.7,4.2,16.3
ILOC10300601,26,50,38,369,446,401,558,1014,685,433,867,607,125,12,100,1.3,1.0,1.1,3.4,1.7,2.4,8.1,3.5,5.4
ILOC10300602,14,0,14,117,0,117,150,0,150,0,0,0,95,0,95,1.6,0,1.6,3.9,0,3.9,25.0,0,25.0
ILOC10300603,23,48,42,371,371,371,759,602,644,780,1000,1000,140,75,130,1.2,1.1,1.1,2.7,1.9,2.1,7.1,3.5,4.5
ILOC10300604,24,0,24,136,0,136,362,0,362,0,0,0,98,0,98,1.3,0,1.3,4.1,0,4.1,24.0,0,24.0
ILOC10300605,23,37,31,367,774,554,1053,1334,1246,810,910,910,130,75,115,1.2,1.1,1.1,3.7,2.1,2.8,15.7,1.8,8.1
ILOC10300606,38,48,47,348,378,376,683,618,625,1192,600,780,110,0,0,1.2,1.1,1.2,2.6,2.1,2.1,7.5,2.6,3.0
ILOC10400101,24,44,41,296,444,408,700,935,908,1753,1517,1599,110,270,230,1.2,1.1,1.1,3.6,2.6,2.7,13.8,2.5,3.7
ILOC10400102,21,50,49,367,462,459,719,797,793,1933,1560,1600,227,280,275,1.2,1.1,1.1,2.9,2.1,2.1,12.7,1.9,2.3
ILOC10400103,21,44,43,424,535,533,1168,1083,1085,1597,1733,1733,310,320,320,1.1,1.1,1.1,3.1,2.5,2.6,5.3,1.4,1.5
ILOC10400201,22,43,42,359,479,477,854,886,885,1950,1647,1668,290,350,345,1.2,1.1,1.1,3.0,2.4,2.4,8.4,3.2,3.3
ILOC10400301,20,38,38,387,442,439,976,914,917,1517,1500,1500,225,220,220,1.2,1.1,1.1,3.1,2.4,2.5,10.3,3.0,3.4
ILOC10400302,22,38,38,420,546,542,1368,1345,1346,1733,1733,1733,240,270,265,1.2,1.1,1.1,3.5,2.7,2.7,13.4,2.6,3.1
ILOC10400303,17,38,37,378,442,438,988,905,911,1283,1378,1365,200,220,220,1.3,1.1,1.1,3.5,2.5,2.5,13.2,3.7,4.3
ILOC10400401,25,49,44,258,335,313,516,538,533,433,927,758,90,110,110,1.5,1.2,1.3,3.2,2.1,2.3,8.6,2.3,3.6
ILOC10400402,17,45,44,334,372,370,637,759,751,1300,1083,1083,185,160,160,1.3,1.2,1.2,3.5,2.5,2.5,16.5,5.3,6.0
ILOC10400403,21,43,42,357,429,424,853,816,819,1313,1300,1300,205,205,205,1.2,1.1,1.1,3.3,2.4,2.4,10.0,2.3,2.8
ILOC10400404,18,55,53,298,402,395,700,724,723,2383,1517,1517,200,260,250,1.2,1.0,1.1,3.1,2.1,2.1,13.1,1.2,1.7
ILOC10400405,21,50,49,309,388,385,727,740,739,900,1300,1300,165,210,205,1.2,1.1,1.1,3.1,2.3,2.3,9.1,2.3,2.6
ILOC10400501,20,47,46,337,419,415,765,788,787,1382,1300,1300,205,225,220,1.2,1.1,1.1,3.0,2.3,2.4,7.8,2.5,2.7
ILOC10400502,19,49,43,322,357,347,659,605,617,1220,821,867,130,180,150,1.4,1.1,1.2,3.9,2.1,2.4,23.1,3.8,7.4
ILOC10400503,21,43,42,374,476,472,909,917,917,1733,1600,1603,250,260,255,1.2,1.1,1.1,3.1,2.4,2.4,9.1,2.3,2.6
ILOC10400504,17,49,47,272,383,379,718,698,700,1603,1148,1192,135,190,180,1.2,1.1,1.1,3.4,2.2,2.3,16.2,2.5,3.4
ILOC10400505,23,48,48,354,393,392,971,781,789,1500,1200,1213,230,200,200,1.2,1.1,1.1,3.2,2.4,2.4,10.9,2.2,2.6
ILOC10400506,19,56,53,326,372,369,700,613,619,1502,1408,1408,192,180,180,1.3,1.1,1.1,3.2,1.9,2.0,17.7,1.5,2.7
ILOC10400507,18,43,41,346,462,457,864,850,850,1733,1517,1517,240,250,250,1.2,1.1,1.1,3.2,2.4,2.4,9.7,2.2,2.6
ILOC10400601,20,45,44,381,488,485,949,1010,1006,1192,1647,1603,200,180,185,1.1,1.1,1.1,3.2,2.5,2.5,5.5,2.1,2.3
ILOC10400602,26,51,50,386,426,423,859,804,808,1600,1517,1517,185,160,165,1.2,1.1,1.1,2.8,2.2,2.3,5.3,1.9,2.1
ILOC10400701,20,43,43,426,560,559,1311,1190,1193,1950,2080,2080,300,315,315,1.2,1.1,1.1,3.3,2.5,2.6,7.6,1.3,1.5
ILOC10400702,21,41,40,381,519,516,995,1028,1027,2000,1800,1800,275,270,270,1.2,1.1,1.1,3.0,2.4,2.4,7.7,2.3,2.4
ILOC10400801,24,50,49,366,400,398,790,782,783,1600,1300,1343,220,210,215,1.2,1.1,1.1,3.0,2.3,2.3,5.8,2.1,2.3
ILOC10400802,21,54,53,334,413,408,773,729,731,1733,1517,1517,210,230,230,1.2,1.1,1.1,2.9,2.1,2.2,10.2,1.4,1.8
ILOC10400803,30,60,59,327,379,377,564,624,622,800,1365,1343,195,200,200,1.1,1.1,1.1,2.6,1.9,1.9,5.4,1.7,1.9
ILOC10400901,19,45,39,337,384,378,641,656,653,823,1210,1200,165,180,180,1.3,1.1,1.1,3.2,2.1,2.3,14.9,3.4,5.2
ILOC10400902,24,46,45,327,401,396,814,823,822,1322,1300,1300,200,200,200,1.2,1.1,1.1,3.4,2.4,2.5,13.8,3.4,4.0
ILOC10400903,31,49,47,312,338,333,687,622,632,765,900,867,100,40,100,1.2,1.1,1.1,3.4,2.2,2.4,14.0,2.8,4.5
ILOC10400904,21,45,40,331,413,384,729,868,844,1798,1094,1122,150,180,165,1.2,1.1,1.1,3.4,2.5,2.7,13.1,2.4,4.4
ILOC10400905,16,54,53,369,388,387,749,707,709,2037,1387,1408,220,226,223,1.2,1.0,1.1,3.3,2.1,2.2,5.0,1.1,1.3
ILOC10401001,25,47,46,372,379,379,753,712,715,1300,1127,1148,163,175,175,1.4,1.1,1.1,2.8,2.3,2.3,9.9,3.3,3.6
ILOC10401002,22,47,39,282,378,347,650,733,716,0,997,997,110,150,120,1.4,1.1,1.2,3.6,2.3,2.6,15.1,4.6,7.0
ILOC10401101,20,43,42,383,505,502,917,1058,1051,1733,1807,1800,200,240,235,1.2,1.1,1.1,3.1,2.5,2.5,9.8,2.3,2.6
ILOC10401102,20,39,38,454,573,571,1205,1264,1262,1918,1777,1777,278,285,283,1.2,1.1,1.1,3.3,2.6,2.6,8.3,2.2,2.4
ILOC10401103,19,45,44,391,481,479,965,983,982,1733,1720,1724,240,250,250,1.2,1.1,1.1,3.2,2.5,2.5,8.6,2.4,2.7
ILOC10401201,16,41,39,356,508,500,870,968,961,1733,1517,1517,210,250,240,1.2,1.1,1.1,3.3,2.4,2.5,11.0,1.4,1.9
ILOC10401202,20,39,38,351,457,452,756,854,849,1247,1415,1400,220,220,220,1.3,1.1,1.1,3.1,2.3,2.4,16.7,2.7,3.4
ILOC10401203,21,40,39,293,451,443,743,842,836,1300,1517,1517,225,220,220,1.2,1.1,1.1,3.0,2.3,2.4,9.5,2.7,3.1
ILOC10401204,19,43,43,392,475,473,1006,937,938,1170,1387,1387,240,200,200,1.2,1.1,1.1,3.2,2.5,2.5,11.4,3.7,3.9
ILOC10401301,19,36,36,395,567,562,1130,1301,1291,1733,1733,1733,225,260,257,1.2,1.1,1.1,3.3,2.6,2.7,9.1,2.0,2.4
ILOC10401401,26,37,37,441,637,632,1037,1246,1239,1942,1842,1842,240,285,285,1.2,1.1,1.1,2.6,2.2,2.2,7.0,2.6,2.7
ILOC10401402,20,37,36,385,485,481,1052,1100,1097,1603,1700,1700,250,270,268,1.2,1.1,1.1,3.2,2.5,2.6,8.4,2.7,2.9
ILOC10401403,23,38,38,423,573,569,1076,1151,1149,1980,1803,1820,260,270,270,1.2,1.1,1.1,2.9,2.3,2.4,9.4,2.4,2.6
ILOC10401501,20,49,49,376,417,416,797,823,822,1408,1560,1546,250,235,240,1.2,1.1,1.1,3.0,2.4,2.4,7.0,1.9,2.1
ILOC10401502,19,47,46,373,475,472,853,858,858,1733,1733,1733,245,260,255,1.2,1.1,1.1,3.1,2.2,2.3,8.8,1.3,1.6
ILOC10401503,17,42,40,339,406,399,713,749,746,1300,1517,1517,225,240,231,1.2,1.1,1.1,3.3,2.3,2.4,9.0,2.1,2.6
ILOC10401601,23,54,49,323,357,353,618,629,626,1105,1430,1408,120,205,160,1.4,1.1,1.1,2.8,2.0,2.1,23.4,1.3,4.4
ILOC10401602,17,35,34,557,648,645,1489,1502,1502,1733,1749,1749,250,270,270,1.2,1.0,1.0,3.8,2.9,2.9,13.9,1.3,1.7
ILOC10401603,24,49,49,445,488,487,962,904,905,1517,1733,1733,270,275,275,1.2,1.0,1.0,3.0,2.3,2.3,3.9,1.4,1.5
ILOC10401604,19,44,44,396,486,483,1107,976,979,1820,1733,1733,250,260,255,1.2,1.1,1.1,3.4,2.5,2.5,8.0,1.8,2.0
ILOC10401605,17,37,35,358,495,486,963,993,991,1700,1517,1517,190,220,220,1.2,1.1,1.1,3.4,2.5,2.6,11.0,3.1,3.6
ILOC10401701,19,43,40,343,414,406,764,755,756,1385,1300,1300,200,200,200,1.2,1.1,1.1,3.3,2.3,2.4,11.2,2.1,2.8
ILOC10401702,21,41,38,303,438,407,683,803,775,2384,1113,1222,200,238,220,1.3,1.1,1.1,3.6,2.4,2.6,20.0,2.0,4.6
ILOC10401703,20,45,45,327,414,410,933,834,836,1387,1300,1300,250,200,200,1.2,1.1,1.1,3.2,2.5,2.5,11.6,2.6,3.0
ILOC10401801,20,35,35,464,647,641,1560,1701,1694,2167,2000,2000,245,260,260,1.2,1.1,1.1,3.3,2.7,2.7,7.8,2.4,2.6
ILOC10401901,24,47,41,258,340,291,724,672,700,0,1517,1517,135,140,135,1.3,1.1,1.2,3.6,2.5,2.8,23.1,0,6.0
ILOC10401902,19,46,44,311,395,390,601,728,719,1517,1300,1300,175,190,190,1.2,1.1,1.1,3.1,2.2,2.3,8.9,1.8,2.4
ILOC10401903,18,49,48,343,407,404,966,818,823,1387,1394,1387,250,220,220,1.1,1.1,1.1,3.4,2.4,2.4,7.1,2.0,2.2
ILOC10401904,16,45,44,292,396,393,715,747,745,962,1300,1300,230,190,200,1.2,1.1,1.1,3.6,2.3,2.3,3.8,2.2,2.3
ILOC10402001,16,44,44,353,432,430,853,845,845,1790,1517,1517,260,240,245,1.2,1.1,1.1,3.3,2.5,2.5,10.0,3.0,3.2
ILOC10402002,17,40,40,453,491,489,1098,991,995,1930,2000,2000,335,330,330,1.2,1.1,1.1,3.3,2.5,2.6,9.0,2.0,2.3
ILOC10402003,21,48,47,376,440,438,1033,810,818,1733,1800,1800,288,300,300,1.2,1.1,1.1,3.2,2.2,2.3,8.5,2.0,2.2
ILOC10402101,18,41,40,417,448,447,1027,889,895,1650,1733,1733,260,260,260,1.2,1.1,1.1,3.3,2.5,2.5,8.6,2.2,2.5
ILOC10402102,21,40,40,383,496,493,988,977,977,1925,1800,1800,250,270,270,1.2,1.1,1.1,3.1,2.5,2.5,8.4,2.7,3.0
ILOC10500101,23,35,35,484,647,646,1152,1338,1334,1348,1600,1600,220,230,230,1.2,1.0,1.0,3.1,2.6,2.6,6.0,0.9,1.0
ILOC10500102,18,39,39,375,534,531,709,947,938,1300,1365,1365,150,185,185,1.2,1.1,1.1,3.0,2.3,2.3,8.4,1.9,2.1
ILOC10500201,26,45,44,340,460,449,683,842,821,0,867,867,110,140,135,1.2,1.1,1.1,2.8,2.2,2.3,6.4,0,0.7
ILOC10500202,22,40,39,367,543,534,857,1014,999,910,1237,1221,150,138,140,1.2,1.1,1.1,3.0,2.6,2.6,11.2,2.4,2.8
ILOC10500203,17,0,17,326,0,326,558,0,558,0,0,0,155,0,155,1.3,0,1.3,3.8,0,3.8,18.2,0,18.2
ILOC10500204,21,56,44,329,381,363,756,782,775,0,800,800,150,60,128,1.4,1.0,1.1,3.5,2.1,2.4,17.5,0,4.9
ILOC10500205,23,55,52,272,382,372,833,612,630,1300,1138,1192,140,145,145,1.3,1.1,1.1,3.2,2.0,2.2,18.5,2.2,4.0
ILOC10500301,20,37,36,340,552,544,936,1152,1141,1517,1640,1629,210,220,220,1.2,1.1,1.1,3.2,2.5,2.5,10.7,1.7,2.1
ILOC10500401,18,42,41,329,536,532,962,1076,1073,1517,1452,1452,185,150,150,1.2,1.1,1.1,3.4,2.5,2.6,9.1,1.9,2.1
ILOC10500501,19,40,39,325,543,537,724,943,937,759,867,867,65,68,65,1.1,1.1,1.1,3.3,2.6,2.6,5.9,1.5,1.7
ILOC10500502,26,38,37,393,512,484,768,906,871,1300,1083,1083,150,160,150,1.2,1.1,1.1,2.6,2.5,2.5,4.6,4.4,4.5
ILOC10500503,31,44,42,357,523,502,885,927,919,368,999,997,150,150,150,1.1,1.0,1.0,2.5,2.1,2.1,0,1.9,1.7
ILOC10500601,19,47,46,341,437,433,807,803,803,1018,1008,1012,150,125,125,1.2,1.1,1.1,3.2,2.3,2.3,5.7,1.3,1.4
ILOC10500701,21,44,44,366,428,427,990,801,806,1083,1083,1083,150,120,126,1.2,1.1,1.1,3.3,2.4,2.4,9.0,1.6,1.8
ILOC10500801,25,47,46,335,431,426,763,773,772,910,1083,1083,142,150,150,1.1,1.1,1.1,2.9,2.3,2.3,3.6,1.0,1.1
ILOC10500901,22,46,45,322,420,412,734,789,784,1213,1083,1096,160,154,155,1.2,1.1,1.1,2.9,2.3,2.3,8.1,1.8,2.2
ILOC10501001,18,45,44,333,487,479,566,867,856,975,1083,1083,135,150,150,1.1,1.0,1.0,2.9,2.2,2.3,7.8,0.8,1.1
ILOC10501002,28,47,47,337,469,463,685,853,846,1854,1430,1456,100,200,200,1.1,1.1,1.1,2.7,2.3,2.3,2.9,1.0,1.1
ILOC10501101,18,43,41,358,469,459,757,839,829,1100,1200,1148,150,150,150,1.1,1.1,1.1,3.1,2.3,2.4,5.7,1.7,2.2
ILOC10501201,21,37,36,363,539,531,792,1085,1067,1387,1517,1517,165,180,180,1.2,1.1,1.1,2.8,2.6,2.7,7.1,3.3,3.6
ILOC10501202,16,38,36,367,487,481,784,985,969,975,1300,1300,165,160,160,1.2,1.1,1.1,3.3,2.5,2.6,5.8,1.8,2.1
ILOC10501301,26,42,41,343,459,455,749,868,861,975,1160,1127,160,145,148,1.1,1.1,1.1,3.1,2.4,2.5,8.0,1.9,2.1
ILOC10501401,21,45,39,365,480,446,751,847,817,1018,903,938,120,150,130,1.2,1.0,1.1,3.1,2.2,2.4,8.7,1.3,3.1
ILOC10501402,20,45,44,308,463,455,924,863,868,949,542,597,60,25,26,1.3,1.1,1.1,3.2,2.5,2.5,8.6,1.2,1.6
ILOC10501403,23,43,38,335,458,422,638,816,770,1000,853,906,120,100,113,1.3,1.1,1.1,3.1,2.2,2.4,8.1,1.1,2.4
ILOC10501501,21,43,42,368,454,450,947,892,894,1560,1430,1443,180,170,170,1.3,1.1,1.1,3.2,2.3,2.3,9.4,2.0,2.3
ILOC10501502,24,42,41,377,531,527,1068,1012,1015,1495,1517,1517,125,170,170,1.2,1.1,1.1,3.1,2.4,2.5,4.3,2.1,2.2
ILOC10501601,20,42,41,356,447,443,975,905,909,1616,1517,1517,185,200,200,1.2,1.1,1.1,3.2,2.4,2.4,9.1,1.9,2.3
ILOC10501701,19,45,42,389,454,449,748,802,792,1153,1000,1018,140,140,140,1.2,1.1,1.1,3.2,2.3,2.4,6.8,1.5,2.1
ILOC10501801,18,34,33,412,660,649,1014,1361,1348,1950,1733,1733,230,270,260,1.2,1.1,1.1,3.2,2.5,2.6,7.4,0.8,1.1
ILOC10501802,17,35,33,351,513,497,755,901,888,1279,1517,1491,190,210,200,1.3,1.1,1.1,3.2,2.3,2.4,12.4,2.8,3.6
ILOC10501803,19,37,37,376,654,643,949,1416,1400,3033,1842,1853,235,265,260,1.1,1.0,1.1,3.3,2.6,2.7,10.5,0.9,1.2
ILOC10501804,16,34,31,326,440,418,685,760,752,1170,1300,1235,180,180,180,1.3,1.1,1.1,3.1,2.3,2.4,14.0,3.4,4.9
ILOC10501805,18,45,44,413,541,537,1042,956,958,1300,1517,1517,235,220,220,1.1,1.1,1.1,2.8,2.1,2.1,0,1.8,1.7
ILOC10501806,16,37,37,620,710,708,1187,1801,1783,2167,1950,1950,105,335,330,1.1,1.0,1.0,3.7,2.9,2.9,8.2,1.4,1.6
ILOC10501807,26,40,39,590,575,576,1187,1264,1257,1539,1517,1517,255,270,260,1.2,1.1,1.1,3.7,2.5,2.6,7.8,2.4,2.7
ILOC10501901,20,42,41,351,488,481,740,949,938,1250,1300,1300,150,165,160,1.2,1.1,1.1,3.0,2.4,2.4,7.5,1.5,1.8
ILOC10502001,19,45,45,350,467,465,815,885,883,997,1200,1200,180,150,155,1.2,1.1,1.1,3.1,2.4,2.4,7.8,1.3,1.4
ILOC10502101,19,37,36,391,577,570,924,1064,1056,1430,1473,1473,188,210,202,1.1,1.1,1.1,2.9,2.4,2.4,5.9,1.7,2.0
ILOC10502102,24,36,36,418,581,577,972,948,950,1733,1426,1450,250,240,240,1.2,1.1,1.1,2.6,2.0,2.0,6.9,2.0,2.1
ILOC10502103,21,36,36,606,706,704,1750,1623,1625,1950,1800,1800,250,300,300,1.2,1.0,1.0,3.8,2.9,2.9,3.1,0.8,0.8
