region_id,M_15_19_Pvded_upaid_assist,M_15_19_No_upaid_assist_Pvded,M_15_19_upaid_assist_ns,M_15_19_Tot,M_20_24_Pvded_upaid_assist,M_20_24_No_upaid_assist_Pvded,M_20_24_upaid_assist_ns,M_20_24_Tot,M_25_34_Pvded_upaid_assist,M_25_34_No_upaid_assist_Pvded,M_25_34_upaid_assist_ns,M_25_34_Tot,M_35_44_Pvded_upaid_assist,M_35_44_No_upaid_assist_Pvded,M_35_44_upaid_assist_ns,M_35_44_Tot,M_45_54_Pvded_upaid_assist,M_45_54_No_upaid_assist_Pvded,M_45_54_upaid_assist_ns,M_45_54_Tot,M_55_64_Pvded_upaid_assist,M_55_64_No_upaid_assist_Pvded,M_55_64_upaid_assist_ns,M_55_64_Tot,M_65over_Pvded_upaid_assist,M_65ove_No_upaid_assist_Pvde,M_65over_upaid_assist_ns,M_65_and_over_Tot,M_TotPvded_upaid_assist,M_Tot_No_upaid_assist_Pvded,M_Tot_upaid_assist_ns,M_Tot_Tot,F_15_19_Pvded_upaid_assist,F_15_19_No_upaid_assist_Pvded,F_15_19_upaid_assist_ns,F_15_19_Tot,F_20_24_Pvded_upaid_assist,F_20_24_No_upaid_assist_Pvded,F_20_24_upaid_assist_ns,F_20_24_Tot,F_25_34_Pvded_upaid_assist,F_25_34_No_upaid_assist_Pvded,F_25_34_upaid_assist_ns,F_25_34_Tot,F_35_44_Pvded_upaid_assist,F_35_44_No_upaid_assist_Pvded,F_35_44_upaid_assist_ns,F_35_44_Tot,F_45_54_Pvded_upaid_assist,F_45_54_No_upaid_assist_Pvded,F_45_54_upaid_assist_ns,F_45_54_Tot,F_55_64_Pvded_upaid_assist,F_55_64_No_upaid_assist_Pvded,F_55_64_upaid_assist_ns,F_55_64_Tot,F_65over_Pvded_upaid_assist,F_65ove_No_upaid_assist_Pvd,F_65over_upaid_assist_ns,F_65_and_over_Tot,F_TotPvded_upaid_assist,F_Tot_No_upaid_assist_Pvded,F_Tot_upaid_assist_ns,F_Tot_Tot,P_15_19_Pvded_upaid_assist,P_15_19_No_upaid_assist_Pvded,P_15_19_upaid_assist_ns,P_15_19_Tot,P_20_24_Pvded_upaid_assist,P_20_24_No_upaid_assist_Pvded,P_20_24_upaid_assist_ns,P_20_24_Tot,P_25_34_Pvded_upaid_assist,P_25_34_No_upaid_assist_Pvded,P_25_34_upaid_assist_ns,P_25_34_Tot,P_35_44_Pvded_upaid_assist,P_35_44_No_upaid_assist_Pvded,P_35_44_upaid_assist_ns,P_35_44_Tot,P_45_54_Pvded_upaid_assist,P_45_54_No_upaid_assist_Pvded,P_45_54_upaid_assist_ns,P_45_54_Tot,P_55_64_Pvded_upaid_assist,P_55_64_No_upaid_assist_Pvded,P_55_64_upaid_assist_ns,P_55_64_Tot,P_65over_Pvded_upaid_assist,P_65ove_No_upaid_assist_Pvd,P_65over_upaid_assist_ns,P_65_and_over_Tot,P_TotPvded_upaid_assist,P_Tot_No_upaid_assist_Pvded,P_Tot_upaid_assist_ns,P_Tot_Tot
ILOC20100201,0,20,3,23,0,14,3,17,4,22,0,26,3,25,0,28,0,18,3,21,3,3,0,6,3,7,0,10,13,109,9,131,3,16,3,22,4,13,0,17,3,17,0,20,11,23,4,38,7,10,0,17,0,11,0,11,0,7,3,10,28,97,10,135,3,36,6,45,4,27,3,34,7,39,0,46,14,48,4,66,7,28,3,38,3,14,0,17,3,14,3,20,41,206,19,266
ILOC20100301,3,44,6,53,0,21,4,25,0,49,3,52,4,23,0,27,4,16,3,23,3,13,0,16,0,5,3,8,14,171,19,204,3,31,5,39,3,24,0,27,5,33,4,42,8,36,0,44,8,26,3,37,0,5,0,5,3,4,3,10,30,159,15,204,6,75,11,92,3,45,4,52,5,82,7,94,12,59,0,71,12,42,6,60,3,18,0,21,3,9,6,18,44,330,34,408
ILOC20100401,4,28,7,39,0,14,6,20,5,34,0,39,5,29,5,39,0,28,4,32,3,8,0,11,0,10,3,13,17,151,25,193,0,29,10,39,3,27,3,33,4,23,0,27,8,38,0,46,3,24,7,34,6,12,3,21,3,3,3,9,27,156,26,209,4,57,17,78,3,41,9,53,9,57,0,66,13,67,5,85,3,52,11,66,9,20,3,32,3,13,6,22,44,307,51,402
ILOC20100402,0,39,11,50,0,23,3,26,7,31,3,41,9,44,3,56,5,16,0,21,4,18,3,25,0,4,3,7,25,175,26,226,4,34,4,42,3,25,3,31,3,48,3,54,12,30,4,46,6,14,4,24,5,10,3,18,0,15,4,19,33,176,25,234,4,73,15,92,3,48,6,57,10,79,6,95,21,74,7,102,11,30,4,45,9,28,6,43,0,19,7,26,58,351,51,460
ILOC20100501,3,15,3,21,0,22,0,22,0,21,0,21,3,24,0,27,6,16,0,22,0,14,0,14,0,12,0,12,12,124,3,139,3,17,0,20,3,13,0,16,5,20,0,25,7,23,0,30,3,19,3,25,0,7,0,7,0,9,7,16,21,108,10,139,6,32,3,41,3,35,0,38,5,41,0,46,10,47,0,57,9,35,3,47,0,21,0,21,0,21,7,28,33,232,13,278
ILOC20100502,0,14,0,14,3,14,0,17,3,9,3,15,4,14,0,18,3,22,0,25,0,6,0,6,0,3,0,3,13,82,3,98,5,15,0,20,0,16,0,16,6,18,0,24,3,20,0,23,3,13,0,16,4,7,0,11,0,4,0,4,21,93,0,114,5,29,0,34,3,30,0,33,9,27,3,39,7,34,0,41,6,35,0,41,4,13,0,17,0,7,0,7,34,175,3,212
ILOC20100503,5,21,11,37,0,25,0,25,6,31,6,43,3,28,0,31,3,19,5,27,6,10,0,16,3,8,4,15,26,142,26,194,0,25,4,29,5,23,6,34,6,36,3,45,11,35,3,49,8,22,4,34,6,21,3,30,0,10,10,20,36,172,33,241,5,46,15,66,5,48,6,59,12,67,9,88,14,63,3,80,11,41,9,61,12,31,3,46,3,18,14,35,62,314,59,435
ILOC20100601,0,13,8,21,3,12,5,20,3,14,4,21,4,31,3,38,3,16,0,19,0,13,3,16,3,11,3,17,16,110,26,152,0,27,0,27,5,13,0,18,7,19,8,34,4,23,0,27,8,11,6,25,7,14,0,21,3,10,5,18,34,117,19,170,0,40,8,48,8,25,5,38,10,33,12,55,8,54,3,65,11,27,6,44,7,27,3,37,6,21,8,35,50,227,45,322
ILOC20100701,3,26,5,34,0,12,3,15,4,20,3,27,6,39,6,51,3,19,0,22,4,16,3,23,0,4,3,7,20,136,23,179,3,19,0,22,3,10,0,13,4,19,0,23,4,26,0,30,6,17,0,23,3,12,3,18,3,8,5,16,26,111,8,145,6,45,5,56,3,22,3,28,8,39,3,50,10,65,6,81,9,36,0,45,7,28,6,41,3,12,8,23,46,247,31,324
ILOC20100801,0,10,3,13,3,18,0,21,3,21,0,24,0,31,0,31,0,14,3,17,3,9,3,15,3,3,3,9,12,106,12,130,0,15,0,15,0,14,0,14,4,19,4,27,3,19,0,22,4,17,0,21,3,4,0,7,0,5,6,11,14,93,10,117,0,25,3,28,3,32,0,35,7,40,4,51,3,50,0,53,4,31,3,38,6,13,3,22,3,8,9,20,26,199,22,247
ILOC20100802,0,13,3,16,3,14,3,20,3,20,0,23,4,20,0,24,5,13,0,18,3,3,3,9,0,6,3,9,18,89,12,119,0,11,3,14,3,9,3,15,3,23,4,30,3,12,3,18,3,14,4,21,3,3,0,6,3,9,4,16,18,81,21,120,0,24,6,30,6,23,6,35,6,43,4,53,7,32,3,42,8,27,4,39,6,6,3,15,3,15,7,25,36,170,33,239
ILOC20100901,4,15,4,23,0,11,0,11,0,21,3,24,7,15,0,22,3,20,0,23,0,14,0,14,0,14,0,14,14,110,7,131,3,19,3,25,3,19,0,22,4,16,0,20,3,30,0,33,4,15,0,19,3,8,3,14,0,10,0,10,20,117,6,143,7,34,7,48,3,30,0,33,4,37,3,44,10,45,0,55,7,35,0,42,3,22,3,28,0,24,0,24,34,227,13,274
ILOC20101001,0,4,0,4,0,7,0,7,3,4,0,7,0,12,0,12,3,5,0,8,0,6,3,9,0,3,0,3,6,41,3,50,0,4,0,4,0,11,0,11,0,5,3,8,3,12,0,15,0,11,0,11,3,7,0,10,0,3,6,9,6,53,9,68,0,8,0,8,0,18,0,18,3,9,3,15,3,24,0,27,3,16,0,19,3,13,3,19,0,6,6,12,12,94,12,118
ILOC20101002,0,12,3,15,0,17,0,17,0,20,0,20,4,8,3,15,0,12,0,12,0,3,0,3,0,5,3,8,4,77,9,90,0,10,3,13,3,15,0,18,3,14,0,17,3,8,0,11,3,9,5,17,5,7,0,12,0,3,3,6,17,66,11,94,0,22,6,28,3,32,0,35,3,34,0,37,7,16,3,26,3,21,5,29,5,10,0,15,0,8,6,14,21,143,20,184
ILOC20101003,0,11,0,11,0,17,0,17,0,50,3,53,4,30,0,34,4,19,4,27,3,9,0,12,3,3,3,9,14,139,10,163,0,8,4,12,4,14,5,23,4,50,0,54,6,17,3,26,4,18,0,22,5,4,0,9,0,6,3,9,23,117,15,155,0,19,4,23,4,31,5,40,4,100,3,107,10,47,3,60,8,37,4,49,8,13,0,21,3,9,6,18,37,256,25,318
ILOC20101101,3,9,3,15,0,18,0,18,3,7,0,10,0,19,0,19,3,17,3,23,3,11,0,14,0,3,5,8,12,84,11,107,3,15,3,21,6,20,0,26,0,20,4,24,5,11,0,16,4,14,4,22,3,10,3,16,0,5,4,9,21,95,18,134,6,24,6,36,6,38,0,44,3,27,4,34,5,30,0,35,7,31,7,45,6,21,3,30,0,8,9,17,33,179,29,241
ILOC20101102,0,4,0,4,0,7,0,7,0,5,0,5,3,11,0,14,0,11,0,11,0,6,0,6,3,3,0,6,6,47,0,53,3,3,0,6,0,8,0,8,3,6,0,9,0,7,3,10,3,8,0,11,3,7,0,10,0,6,0,6,12,45,3,60,3,7,0,10,0,15,0,15,3,11,0,14,3,18,3,24,3,19,0,22,3,13,0,16,3,9,0,12,18,92,3,113
ILOC20101103,0,13,3,16,0,11,0,11,0,13,0,13,0,6,0,6,4,7,0,11,0,4,0,4,0,4,0,4,4,58,3,65,0,8,0,8,3,9,0,12,3,8,0,11,3,11,0,14,4,13,0,17,3,7,0,10,0,0,0,0,16,56,0,72,0,21,3,24,3,20,0,23,3,21,0,24,3,17,0,20,8,20,0,28,3,11,0,14,0,4,0,4,20,114,3,137
ILOC20101104,0,7,0,7,3,8,0,11,3,14,0,17,5,13,0,18,3,4,0,7,0,9,0,9,0,0,3,3,14,55,3,72,0,13,3,16,0,3,3,6,0,16,0,16,0,17,0,17,4,7,0,11,7,3,0,10,6,0,5,11,17,59,11,87,0,20,3,23,3,11,3,17,3,30,0,33,5,30,0,35,7,11,0,18,7,12,0,19,6,0,8,14,31,114,14,159
ILOC20101201,0,22,3,25,0,18,3,21,5,36,4,45,0,21,7,28,3,11,0,14,3,7,5,15,0,4,0,4,11,119,22,152,3,7,0,10,3,13,0,16,4,23,0,27,3,9,0,12,3,6,0,9,0,0,3,3,0,3,0,3,16,61,3,80,3,29,3,35,3,31,3,37,9,59,4,72,3,30,7,40,6,17,0,23,3,7,8,18,0,7,0,7,27,180,25,232
ILOC20101202,0,3,3,6,0,11,0,11,5,37,0,42,8,26,3,37,8,14,3,25,0,6,0,6,0,3,4,7,21,100,13,134,0,5,0,5,3,13,0,16,3,31,3,37,5,17,0,22,4,4,3,11,3,10,3,16,3,5,3,11,21,85,12,118,0,8,3,11,3,24,0,27,8,68,3,79,13,43,3,59,12,18,6,36,3,16,3,22,3,8,7,18,42,185,25,252
ILOC20101203,0,4,3,7,0,16,0,16,6,34,3,43,3,24,3,30,0,15,3,18,5,7,3,15,3,0,3,6,17,100,18,135,0,14,3,17,3,20,3,26,0,31,3,34,5,17,0,22,0,12,3,15,0,14,0,14,0,3,3,6,8,111,15,134,0,18,6,24,3,36,3,42,6,65,6,77,8,41,3,52,0,27,6,33,5,21,3,29,3,3,6,12,25,211,33,269
ILOC20101301,0,39,9,48,5,35,12,52,5,38,17,60,4,34,13,51,3,21,7,31,0,9,0,9,3,7,0,10,20,183,58,261,5,32,0,37,3,35,3,41,8,35,13,56,11,37,10,58,6,23,3,32,5,11,0,16,0,6,3,9,38,179,32,249,5,71,9,85,8,70,15,93,13,73,30,116,15,71,23,109,9,44,10,63,5,20,0,25,3,13,3,19,58,362,90,510
ILOC20101401,0,5,0,5,3,4,0,7,0,7,0,7,3,11,0,14,0,9,0,9,0,0,3,3,0,0,0,0,6,36,3,45,0,7,0,7,0,5,0,5,0,8,0,8,3,11,0,14,0,8,0,8,0,4,0,4,0,3,0,3,3,46,0,49,0,12,0,12,3,9,0,12,0,15,0,15,6,22,0,28,0,17,0,17,0,4,3,7,0,3,0,3,9,82,3,94
ILOC20101402,5,4,0,9,0,6,0,6,0,7,0,7,0,7,0,7,0,9,3,12,0,6,0,6,0,0,0,0,5,39,3,47,0,7,3,10,0,9,0,9,0,6,0,6,0,5,0,5,0,5,0,5,3,0,0,3,3,0,0,3,6,32,3,41,5,11,3,19,0,15,0,15,0,13,0,13,0,12,0,12,0,14,3,17,3,6,0,9,3,0,0,3,11,71,6,88
ILOC20101403,0,4,0,4,0,0,0,0,3,4,0,7,0,7,0,7,0,5,0,5,0,4,0,4,3,3,3,9,6,27,3,36,0,4,0,4,0,5,0,5,0,5,0,5,3,7,0,10,0,5,0,5,3,3,0,6,0,0,0,0,6,29,0,35,0,8,0,8,0,5,0,5,3,9,0,12,3,14,0,17,0,10,0,10,3,7,0,10,3,3,3,9,12,56,3,71
ILOC20101501,3,15,4,22,0,19,3,22,0,31,0,31,3,18,3,24,0,17,3,20,0,7,3,10,0,3,0,3,6,110,16,132,3,15,0,18,0,10,0,10,5,25,5,35,8,22,3,33,3,15,0,18,0,8,4,12,0,8,0,8,19,103,12,134,6,30,4,40,0,29,3,32,5,56,5,66,11,40,6,57,3,32,3,38,0,15,7,22,0,11,0,11,25,213,28,266
ILOC20101502,0,3,0,3,0,10,0,10,0,23,0,23,3,15,3,21,0,3,5,8,0,3,0,3,3,6,0,9,6,63,8,77,0,3,0,3,0,8,0,8,0,31,0,31,5,9,3,17,0,7,0,7,0,9,0,9,0,9,4,13,5,76,7,88,0,6,0,6,0,18,0,18,0,54,0,54,8,24,6,38,0,10,5,15,0,12,0,12,3,15,4,22,11,139,15,165
ILOC20101503,0,10,0,10,3,10,0,13,3,23,0,26,3,11,0,14,3,4,0,7,0,4,4,8,0,3,0,3,12,65,4,81,0,4,0,4,0,14,0,14,4,13,0,17,7,12,0,19,0,6,0,6,0,3,0,3,0,4,0,4,11,56,0,67,0,14,0,14,3,24,0,27,7,36,0,43,10,23,0,33,3,10,0,13,0,7,4,11,0,7,0,7,23,121,4,148
ILOC20101504,0,13,3,16,5,9,3,17,0,20,0,20,0,13,0,13,4,5,0,9,0,10,0,10,0,3,3,6,9,73,9,91,3,5,3,11,0,7,4,11,0,25,0,25,5,7,3,15,6,7,0,13,0,7,3,10,3,3,3,9,17,61,16,94,3,18,6,27,5,16,7,28,0,45,0,45,5,20,3,28,10,12,0,22,0,17,3,20,3,6,6,15,26,134,25,185
ILOC20101601,0,28,3,31,0,14,3,17,0,20,5,25,5,24,0,29,4,16,0,20,0,9,0,9,0,4,0,4,9,115,11,135,0,13,5,18,0,13,4,17,3,15,0,18,3,11,0,14,0,13,3,16,7,6,0,13,0,5,0,5,13,76,12,101,0,41,8,49,0,27,7,34,3,35,5,43,8,35,0,43,4,29,3,36,7,15,0,22,0,9,0,9,22,191,23,236
ILOC20101602,5,26,0,31,0,11,3,14,5,11,0,16,4,15,0,19,3,14,3,20,3,9,3,15,0,5,3,8,20,91,12,123,3,17,7,27,3,12,0,15,0,18,0,18,7,20,0,27,8,17,0,25,4,18,0,22,0,6,4,10,25,108,11,144,8,43,7,58,3,23,3,29,5,29,0,34,11,35,0,46,11,31,3,45,7,27,3,37,0,11,7,18,45,199,23,267
ILOC20101603,0,4,0,4,0,12,0,12,0,5,0,5,3,9,0,12,3,5,0,8,0,7,3,10,0,5,0,5,6,47,3,56,0,9,4,13,0,4,0,4,0,12,0,12,0,20,3,23,3,6,0,9,0,6,0,6,3,3,0,6,6,60,7,73,0,13,4,17,0,16,0,16,0,17,0,17,3,29,3,35,6,11,0,17,0,13,3,16,3,8,0,11,12,107,10,129
ILOC20101701,0,4,3,7,0,11,0,11,4,23,3,30,0,19,3,22,3,15,6,24,0,9,0,9,0,4,0,4,7,85,15,107,0,14,0,14,3,9,4,16,3,24,0,27,4,19,3,26,11,19,0,30,0,10,3,13,0,6,3,9,21,101,13,135,0,18,3,21,3,20,4,27,7,47,3,57,4,38,6,48,14,34,6,54,0,19,3,22,0,10,3,13,28,186,28,242
ILOC20101702,0,34,3,37,6,47,3,56,5,32,7,44,8,44,3,55,7,29,7,43,0,18,4,22,0,10,5,15,26,214,32,272,3,28,3,34,8,45,3,56,9,56,3,68,16,37,5,58,9,33,6,48,0,21,10,31,4,11,5,20,49,231,35,315,3,62,6,71,14,92,6,112,14,88,10,112,24,81,8,113,16,62,13,91,0,39,14,53,4,21,10,35,75,445,67,587
ILOC20101703,3,47,6,56,3,46,4,53,6,63,8,77,5,48,5,58,4,31,3,38,3,22,0,25,0,12,6,18,24,269,32,325,3,43,7,53,5,47,7,59,11,79,5,95,8,48,5,61,15,31,5,51,6,26,6,38,0,13,5,18,48,287,40,375,6,90,13,109,8,93,11,112,17,142,13,172,13,96,10,119,19,62,8,89,9,48,6,63,0,25,11,36,72,556,72,700
ILOC20101801,0,3,0,3,0,6,0,6,0,4,0,4,0,4,0,4,5,3,0,8,0,6,0,6,0,3,0,3,5,29,0,34,0,3,0,3,0,6,0,6,0,10,0,10,0,7,0,7,0,3,0,3,5,3,3,11,0,3,0,3,5,35,3,43,0,6,0,6,0,12,0,12,0,14,0,14,0,11,0,11,5,6,0,11,5,9,3,17,0,6,0,6,10,64,3,77
ILOC20101802,0,5,0,5,0,4,0,4,3,4,0,7,0,4,0,4,0,4,0,4,0,6,0,6,0,4,3,7,3,31,3,37,3,3,3,9,0,0,0,0,0,5,3,8,0,6,0,6,0,3,0,3,3,5,0,8,0,4,0,4,6,26,6,38,3,8,3,14,0,4,0,4,3,9,3,15,0,10,0,10,0,7,0,7,3,11,0,14,0,8,3,11,9,57,9,75
ILOC20101803,0,10,0,10,0,5,0,5,0,0,0,0,0,7,0,7,3,0,3,6,3,3,0,6,3,0,3,6,9,25,6,40,0,5,0,5,0,5,0,5,0,5,0,5,3,3,3,9,3,0,0,3,3,3,0,6,0,6,0,6,9,27,3,39,0,15,0,15,0,10,0,10,0,5,0,5,3,10,3,16,6,0,3,9,6,6,0,12,3,6,3,12,18,52,9,79
ILOC20101901,4,13,3,20,3,11,3,17,0,26,3,29,6,17,5,28,3,18,0,21,5,8,0,13,3,3,3,9,24,96,17,137,3,9,3,15,0,13,3,16,4,18,3,25,3,17,0,20,3,17,3,23,4,10,0,14,0,8,3,11,17,92,15,124,7,22,6,35,3,24,6,33,4,44,6,54,9,34,5,48,6,35,3,44,9,18,0,27,3,11,6,20,41,188,32,261
ILOC20101902,0,25,6,31,0,20,12,32,0,12,20,32,7,22,17,46,0,17,8,25,0,15,0,15,0,0,3,3,7,111,66,184,0,17,5,22,3,15,0,18,7,23,0,30,4,24,3,31,0,18,0,18,3,4,0,7,0,5,0,5,17,106,8,131,0,42,11,53,3,35,12,50,7,35,20,62,11,46,20,77,0,35,8,43,3,19,0,22,0,5,3,8,24,217,74,315
ILOC20101903,0,20,3,23,0,31,3,34,0,32,4,36,0,35,0,35,3,24,3,30,5,7,3,15,0,5,5,10,8,154,21,183,3,33,6,42,0,26,0,26,12,39,0,51,4,34,3,41,4,28,3,35,3,17,0,20,0,7,3,10,26,184,15,225,3,53,9,65,0,57,3,60,12,71,4,87,4,69,3,76,7,52,6,65,8,24,3,35,0,12,8,20,34,338,36,408
ILOC20102001,6,44,4,54,3,35,5,43,5,50,4,59,5,45,0,50,6,48,3,57,3,26,0,29,3,11,3,17,31,259,19,309,5,43,11,59,6,31,0,37,7,47,0,54,8,52,5,65,17,34,0,51,6,36,0,42,5,20,5,30,54,263,21,338,11,87,15,113,9,66,5,80,12,97,4,113,13,97,5,115,23,82,3,108,9,62,0,71,8,31,8,47,85,522,40,647
ILOC20200101,5,88,7,100,3,33,0,36,3,60,7,70,6,34,4,44,8,42,0,50,3,23,5,31,3,22,0,25,31,302,23,356,7,60,7,74,7,56,4,67,17,63,6,86,16,49,3,68,11,41,3,55,4,17,3,24,4,21,5,30,66,307,31,404,12,148,14,174,10,89,4,103,20,123,13,156,22,83,7,112,19,83,3,105,7,40,8,55,7,43,5,55,97,609,54,760
ILOC20200201,0,23,3,26,0,12,3,15,0,17,0,17,7,12,3,22,0,15,0,15,3,9,3,15,0,3,3,6,10,91,15,116,0,9,4,13,0,11,3,14,3,25,3,31,4,26,0,30,4,14,4,22,3,17,3,23,0,3,3,6,14,105,20,139,0,32,7,39,0,23,6,29,3,42,3,48,11,38,3,52,4,29,4,37,6,26,6,38,0,6,6,12,24,196,35,255
ILOC20200301,0,10,0,10,0,0,0,0,0,0,0,0,0,10,0,10,3,6,0,9,0,3,0,3,0,3,0,3,3,32,0,35,3,6,3,12,0,3,0,3,3,6,0,9,3,6,0,9,0,3,0,3,0,3,0,3,3,0,0,3,12,27,3,42,3,16,3,22,0,3,0,3,3,6,0,9,3,16,0,19,3,9,0,12,0,6,0,6,3,3,0,6,15,59,3,77
ILOC20200302,0,21,4,25,3,12,3,18,3,14,0,17,3,10,3,16,0,11,0,11,0,9,3,12,0,3,0,3,9,80,13,102,0,12,3,15,3,17,3,23,6,19,3,28,3,17,0,20,6,9,0,15,0,10,3,13,0,0,3,3,18,84,15,117,0,33,7,40,6,29,6,41,9,33,3,45,6,27,3,36,6,20,0,26,0,19,6,25,0,3,3,6,27,164,28,219
ILOC20200303,0,11,3,14,3,4,0,7,0,7,0,7,0,4,3,7,0,7,0,7,0,11,0,11,0,4,0,4,3,48,6,57,3,12,3,18,0,5,0,5,3,6,0,9,3,13,3,19,3,6,0,9,3,5,0,8,0,7,0,7,15,54,6,75,3,23,6,32,3,9,0,12,3,13,0,16,3,17,6,26,3,13,0,16,3,16,0,19,0,11,0,11,18,102,12,132
ILOC20200304,0,12,4,16,0,6,0,6,0,15,0,15,0,5,3,8,0,12,0,12,0,0,4,4,3,5,0,8,3,55,11,69,0,10,6,16,0,5,0,5,6,13,4,23,6,11,0,17,0,4,0,4,0,8,0,8,0,4,0,4,12,55,10,77,0,22,10,32,0,11,0,11,6,28,4,38,6,16,3,25,0,16,0,16,0,8,4,12,3,9,0,12,15,110,21,146
ILOC20200305,0,7,3,10,0,14,0,14,0,15,0,15,0,8,0,8,0,8,0,8,0,0,0,0,0,3,4,7,0,55,7,62,0,11,0,11,3,9,0,12,3,8,0,11,3,6,0,9,3,8,0,11,0,3,4,7,0,4,3,7,12,49,7,68,0,18,3,21,3,23,0,26,3,23,0,26,3,14,0,17,3,16,0,19,0,3,4,7,0,7,7,14,12,104,14,130
ILOC20200306,0,12,3,15,0,9,0,9,0,19,3,22,0,16,0,16,0,8,0,8,0,3,3,6,7,3,0,10,7,70,9,86,0,13,0,13,0,14,0,14,7,14,0,21,5,13,4,22,5,9,0,14,0,8,0,8,0,3,0,3,17,74,4,95,0,25,3,28,0,23,0,23,7,33,3,43,5,29,4,38,5,17,0,22,0,11,3,14,7,6,0,13,24,144,13,181
ILOC20200401,0,11,4,15,0,6,0,6,0,0,0,0,0,8,0,8,0,7,0,7,0,7,0,7,0,0,0,0,0,39,4,43,0,5,3,8,0,5,0,5,0,5,0,5,4,3,0,7,5,4,0,9,0,6,0,6,0,0,0,0,9,28,3,40,0,16,7,23,0,11,0,11,0,5,0,5,4,11,0,15,5,11,0,16,0,13,0,13,0,0,0,0,9,67,7,83
ILOC20200402,0,16,6,22,0,18,3,21,3,16,4,23,5,21,0,26,3,14,3,20,0,9,0,9,0,4,3,7,11,98,19,128,0,18,4,22,3,20,5,28,9,21,0,30,3,28,3,34,3,24,3,30,3,17,0,20,3,3,3,9,24,131,18,173,0,34,10,44,3,38,8,49,12,37,4,53,8,49,3,60,6,38,6,50,3,26,0,29,3,7,6,16,35,229,37,301
ILOC20200403,0,16,0,16,4,8,0,12,0,14,0,14,0,8,0,8,3,9,5,17,0,6,0,6,0,3,3,6,7,64,8,79,0,8,0,8,0,5,0,5,0,10,0,10,4,0,0,4,4,0,0,4,0,4,3,7,0,3,3,6,8,30,6,44,0,24,0,24,4,13,0,17,0,24,0,24,4,8,0,12,7,9,5,21,0,10,3,13,0,6,6,12,15,94,14,123
ILOC20200404,3,28,3,34,0,9,0,9,3,16,0,19,0,15,3,18,3,13,3,19,4,16,0,20,3,8,3,14,16,105,12,133,0,24,0,24,0,10,3,13,3,12,0,15,10,11,3,24,5,22,0,27,0,13,0,13,0,17,3,20,18,109,9,136,3,52,3,58,0,19,3,22,6,28,0,34,10,26,6,42,8,35,3,46,4,29,0,33,3,25,6,34,34,214,21,269
ILOC20200405,7,96,25,128,4,54,12,70,12,85,7,104,19,86,11,116,16,62,7,85,7,40,8,55,0,23,11,34,65,446,81,592,8,84,15,107,12,61,9,82,40,101,8,149,26,103,15,144,18,59,15,92,22,40,5,67,0,38,14,52,126,486,81,693,15,180,40,235,16,115,21,152,52,186,15,253,45,189,26,260,34,121,22,177,29,80,13,122,0,61,25,86,191,932,162,1285
ILOC20200501,6,29,6,41,3,16,3,22,0,16,13,29,0,25,6,31,5,24,11,40,3,28,0,31,0,18,7,25,17,156,46,219,3,27,0,30,0,10,7,17,3,22,3,28,8,30,3,41,13,22,0,35,12,20,3,35,3,17,4,24,42,148,20,210,9,56,6,71,3,26,10,39,3,38,16,57,8,55,9,72,18,46,11,75,15,48,3,66,3,35,11,49,59,304,66,429
ILOC20200601,10,76,15,101,7,50,15,72,5,83,26,114,6,63,17,86,8,56,14,78,6,48,6,60,3,20,3,26,45,396,96,537,5,73,15,93,3,59,6,68,14,94,16,124,20,84,5,109,24,59,11,94,10,45,8,63,4,23,8,35,80,437,69,586,15,149,30,194,10,109,21,140,19,177,42,238,26,147,22,195,32,115,25,172,16,93,14,123,7,43,11,61,125,833,165,1123
ILOC20200701,0,31,6,37,4,20,3,27,3,34,0,37,3,23,5,31,0,17,0,17,3,4,3,10,0,7,0,7,13,136,17,166,0,19,10,29,0,26,0,26,3,20,0,23,5,23,0,28,3,17,6,26,3,12,0,15,0,3,0,3,14,120,16,150,0,50,16,66,4,46,3,53,6,54,0,60,8,46,5,59,3,34,6,43,6,16,3,25,0,10,0,10,27,256,33,316
ILOC20200702,0,22,7,29,0,21,7,28,4,19,3,26,3,22,3,28,8,39,0,47,0,23,8,31,0,11,4,15,15,157,32,204,0,30,4,34,7,13,0,20,5,32,5,42,7,32,0,39,13,28,5,46,3,23,3,29,3,12,8,23,38,170,25,233,0,52,11,63,7,34,7,48,9,51,8,68,10,54,3,67,21,67,5,93,3,46,11,60,3,23,12,38,53,327,57,437
ILOC20200703,0,6,3,9,0,0,0,0,0,6,3,9,3,7,3,13,0,3,4,7,3,4,0,7,0,0,0,0,6,26,13,45,3,3,0,6,0,3,0,3,0,7,0,7,3,6,0,9,0,10,0,10,0,3,0,3,0,0,0,0,6,32,0,38,3,9,3,15,0,3,0,3,0,13,3,16,6,13,3,22,0,13,4,17,3,7,0,10,0,0,0,0,12,58,13,83
ILOC20200704,0,21,11,32,0,17,9,26,3,21,29,53,7,28,13,48,5,12,5,22,6,10,3,19,0,8,0,8,21,117,70,208,0,29,5,34,0,12,0,12,9,16,4,29,5,19,3,27,10,27,3,40,5,9,0,14,0,9,3,12,29,121,18,168,0,50,16,66,0,29,9,38,12,37,33,82,12,47,16,75,15,39,8,62,11,19,3,33,0,17,3,20,50,238,88,376
